Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000001.11	PLA2G5	+	XP_011539891.1	20084831	20090692	calcium-dependent phospholipase A2 isoform X2
NC_000001.11	PLA2G2D	-	NP_036532.1	20119496	20114116	group IID secretory phospholipase A2 isoform 1 precursor
NC_000001.11	PLA2G2F	+	NP_073730.3	20139428	20148401	group IIF secretory phospholipase A2 isoform 1
NC_000001.11	PLA2G2C	-	NP_001303651.1	20177361	20163262	putative inactive group IIC secretory phospholipase A2 isoform 1 precursor
NC_000001.11	UBXN10	+	XP_011539001.1	20190562	20191404	UBX domain-containing protein 10 isoform X1
NC_000001.11	VWA5B1	+	NP_001034589.2	20310602	20354263	von Willebrand factor A domain-containing protein 5B1 isoform 1 precursor
NC_000001.11	CAMK2N1	-	NP_061054.2	20485377	20483651	calcium/calmodulin-dependent protein kinase II inhibitor 1
NC_000001.11	MUL1	-	XP_011540439.1	20507524	20500692	mitochondrial ubiquitin ligase activator of NFKB 1 isoform X1
NC_000001.11	FAM43B	+	NP_997217.1	20552974	20553963	protein FAM43B
NC_000001.11	CDA	+	NP_001776.1	20589130	20618568	cytidine deaminase
NC_000001.11	PINK1	+	NP_115785.1	20633549	20650691	serine/threonine-protein kinase PINK1, mitochondrial precursor
NC_000001.11	DDOST	-	NP_005207.3	20661348	20652381	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit precursor
NC_000001.11	KIF17	-	NP_001116291.1	20717704	20664586	kinesin-like protein KIF17 isoform b
NC_000001.11	SH2D5	-	NP_001096630.1	20726055	20721794	SH2 domain-containing protein 5 isoform 2
NC_000001.11	HP1BP3	-	NP_001363722.1	20779891	20744799	heterochromatin protein 1-binding protein 3 isoform 2
NC_000001.11	EIF4G3	-	NP_001185730.1	21002740	20807321	eukaryotic translation initiation factor 4 gamma 3 isoform 1
NC_000001.11	ECE1	-	NP_001106819.1	21345376	21219957	endothelin-converting enzyme 1 isoform 4
NC_000001.11	NBPF3	+	XP_011540583.1	21468723	21483386	neuroblastoma breakpoint family member 3 isoform X2
NC_000001.11	ALPL	+	NP_001356734.1	21554082	21577648	alkaline phosphatase, tissue-nonspecific isozyme isoform 1 precursor preproprotein
NC_000001.11	RAP1GAP	-	XP_016857454.1	21620030	21597722	rap1 GTPase-activating protein 1 isoform X1
NC_000001.11	USP48	-	NP_001337093.1	21782955	21679419	ubiquitin carboxyl-terminal hydrolase 48 isoform d
NC_000001.11	LDLRAD2	+	XP_005245930.1	21812452	21821667	low-density lipoprotein receptor class A domain-containing protein 2 isoform X1
NC_000001.11	HSPG2	-	NP_005520.4	21937215	21823318	basement membrane-specific heparan sulfate proteoglycan core protein isoform b precursor
NC_000001.11	CELA3B	+	NP_031378.1	21977040	21989279	chymotrypsin-like elastase family member 3B preproprotein
NC_000001.11	CELA3A	+	NP_005738.4	22001675	22012467	chymotrypsin-like elastase family member 3A preproprotein
NC_000001.11	CDC42	+	NP_001034891.1	22078479	22091517	cell division control protein 42 homolog isoform 1 precursor
NC_000001.11	WNT4	-	XP_011539900.1	22129761	22120052	protein Wnt-4 isoform X2
NC_000001.11	ZBTB40	+	XP_011540801.1	22489949	22526396	zinc finger and BTB domain-containing protein 40 isoform X1
NC_000001.11	EPHA8	+	NP_065387.1	22563636	22601741	ephrin type-A receptor 8 isoform 1 precursor
NC_000001.11	C1QA	+	NP_001334394.1	22637617	22639407	complement C1q subcomponent subunit A precursor
NC_000001.11	C1QC	+	NP_001334548.1	22644024	22647783	complement C1q subcomponent subunit C isoform 1 precursor
NC_000001.11	C1QB	+	NP_001358113.2	22659463	22661386	complement C1q subcomponent subunit B isoform 2 precursor
NC_000001.11	EPHB2	+	XP_006710505.1	22710983	22913570	ephrin type-B receptor 2 isoform X2
NC_000001.11	LACTBL1	-	NP_001276903.1	22972314	22953045	putative beta-lactamase-like 1
NC_000001.11	TEX46	-	NP_001229450.1	23014045	23010903	testis-expressed protein 46 precursor
NC_000001.11	KDM1A	+	XP_006710537.1	23019597	23083364	lysine-specific histone demethylase 1A isoform X1
NC_000001.11	LUZP1	-	NP_001136018.1	23094259	23088897	leucine zipper protein 1
NC_000001.11	HTR1D	-	NP_000855.1	23194217	23193088	5-hydroxytryptamine receptor 1D
NC_000001.11	HNRNPR	-	NP_001284551.1	23337832	23310456	heterogeneous nuclear ribonucleoprotein R isoform 6
NC_000001.11	ZNF436	-	NP_001357581.1	23367145	23361971	zinc finger protein 436 isoform 2
NC_000001.11	TCEA3	-	NP_003187.1	23424631	23381468	transcription elongation factor A protein 3
NC_000001.11	ASAP3	-	XP_016857176.1	23484538	23429858	arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3 isoform X4
NC_000001.11	E2F2	-	XP_011539172.1	23530791	23506180	transcription factor E2F2 isoform X2
NC_000001.11	ID3	-	NP_002158.3	23559424	23558962	DNA-binding protein inhibitor ID-3
NC_000001.11	MDS2	+	XP_024302058.1	23629555	23640549	myelodysplastic syndrome 2 translocation-associated protein isoform X1
NC_000001.11	RPL11	+	NP_001186731.1	23691824	23696373	60S ribosomal protein L11 isoform 2
NC_000001.11	ELOA	+	NP_003189.2	23743426	23759573	elongin-A
NC_000001.11	PITHD1	+	XP_011540106.1	23779901	23787376	PITH domain-containing protein 1 isoform X1
NC_000001.11	LYPLA2	+	XP_024308564.1	23792647	23794732	acyl-protein thioesterase 2 isoform X1
NC_000001.11	GALE	-	NP_001008217.1	23799005	23795951	UDP-glucose 4-epimerase
NC_000001.11	HMGCL	-	NP_001159531.1	23825413	23802465	hydroxymethylglutaryl-CoA lyase, mitochondrial isoform 2 precursor
NC_000001.11	FUCA1	-	XP_005245878.1	23867735	23845717	tissue alpha-L-fucosidase isoform X2
NC_000001.11	CNR2	-	NP_001832.1	23875615	23874537	cannabinoid receptor 2
NC_000001.11	PNRC2	+	XP_016857180.1	23961458	23961877	proline-rich nuclear receptor coactivator 2 isoform X1
NC_000001.11	SRSF10	-	NP_001177938.1	23980253	23967665	serine/arginine-rich splicing factor 10 isoform 6
NC_000001.11	MYOM3	-	NP_689585.3	24108634	24057366	myomesin-3
NC_000001.11	IL22RA1	-	XP_011540184.1	24134331	24120807	interleukin-22 receptor subunit alpha-1 isoform X1
NC_000001.11	IFNLR1	-	XP_024309436.1	24161577	24157132	interferon lambda receptor 1 isoform X3
NC_000001.11	GRHL3	+	XP_011540172.1	24336495	24354488	grainyhead-like protein 3 homolog isoform X2
NC_000001.11	NIPAL3	+	XP_011540110.1	24413724	24469185	NIPA-like protein 3 isoform X2
NC_000001.11	STPG1	-	XP_011540705.1	24415055	24358545	O(6)-methylguanine-induced apoptosis 2 isoform X1
NC_000001.11	RCAN3	+	NP_001238908.1	24514373	24535277	calcipressin-3 isoform 1
NC_000001.11	NCMAP	+	NP_001010980.1	24595431	24605747	noncompact myelin-associated protein
NC_000001.11	SRRM1	+	XP_024305121.1	24648874	24672286	serine/arginine repetitive matrix protein 1 isoform X29
NC_000001.11	CLIC4	+	NP_039234.1	24745554	24840937	chloride intracellular channel protein 4
NC_000001.11	RUNX3	-	NP_001307601.1	24964569	24902124	runt-related transcription factor 3 isoform 1
NC_000001.11	SYF2	-	NP_997053.1	25232465	25223268	pre-mRNA-splicing factor SYF2 isoform 2
NC_000001.11	RSRP1	-	NP_001308701.1	25246961	25242591	arginine/serine-rich protein 1
NC_000001.11	RHD	+	XP_016857504.1	25272548	25307851	blood group Rh(D) polypeptide isoform X1
NC_000001.11	TMEM50A	+	NP_055128.1	25340487	25360705	transmembrane protein 50A
NC_000001.11	RHCE	-	XP_011540191.2	25430190	25362529	blood group Rh(CE) polypeptide isoform X1
NC_000001.11	MACO1	+	NP_001269493.1	25431099	25498466	macoilin isoform b
NC_000001.11	LDLRAP1	+	XP_016856484.1	25543699	25590177	low density lipoprotein receptor adapter protein 1 isoform X10
NC_000001.11	MAN1C1	+	XP_016857350.1	25617798	25740410	mannosyl-oligosaccharide 1,2-alpha-mannosidase IC isoform X2
NC_000001.11	SELENON	+	NP_065184.2	25800231	25815718	selenoprotein N isoform 2
NC_000001.11	MTFR1L	+	NP_001093097.1	25823105	25829784	mitochondrial fission regulator 1-like isoform b
NC_000001.11	AUNIP	-	NP_001274419.1	25859355	25832090	aurora kinase A and ninein-interacting protein isoform 1
NC_000001.11	PAQR7	-	XP_011539163.1	25863837	25862801	membrane progestin receptor alpha isoform X1
NC_000001.11	STMN1	-	NP_001138926.1	25904674	25885725	stathmin isoform b
NC_000001.11	PAFAH2	-	XP_006710733.1	25990814	25961991	platelet-activating factor acetylhydrolase 2, cytoplasmic isoform X2
NC_000001.11	EXTL1	+	NP_004446.2	26022647	26035347	exostosin-like 1
NC_000001.11	SLC30A2	-	NP_115902.1	26045894	26039162	zinc transporter 2 isoform 2
NC_000001.11	TRIM63	-	NP_115977.2	26067492	26051875	E3 ubiquitin-protein ligase TRIM63
NC_000001.11	PDIK1L	+	XP_006710444.1	26111370	26122577	serine/threonine-protein kinase PDIK1L isoform X2
NC_000001.11	FAM110D	+	NP_079145.2	26161292	26162107	protein FAM110D
NC_000001.11	C1orf232	-	NP_001351598.1	26168497	26164163	uncharacterized protein C1orf232 isoform 1
NC_000001.11	ZNF593	+	NP_056955.2	26169984	26170716	zinc finger protein 593
NC_000001.11	CNKSR1	+	NP_001284576.1	26177548	26189548	connector enhancer of kinase suppressor of ras 1 isoform 2
NC_000001.11	CATSPER4	+	XP_011539735.1	26190628	26198914	cation channel sperm-associated protein 4 isoform X2
NC_000001.11	CEP85	+	XP_016857594.1	26239784	26274596	centrosomal protein of 85 kDa isoform X2
NC_000001.11	SH3BGRL3	+	NP_112576.1	26280156	26281123	SH3 domain-binding glutamic acid-rich-like protein 3
NC_000001.11	UBXN11	-	NP_663320.2	26302881	26282301	UBX domain-containing protein 11 isoform 1
NC_000001.11	CD52	+	NP_001794.2	26318018	26320302	CAMPATH-1 antigen precursor
NC_000001.11	CRYBG2	-	NP_001034864.2	26346655	26321970	beta/gamma crystallin domain-containing protein 2
NC_000001.11	ZNF683	-	XP_016856443.1	26374288	26361653	tissue-resident T-cell transcription regulator protein ZNF683 isoform X1
NC_000001.11	LIN28A	+	XP_011540450.1	26410892	26426458	protein lin-28 homolog A isoform X1
NC_000001.11	DHDDS	+	NP_001306888.1	26442830	26469131	dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform 5
NC_000001.11	HMGN2	+	NP_005508.1	26472613	26475148	non-histone chromosomal protein HMG-17
NC_000001.11	RPS6KA1	+	NP_002944.2	26529921	26574201	ribosomal protein S6 kinase alpha-1 isoform a
NC_000001.11	ARID1A	+	NP_006006.3	26696404	26780756	AT-rich interactive domain-containing protein 1A isoform a
NC_000001.11	PIGV	+	NP_001361407.1	26790816	26797844	GPI mannosyltransferase 2 isoform a
NC_000001.11	ZDHHC18	+	NP_115659.1	26826805	26853843	palmitoyltransferase ZDHHC18
NC_000001.11	SFN	+	NP_006133.1	26863213	26863959	14-3-3 protein sigma
NC_000001.11	GPN2	-	NP_060536.3	26890094	26879679	GPN-loop GTPase 2
NC_000001.11	GPATCH3	-	NP_071361.2	26900440	26891012	G patch domain-containing protein 3
NC_000001.11	NUDC	+	XP_024308254.1	26911143	26946181	nuclear migration protein nudC isoform X4
NC_000001.11	NR0B2	-	NP_068804.1	26913938	26911847	nuclear receptor subfamily 0 group B member 2
NC_000001.11	KDF1	-	XP_011538924.1	26952378	26950071	keratinocyte differentiation factor 1 isoform X1
NC_000001.11	TRNP1	+	XP_005245924.1	26993787	26994470	TMF-regulated nuclear protein 1 isoform X1
NC_000001.11	TENT5B	-	NP_443175.2	27012668	27005946	terminal nucleotidyltransferase 5B
NC_000001.11	SLC9A1	-	NP_003038.2	27154332	27100309	sodium/hydrogen exchanger 1
NC_000001.11	WDTC1	+	XP_011539360.1	27261055	27302225	WD and tetratricopeptide repeats protein 1 isoform X2
NC_000001.11	TMEM222	+	NP_115501.2	27322198	27335466	transmembrane protein 222
NC_000001.11	SYTL1	+	XP_024306206.1	27345335	27353852	synaptotagmin-like protein 1 isoform X3
NC_000001.11	MAP3K6	-	XP_016858260.1	27362246	27355393	mitogen-activated protein kinase kinase kinase 6 isoform X1
NC_000001.11	FCN3	-	NP_775628.1	27374816	27369238	ficolin-3 isoform 2 precursor
NC_000001.11	CD164L2	-	XP_011539743.1	27383237	27379310	CD164 sialomucin-like 2 protein isoform X1
NC_000001.11	GPR3	+	NP_005272.1	27393799	27394791	G-protein coupled receptor 3
NC_000001.11	WASF2	-	NP_001188333.1	27428888	27408327	wiskott-Aldrich syndrome protein family member 2 isoform 2
NC_000001.11	AHDC1	-	NP_001358857.1	27552113	27547306	AT-hook DNA-binding motif-containing protein 1
NC_000001.11	FGR	-	NP_005239.1	27623914	27612916	tyrosine-protein kinase Fgr
NC_000001.11	IFI6	-	XP_024301975.1	27669312	27666447	interferon alpha-inducible protein 6 isoform X1
NC_000001.11	FAM76A	+	NP_001137384.1	27726081	27760581	protein FAM76A isoform 1
NC_000001.11	STX12	+	NP_803173.1	27773308	27822329	syntaxin-12
NC_000001.11	PPP1R8	+	NP_002704.1	27847063	27850446	nuclear inhibitor of protein phosphatase 1 isoform gamma
NC_000001.11	THEMIS2	+	XP_005246098.1	27872572	27885922	protein THEMIS2 isoform X2
NC_000001.11	RPA2	-	NP_001284487.1	27914658	27892165	replication protein A 32 kDa subunit isoform 3
NC_000001.11	SMPDL3B	+	XP_011539561.1	27935184	27958838	acid sphingomyelinase-like phosphodiesterase 3b isoform X1
NC_000001.11	XKR8	+	XP_011539981.1	27960179	27967200	XK-related protein 8 isoform X1
NC_000001.11	EYA3	-	XP_006710512.1	28058024	27974468	eyes absent homolog 3 isoform X3
NC_000001.11	PTAFR	-	NP_001158193.1	28151019	28149995	platelet-activating factor receptor
NC_000001.11	DNAJC8	-	NP_055095.2	28232996	28201250	dnaJ homolog subfamily C member 8
NC_000001.11	ATP5IF1	+	NP_835498.1	28236184	28236456	ATPase inhibitor, mitochondrial isoform 3 precursor
NC_000001.11	SESN2	+	NP_113647.1	28259848	28280802	sestrin-2
NC_000001.11	MED18	+	NP_060108.2	28330663	28334970	mediator of RNA polymerase II transcription subunit 18
NC_000001.11	PHACTR4	+	NP_001337088.1	28407448	28496549	phosphatase and actin regulator 4 isoform 3
NC_000001.11	RCC1	+	NP_001041664.1	28529867	28538007	regulator of chromosome condensation isoform c
NC_000001.11	TRNAU1AP	+	NP_060316.1	28553111	28577636	tRNA selenocysteine 1-associated protein 1
NC_000001.11	RAB42	+	NP_689517.1	28593800	28594117	ras-related protein Rab-42 isoform 2
NC_000001.11	TAF12	-	NP_005635.1	28622079	28603541	transcription initiation factor TFIID subunit 12
NC_000001.11	GMEB1	+	XP_011538821.1	28683613	28714773	glucocorticoid modulatory element-binding protein 1 isoform X1
NC_000001.11	YTHDF2	+	NP_001166599.1	28737121	28768952	YTH domain-containing family protein 2 isoform 1
NC_000001.11	OPRD1	+	NP_000902.3	28812384	28863283	delta-type opioid receptor
NC_000001.11	EPB41	+	NP_976217.1	28993489	29115797	protein 4.1 isoform 4
NC_000001.11	TMEM200B	-	NP_001165339.1	29121826	29120907	transmembrane protein 200B
NC_000001.11	SRSF4	-	NP_005617.2	29181750	29148412	serine/arginine-rich splicing factor 4
NC_000001.11	MECR	-	NP_001336646.1	29230762	29194024	enoyl-[acyl-carrier-protein] reductase, mitochondrial isoform e
NC_000001.11	PTPRU	+	NP_005695.3	29236645	29325661	receptor-type tyrosine-protein phosphatase U isoform 3 precursor
NC_000001.11	MATN1	-	NP_002370.1	30723549	30713584	cartilage matrix protein precursor
NC_000001.11	LAPTM5	-	XP_011540400.1	30757743	30733830	lysosomal-associated transmembrane protein 5 isoform X1
NC_000001.11	SDC3	-	XP_011540765.1	30909718	30873213	syndecan-3 isoform X1
NC_000001.11	PUM1	-	NP_055491.1	31059564	30933213	pumilio homolog 1 isoform 2
NC_000001.11	NKAIN1	-	XP_016857809.1	31239545	31181705	sodium/potassium-transporting ATPase subunit beta-1-interacting protein 1 isoform X1
NC_000001.11	SNRNP40	-	NP_004805.2	31296749	31260074	U5 small nuclear ribonucleoprotein 40 kDa protein
NC_000001.11	ZCCHC17	+	NP_001269497.1	31310099	31364193	nucleolar protein of 40 kDa isoform c
NC_000001.11	FABP3	-	XP_011539309.1	31373012	31360800	fatty acid-binding protein, heart isoform X1
NC_000001.11	SERINC2	+	NP_001185967.1	31409838	31434199	serine incorporator 2 isoform 4
NC_000001.11	TINAGL1	+	XP_011540248.1	31576399	31586979	tubulointerstitial nephritis antigen-like isoform X2
NC_000001.11	HCRTR1	+	NP_001516.2	31619193	31626980	orexin receptor type 1
NC_000001.11	PEF1	-	NP_001346580.1	31635334	31630615	peflin isoform 2
NC_000001.11	COL16A1	-	NP_001847.3	31702191	31652653	collagen alpha-1(XVI) chain precursor
NC_000001.11	ADGRB2	-	XP_011540151.1	31756798	31727422	adhesion G protein-coupled receptor B2 isoform X3
NC_000001.11	SPOCD1	-	NP_001268917.1	31800519	31790605	SPOC domain-containing protein 1 isoform 3
NC_000001.11	PTP4A2	-	NP_001182030.1	31919063	31908854	protein tyrosine phosphatase type IVA 2 isoform 4
NC_000001.11	KHDRBS1	+	NP_006550.1	32013996	32042624	KH domain-containing, RNA-binding, signal transduction-associated protein 1 isoform 1
NC_000001.11	TMEM39B	+	NP_001306606.1	32076793	32102673	transmembrane protein 39B isoform 2
NC_000001.11	KPNA6	+	XP_024301933.1	32154593	32170894	importin subunit alpha-7 isoform X2
NC_000001.11	TXLNA	+	XP_016856052.1	32180346	32195195	alpha-taxilin isoform X1
NC_000001.11	CCDC28B	+	NP_001287940.1	32201936	32204798	coiled-coil domain-containing protein 28B isoform 1
NC_000001.11	IQCC	+	NP_001153514.1	32205682	32208082	IQ domain-containing protein C isoform 1
NC_000001.11	DCDC2B	+	XP_016855902.1	32209094	32212838	doublecortin domain-containing protein 2B isoform X1
NC_000001.11	TMEM234	-	XP_016857303.1	32222320	32215201	transmembrane protein 234 isoform X2
NC_000001.11	EIF3I	+	NP_003748.1	32222442	32231196	eukaryotic translation initiation factor 3 subunit I
NC_000001.11	FAM167B	+	NP_116037.2	32247422	32248601	protein FAM167B
NC_000001.11	LCK	+	XP_024302814.1	32274330	32285716	tyrosine-protein kinase Lck isoform X1
NC_000001.11	HDAC1	+	NP_004955.2	32292170	32333044	histone deacetylase 1
NC_000001.11	MARCKSL1	-	NP_075385.1	32336031	32334599	MARCKS-related protein
NC_000001.11	FAM229A	-	NP_001161148.1	32362089	32361435	protein FAM229A
NC_000001.11	TSSK3	+	XP_024305809.1	32363675	32364256	testis-specific serine/threonine-protein kinase 3 isoform X1
NC_000001.11	BSDC1	-	NP_001137362.1	32394412	32366624	BSD domain-containing protein 1 isoform d
NC_000001.11	ZBTB8B	+	NP_001139192.1	32470625	32485418	zinc finger and BTB domain-containing protein 8B
NC_000001.11	ZBTB8A	+	NP_001035531.2	32592932	32600419	zinc finger and BTB domain-containing protein 8A isoform 1
NC_000001.11	ZBTB8OS	-	XP_016856625.1	32650563	32621864	protein archease isoform X4
NC_000001.11	RBBP4	+	NP_005601.1	32651307	32679705	histone-binding protein RBBP4 isoform a
NC_000001.11	SYNC	-	NP_001155180.2	32702658	32681790	syncoilin isoform 2
NC_000001.11	KIAA1522	+	NP_065939.2	32741955	32772887	uncharacterized protein KIAA1522 isoform 1
NC_000001.11	YARS1	-	XP_011540649.1	32791213	32775983	tyrosine--tRNA ligase, cytoplasmic isoform X1
NC_000001.11	S100PBP	+	XP_011540264.1	32826100	32856038	S100P-binding protein isoform X1
NC_000001.11	FNDC5	-	NP_001165412.1	32868371	32864612	fibronectin type III domain-containing protein 5 isoform 1
NC_000001.11	HPCA	+	XP_005270849.1	32888899	32893862	neuron-specific calcium-binding protein hippocalcin isoform X1
NC_000001.11	TMEM54	-	NP_001316654.1	32901236	32894807	transmembrane protein 54 isoform 5
NC_000001.11	RNF19B	-	XP_006710419.1	32964683	32936808	E3 ubiquitin-protein ligase RNF19B isoform X1
NC_000001.11	AK2	-	NP_001306071.1	33036826	33010831	adenylate kinase 2, mitochondrial isoform g
NC_000001.11	AZIN2	+	XP_006710375.1	33093283	33120182	antizyme inhibitor 2 isoform X8
NC_000001.11	TRIM62	-	XP_016857119.1	33182180	33147179	E3 ubiquitin-protein ligase TRIM62 isoform X2
NC_000001.11	ZNF362	+	XP_005270564.1	33276101	33299046	zinc finger protein 362 isoform X2
NC_000001.11	A3GALT2	-	NP_001073907.1	33321096	33306768	alpha-1,3-galactosyltransferase 2
NC_000001.11	PHC2	-	NP_001317417.1	33375537	33324867	polyhomeotic-like protein 2 isoform c
NC_000001.11	ZSCAN20	+	XP_016857728.1	33491213	33495476	zinc finger and SCAN domain-containing protein 20 isoform X4
NC_000001.11	HMGB4	+	NP_660206.2	33864192	33864752	high mobility group protein B4 isoform 1
NC_000001.11	CSMD2	-	NP_001268885.1	34165095	33519520	CUB and sushi domain-containing protein 2 isoform 1
