Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_006088.5	CAPZA2	-	NP_001004380.1	25036917	25009182	F-actin-capping protein subunit alpha-2
NC_006088.5	MET	-	XP_015134695.1	25128780	25062055	hepatocyte growth factor receptor isoform X1
NC_006088.5	CAV1	-	NP_001099134.1	25216204	25201921	caveolin-1
NC_006088.5	CAV2	-	NP_001007087.1	25231384	25224409	caveolin-2
NC_006088.5	TES	-	XP_015132920.1	25330508	25317880	testin isoform X1
NC_006088.5	TFEC	+	NP_001006229.2	25430598	25492285	transcription factor EC
NC_006088.5	MDFIC	-	XP_416018.1	25953871	25908961	myoD family inhibitor domain-containing protein
NC_006088.5	FOXP2	-	XP_025007327.1	26239453	26051048	forkhead box protein P2 isoform X3
NC_006088.5	LOC107052882	-	XP_015139118.1	26495829	26495018	fork head domain-containing protein FD5-like
NC_006088.5	PPP1R3A	+	XP_004937598.1	26502865	26528828	protein phosphatase 1 regulatory subunit 3A
NC_006088.5	LOC107052650	+	XP_025009824.1	26797419	26797604	small integral membrane protein 30
NC_006088.5	GPR85	+	XP_004937599.1	26819368	26820480	probable G-protein coupled receptor 85
NC_006088.5	BMT2	+	NP_001025905.1	26909443	26940635	S-adenosylmethionine sensor upstream of mTORC1
NC_006088.5	TMEM168	+	XP_416021.2	26949509	26968412	transmembrane protein 168
NC_006088.5	LSMEM1	-	XP_416022.1	27053740	27049617	leucine-rich single-pass membrane protein 1
NC_006088.5	IFRD1	-	NP_001001468.1	27068319	27058605	interferon-related developmental regulator 1
NC_006088.5	ZNF277	-	NP_001182398.1	27163034	27109463	zinc finger protein 277
NC_006088.5	DOCK4	+	XP_004937601.1	27163396	27407139	dedicator of cytokinesis protein 4 isoform X1
NC_006088.5	IMMP2L	+	XP_025003425.1	27440774	27876739	mitochondrial inner membrane protease subunit 2 isoform X4
NC_006088.5	LRRN3	-	XP_001232594.1	27618688	27616566	leucine-rich repeat neuronal protein 3
NC_006088.5	DNAJB9	-	NP_001025906.1	28567907	28565182	dnaJ homolog subfamily B member 9 precursor
NC_006088.5	THAP5	+	NP_001006230.1	28571411	28577281	THAP domain-containing protein 5
NC_006088.5	AVPR2	-	NP_001026650.1	28633083	28630892	arginine vasopressin receptor 2
NC_006088.5	PNPLA8	+	XP_015136647.1	28652238	28685420	calcium-independent phospholipase A2-gamma isoform X1
NC_006088.5	NRCAM	+	XP_025002543.1	28781077	28843210	neuronal cell adhesion molecule isoform X1
NC_006088.5	LOC112533215	-	XP_025009875.1	28915805	28915360	uncharacterized protein LOC112533215
NC_006088.5	CNTN1	+	NP_001004381.3	29035592	29118948	contactin-1 preproprotein
NC_006088.5	PDZRN4	+	XP_015137898.1	29166429	29412777	PDZ domain-containing RING finger protein 4 isoform X1
NC_006088.5	GXYLT1	-	XP_015136681.1	29620273	29591001	glucoside xylosyltransferase 1 isoform X1
NC_006088.5	YAF2	-	NP_001007851.1	29660327	29635362	YY1-associated factor 2
NC_006088.5	ZCRB1	-	NP_001264287.1	29697456	29691359	zinc finger CCHC-type and RNA-binding motif-containing protein 1
NC_006088.5	PPHLN1	+	NP_001292186.1	29708825	29768870	periphilin-1 isoform 1
NC_006088.5	PRICKLE1	-	XP_416036.2	29783661	29774815	prickle-like protein 1
NC_006088.5	ADAMTS20	-	XP_015137936.1	30129300	30046662	A disintegrin and metalloproteinase with thrombospondin motifs 20 isoform X2
NC_006088.5	LOC112533224	+	XP_025009908.1	30129390	30130007	basic proline-rich protein-like
NC_006088.5	PUS7L	-	XP_004937605.1	30190824	30181039	pseudouridylate synthase 7 homolog-like protein
NC_006088.5	IRAK4	+	XP_015136730.1	30191328	30201734	interleukin-1 receptor-associated kinase 4 isoform X1
NC_006088.5	TWF1	-	NP_001265024.1	30222267	30206797	twinfilin-1 isoform 1
NC_006088.5	TMEM117	+	XP_015137984.1	30237476	30429834	transmembrane protein 117 isoform X1
NC_006088.5	ARRDC5	-	XP_015137537.1	30446304	30441237	LOW QUALITY PROTEIN: arrestin domain-containing protein 5
NC_006088.5	NELL2	-	XP_015136741.1	30606269	30463928	protein NEL isoform X1
NC_006088.5	PRLL	+	NP_001159384.1	30651194	30654648	prolactin-like protein precursor
NC_006088.5	DBX2	-	XP_025003506.1	30681721	30662643	homeobox protein DBX2 isoform X1
NC_006088.5	ANO6	+	XP_004937607.1	30720903	30783598	anoctamin-6 isoform X3
NC_006088.5	ARID2	+	XP_004937608.1	30873721	30977413	AT-rich interactive domain-containing protein 2 isoform X1
NC_006088.5	SCAF11	-	XP_015136781.1	31016363	30988049	protein SCAF11 isoform X3
NC_006088.5	SLC38A1	-	XP_015136794.1	31082612	31058374	sodium-coupled neutral amino acid transporter 1 isoform X1
NC_006088.5	SLC38A2	-	NP_001292368.1	31120901	31109933	sodium-coupled neutral amino acid transporter 2
NC_006088.5	SLC38A4	-	XP_025003551.1	31239361	31224198	sodium-coupled neutral amino acid transporter 4 isoform X4
NC_006088.5	AMIGO2	-	XP_015136862.1	31372026	31370465	amphoterin-induced protein 2 isoform X1
NC_006088.5	RPAP3	-	XP_015136879.1	31560239	31548675	RNA polymerase II-associated protein 3 isoform X1
NC_006088.5	ATP23	+	XP_025003572.1	31563448	31570250	mitochondrial inner membrane protease ATP23 homolog isoform X3
NC_006088.5	LRIG3	-	XP_025003630.1	31886226	31843233	leucine-rich repeats and immunoglobulin-like domains protein 3 isoform X2
NC_006088.5	SLC16A7	+	XP_025003639.1	32235858	32240926	monocarboxylate transporter 2 isoform X2
NC_006088.5	LOC107052719	+	XP_015138157.1	32724769	32726874	uncharacterized protein LOC107052719 isoform X1
NC_006088.5	LOC107052718	+	XP_015138148.2	32726924	32729579	LOW QUALITY PROTEIN: uncharacterized protein LOC107052718
NC_006088.5	FAM19A2	-	XP_001234989.3	32879720	32828668	protein FAM19A2
NC_006088.5	USP15	+	NP_990171.2	33026418	33088441	ubiquitin carboxyl-terminal hydrolase 15 isoform 1
NC_006088.5	MON2	+	XP_015136964.1	33104623	33173901	protein MON2 homolog isoform X1
NC_006088.5	PPM1H	-	XP_003640399.3	33338736	33210897	protein phosphatase 1H isoform X1
NC_006088.5	AVPR1A	-	NP_001103908.1	33421639	33419046	vasopressin V1a receptor
NC_006088.5	TMEM5	+	NP_001186486.1	33515769	33526583	UDP-D-xylose:ribitol-5-phosphate beta1,4-xylosyltransferase
NC_006088.5	SRGAP1	+	XP_015136990.1	33560897	33698416	SLIT-ROBO Rho GTPase-activating protein 1 isoform X1
NC_006088.5	C1H12ORF66	-	XP_416063.1	33723027	33715794	KICSTOR complex protein C12orf66 homolog
NC_006088.5	RPL18A	-	XP_015138221.1	33726623	33723933	60S ribosomal protein L18a
NC_006088.5	XPOT	+	XP_015137021.1	33729933	33752020	exportin-T isoform X1
NC_006088.5	TBK1	+	XP_015137038.1	33758320	33783069	serine/threonine-protein kinase TBK1 isoform X1
NC_006088.5	RASSF3	+	XP_015137073.1	33785830	33884293	ras association domain-containing protein 3 isoform X1
NC_006088.5	GNS	-	NP_001186488.1	33913417	33896530	N-acetylglucosamine-6-sulfatase precursor
NC_006088.5	TBC1D30	+	XP_025009973.1	33914416	33962286	TBC1 domain family member 30 isoform X1
NC_006088.5	WIF1	-	NP_001186536.2	34043966	34002939	wnt inhibitory factor 1 precursor
NC_006088.5	LEMD3	+	XP_015138241.1	34057985	34104883	inner nuclear membrane protein Man1 isoform X2
NC_006088.5	MSRB3	+	XP_015137131.1	34107213	34188477	methionine-R-sulfoxide reductase B3 isoform X3
NC_006088.5	HMGA2	+	XP_025000802.1	34324396	34376439	high mobility group protein HMGI-C isoform X2
NC_006088.5	LLPH	-	NP_001072969.1	34489528	34487429	protein LLP homolog
NC_006088.5	TMBIM4	-	XP_001235093.1	34497674	34490812	protein lifeguard 4
NC_006088.5	HELB	+	XP_025010032.1	34535882	34549189	DNA helicase B isoform X2
NC_006088.5	GRIP1	-	XP_015138299.1	34857012	34551573	glutamate receptor-interacting protein 1 isoform X11
NC_006088.5	CAND1	+	XP_015138332.1	34900760	34929163	cullin-associated NEDD8-dissociated protein 1
NC_006088.5	LOC112531553	-	XP_025002550.1	35019234	35014303	basic proline-rich protein-like
NC_006088.5	DYRK2	+	XP_015137468.1	35019235	35029134	dual specificity tyrosine-phosphorylation-regulated kinase 2 isoform X1
NC_006088.5	IFNG	-	NP_990480.1	35177653	35174336	interferon gamma precursor
NC_006088.5	IL22	-	XP_025003733.1	35223938	35221863	interleukin-22 isoform X1
NC_006088.5	MDM1	-	XP_025003744.1	35257323	35234458	nuclear protein MDM1 isoform X3
NC_006088.5	RAP1B	+	XP_015137180.1	35351421	35360882	ras-related protein Rap-1b isoform X1
NC_006088.5	NUP107	+	XP_025002624.1	35367927	35392969	nuclear pore complex protein Nup107 isoform X2
NC_006088.5	SLC35E3	+	NP_001186545.1	35393991	35397317	solute carrier family 35 member E3
NC_006088.5	MDM2	+	NP_001186313.1	35415401	35426439	E3 ubiquitin-protein ligase Mdm2
NC_006088.5	CPM	-	NP_001186554.1	35464310	35433154	carboxypeptidase M precursor
NC_006088.5	CPSF6	+	XP_015137210.1	35503265	35520284	cleavage and polyadenylation specificity factor subunit 6 isoform X1
NC_006088.5	LYZ	+	NP_990612.1	35542923	35546470	lysozyme C precursor
NC_006088.5	YEATS4	+	NP_001072971.1	35546816	35549166	YEATS domain-containing protein 4
NC_006088.5	FRS2	+	XP_015137237.1	35602355	35611382	fibroblast growth factor receptor substrate 2 isoform X1
NC_006088.5	CCT2	+	NP_001012551.1	35621036	35632639	T-complex protein 1 subunit beta
NC_006088.5	LRRC10	-	XP_004937622.1	35635788	35634956	leucine-rich repeat-containing protein 10
NC_006088.5	CTSEAL	+	NP_001305356.1	35639138	35646691	cathepsin E-A-like precursor
NC_006088.5	BEST3	-	XP_015137256.1	35667843	35651359	bestrophin-3 isoform X1
NC_006088.5	RAB3IP	+	XP_416092.4	35688913	35711049	rab-3A-interacting protein isoform X1
NC_006088.5	MYRFL	+	XP_015138402.1	35714008	35756611	myelin regulatory factor-like protein isoform X1
NC_006088.5	CNOT2	+	NP_001012826.1	35892090	35930467	CCR4-NOT transcription complex subunit 2
NC_006088.5	KCNMB4	+	NP_001186559.1	35937997	35948513	calcium-activated potassium channel subunit beta-4
NC_006088.5	PTPRB	-	XP_015138429.1	36024437	35963197	receptor-type tyrosine-protein phosphatase beta isoform X2
NC_006088.5	PTPRR	-	XP_001235188.3	36168869	36026284	receptor-type tyrosine-protein phosphatase R isoform X1
NC_006088.5	TSPAN8	-	NP_001186579.1	36266781	36250028	tetraspanin-8
NC_006088.5	LGR5	+	XP_425441.3	36352208	36436218	leucine-rich repeat-containing G-protein coupled receptor 5
NC_006088.5	ZFC3H1	-	XP_015138463.1	36492131	36455445	zinc finger C3H1 domain-containing protein isoform X2
NC_006088.5	TMEM19	+	XP_416098.5	36512249	36525085	transmembrane protein 19 isoform X1
NC_006088.5	RAB21	+	XP_001233648.1	36551860	36562474	ras-related protein Rab-21
NC_006088.5	TBC1D15	+	NP_001012827.1	36575125	36601047	TBC1 domain family member 15
NC_006088.5	TPH2	+	NP_001001301.1	36613363	36666962	tryptophan 5-hydroxylase 2
NC_006088.5	TRHDE	+	XP_015138490.2	36737091	36951463	thyrotropin-releasing hormone-degrading ectoenzyme
NC_006088.5	KCNC2	-	XP_015138503.2	37807982	37712527	potassium voltage-gated channel subfamily C member 2 isoform X1
NC_006088.5	CAPS2	-	XP_015138569.1	37853579	37820649	calcyphosin-2 isoform X1
NC_006088.5	CCDC107	-	XP_429533.6	37861869	37854704	coiled-coil domain-containing protein 107
NC_006088.5	GLIPR1L	+	NP_001025914.2	37882389	37889534	glioma pathogenesis-related protein 1-like precursor
NC_006088.5	KRR1	-	XP_015137310.1	37899341	37894375	KRR1 small subunit processome component homolog isoform X1
NC_006088.5	PHLDA1	-	XP_015138638.2	38021393	38020289	pleckstrin homology-like domain family A member 1
NC_006088.5	NAP1L1	-	XP_004937634.1	38042553	38028260	nucleosome assembly protein 1-like 1 isoform X2
NC_006088.5	BBS10	-	XP_015138702.1	38117159	38115036	Bardet-Biedl syndrome 10 protein isoform X1
NC_006088.5	OSBPL8	-	XP_015138665.1	38171715	38120906	oxysterol-binding protein-related protein 8 isoform X2
NC_006088.5	ZDHHC17	+	NP_001025916.1	38250629	38313498	palmitoyltransferase ZDHHC17
NC_006088.5	CSRP2	-	XP_025002447.1	38324775	38320214	cysteine and glycine-rich protein 2 isoform X1
NC_006088.5	E2F7	-	XP_025010190.1	38391306	38375613	transcription factor E2F7 isoform X3
NC_006088.5	NAV3	+	XP_015137356.1	38613251	39004016	neuron navigator 3 isoform X8
NC_006088.5	SYT1	+	XP_015134173.1	39414554	39533696	synaptotagmin-1 isoform X1
NC_006088.5	PAWR	-	XP_015138749.1	39631574	39563512	PRKC apoptosis WT1 regulator protein
NC_006088.5	PPP1R12A	-	XP_015133841.1	39767862	39652291	protein phosphatase 1 regulatory subunit 12A isoform X6
NC_006088.5	RPS16	+	XP_416113.1	39833130	39835863	40S ribosomal protein S16
NC_006088.5	OTOGL	+	XP_015138781.1	39843410	39934790	otogelin-like protein isoform X2
NC_006088.5	LOC107052834	+	XP_015138797.1	39941570	39950690	uncharacterized protein LOC107052834
NC_006088.5	LOC107052588	+	XP_025007638.1	39953095	39958967	tenascin-R-like
NC_006088.5	PTPRQ	+	XP_015138820.1	39960875	40063282	phosphatidylinositol phosphatase PTPRQ isoform X3
NC_006088.5	MYF6	+	XP_015137402.2	40080445	40081506	myogenic factor 6 isoform X1
NC_006088.5	MYF5	+	NP_001025534.1	40085112	40086326	myogenic factor 5
NC_006088.5	LIN7A	-	XP_015138838.1	40156856	40110515	protein lin-7 homolog A isoform X3
NC_006088.5	ACSS3	+	XP_416118.2	40199693	40276736	acyl-CoA synthetase short-chain family member 3, mitochondrial isoform X1
NC_006088.5	PPFIA2	-	XP_025010270.1	40569220	40284439	liprin-alpha-2 isoform X14
NC_006088.5	CCDC59	-	XP_015138894.1	40772824	40768578	thyroid transcription factor 1-associated protein 26
NC_006088.5	METTL25	+	XP_416122.5	40772949	40828590	methyltransferase-like protein 25 isoform X1
NC_006088.5	TMTC2	+	XP_025010310.1	41037239	41131936	transmembrane and TPR repeat-containing protein 2 isoform X2
NC_006088.5	SLC6A15	-	XP_416124.1	41700411	41676492	sodium-dependent neutral amino acid transporter B(0)AT2
NC_006088.5	TSPAN19	-	XP_015138940.2	41783791	41774171	putative tetraspanin-19
NC_006088.5	LRRIQ1	+	XP_025010326.1	41786261	41884685	leucine-rich repeat and IQ domain-containing protein 1 isoform X1
NC_006088.5	ALX1	+	XP_025010336.1	41899106	41918073	ALX homeobox protein 1
NC_006088.5	RASSF9	-	XP_004937655.1	42189740	42163119	ras association domain-containing protein 9 isoform X2
NC_006088.5	NTS	+	XP_025003911.1	42207750	42219352	neurotensin isoform X1
NC_006088.5	MGAT4C	-	XP_015139005.1	42260570	42251081	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C
NC_006088.5	C1H12orf50	-	XP_015139063.1	42826310	42816203	uncharacterized protein C12orf50 homolog isoform X2
NC_006088.5	C1H12orf29	+	XP_025010393.1	42829965	42836061	uncharacterized protein C12orf29 homolog isoform X2
NC_006088.5	CEP290	-	XP_004937660.1	42885026	42837312	centrosomal protein of 290 kDa
NC_006088.5	TMTC3	+	XP_025010371.1	42898830	42945679	transmembrane and TPR repeat-containing protein 3 isoform X1
NC_006088.5	KITLG	-	NP_990461.1	43066785	43016744	kit ligand isoform 1 precursor
NC_006088.5	DUSP6	-	XP_015132735.2	43326761	43323782	dual specificity protein phosphatase 6 isoform X1
NC_006088.5	GALNT4	-	XP_025010406.1	43403717	43401970	polypeptide N-acetylgalactosaminyltransferase 4
NC_006088.5	POC1B	-	NP_001006232.1	43404325	43362658	POC1 centriolar protein homolog B
NC_006088.5	ATP2B1	-	NP_001161474.1	43456163	43426900	plasma membrane calcium-transporting ATPase 1
NC_006088.5	LOC112533348	-	XP_025010419.1	43482277	43481742	uncharacterized protein LOC112533348
NC_006088.5	EPYC	-	NP_001004382.1	43976564	43956729	epiphycan precursor
NC_006088.5	KERA	-	XP_015139185.1	44007480	44001769	keratocan isoform X1
NC_006088.5	LUM	-	NP_001263286.1	44027149	44019158	lumican precursor
NC_006088.5	DCN	-	NP_001025918.1	44085542	44051500	decorin precursor
NC_006088.5	BTG1	-	NP_990681.1	44431763	44430261	protein BTG1
NC_006088.5	C12orf74	+	XP_004937683.1	44616123	44618025	uncharacterized protein C12orf74 homolog
NC_006088.5	PLEKHG7	+	XP_015139328.1	44628739	44646792	pleckstrin homology domain-containing family G member 7
NC_006088.5	EEA1	-	XP_416138.3	44720505	44655040	early endosome antigen 1 isoform X2
NC_006088.5	NUDT4	+	XP_015139625.1	44847639	44867888	diphosphoinositol polyphosphate phosphohydrolase 2 isoform X1
NC_006088.5	UBE2N	-	NP_001012828.1	44891308	44876049	ubiquitin-conjugating enzyme E2 N
NC_006088.5	MRPL42	+	XP_004937684.1	44902539	44908429	39S ribosomal protein L42, mitochondrial
NC_006088.5	SOCS2	+	NP_989871.1	44923727	44924350	suppressor of cytokine signaling 2
NC_006088.5	LOC107052933	-	XP_015139327.1	44935990	44933508	uncharacterized protein LOC107052933
NC_006088.5	CRADD	+	NP_001025919.1	44937873	45008306	death domain-containing protein CRADD
NC_006088.5	PLXNC1	+	XP_015139558.1	45094927	45161493	plexin-C1
NC_006088.5	CEP83	-	XP_015139581.1	45183827	45165412	centrosomal protein of 83 kDa isoform X1
NC_006088.5	SNAPC3	+	XP_001231675.1	45273051	45274187	snRNA-activating protein complex subunit 3
NC_006088.5	TMCC3	-	XP_004937688.1	45317856	45196495	transmembrane and coiled-coil domain protein 3 isoform X3
NC_006088.5	NDUFA12	-	XP_025003952.1	45346908	45339556	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 isoform X1
NC_006088.5	NR2C1	-	NP_989455.1	45386729	45355361	nuclear receptor subfamily 2 group C member 1
NC_006088.5	FGD6	-	XP_015139476.1	45469800	45405229	FYVE, RhoGEF and PH domain-containing protein 6
NC_006088.5	VEZT	+	XP_015139482.1	45470220	45516306	vezatin isoform X4
NC_006088.5	METAP2	+	NP_001006233.1	45566441	45580726	methionine aminopeptidase 2
NC_006088.5	USP44	-	XP_015139438.1	45597139	45585774	ubiquitin carboxyl-terminal hydrolase 44 isoform X1
NC_006088.5	NTN4	-	XP_015139402.1	45665251	45630402	netrin-4 isoform X2
NC_006088.5	SNRPF	+	NP_001264291.1	45696415	45697587	small nuclear ribonucleoprotein F
NC_006088.5	AMDHD1	+	XP_416158.1	45700611	45708294	probable imidazolonepropionase
NC_006088.5	HAL	-	XP_015139202.2	45722840	45710915	histidine ammonia-lyase isoform X1
NC_006088.5	LTA4H	-	NP_001006234.1	45740546	45726322	leukotriene A-4 hydrolase
NC_006088.5	ELK3	+	NP_001025920.1	45798572	45814071	ETS domain-containing protein Elk-3
NC_006088.5	CDK17	-	XP_015139362.1	45872956	45822070	cyclin-dependent kinase 17 isoform X1
NC_006088.5	CFAP54	+	XP_015139342.1	45932896	46021257	cilia- and flagella-associated protein 54 isoform X2
NC_006088.5	NEDD1	+	NP_001025921.1	46043210	46063910	protein NEDD1
NC_006088.5	LOC101747799	+	XP_004937710.3	46517141	46518040	E3 ubiquitin-protein ligase Topors-like
NC_006088.5	TMPO	+	XP_015140117.1	46669079	46689577	thymopoietin isoform X3
NC_006088.5	SLC25A3	+	XP_015140166.1	46695354	46702876	phosphate carrier protein, mitochondrial isoform X2
NC_006088.5	IKBIP	-	XP_001232183.1	46716766	46708474	inhibitor of nuclear factor kappa-B kinase-interacting protein isoform X2
NC_006088.5	APAF1	+	XP_416167.3	46718161	46743511	apoptotic protease-activating factor 1 isoform X1
NC_006088.5	ANKS1B	-	XP_025004070.1	47167936	46757498	ankyrin repeat and sterile alpha motif domain-containing protein 1B isoform X13
NC_006088.5	UHRF1BP1L	-	XP_025010678.1	47217626	47185504	UHRF1-binding protein 1-like isoform X3
NC_006088.5	ACTR6	+	NP_989968.1	47242609	47251330	actin-related protein 6
NC_006088.5	SCYL2	+	XP_015140219.1	47257155	47282386	SCY1-like protein 2 isoform X1
NC_006088.5	SLC17A8	+	XP_015145141.1	47300897	47318837	vesicular glutamate transporter 3 isoform X1
NC_006088.5	NR1H4	+	NP_989444.1	47342899	47375276	bile acid receptor
NC_006088.5	GAS2L3	+	XP_015140227.1	47380456	47391722	GAS2-like protein 3 isoform X1
NC_006088.5	ANO4	+	XP_015145107.1	47489431	47607131	anoctamin-4 isoform X1
NC_006088.5	SLC5A8	-	XP_416173.4	47648346	47613819	sodium-coupled monocarboxylate transporter 1
NC_006088.5	UTP20	+	XP_004937716.1	47648410	47707994	small subunit processome component 20 homolog
NC_006088.5	ARL1	-	NP_001074963.1	47713580	47709022	ADP-ribosylation factor-like protein 1
NC_006088.5	NUP205	-	XP_416176.2	47760417	47715315	nuclear pore complex protein Nup205
NC_006088.5	CNOT4	+	XP_015140277.1	47804325	47845825	CCR4-NOT transcription complex subunit 4 isoform X1
NC_006088.5	LOC417937	+	XP_015145041.1	47865542	47884993	solute carrier family 23 member 1
NC_006088.5	STRA8	-	XP_015145052.1	47902154	47890083	stimulated by retinoic acid gene 8 protein homolog
NC_006088.5	WDR91	+	NP_001025923.1	47905033	47919478	WD repeat-containing protein 91
NC_006088.5	C7orf49	+	XP_003640414.3	47920991	47921661	cell cycle regulator of non-homologous end joining
NC_006088.5	TMEM140	-	XP_416181.2	47924710	47923378	transmembrane protein 140
