Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_007112.7	LOC100004921	+	XP_021331578.1	14511438	14518144	serine/threonine-protein kinase pim-3-like isoform X1
NC_007112.7	LOC100004978	-	XP_021331800.1	14523562	14521614	uncharacterized protein LOC100004978 isoform X3
NC_007112.7	LOC110437782	-	XP_021331748.1	14538644	14527502	piggyBac transposable element-derived protein 4-like isoform X2
NC_007112.7	LOC100329816	+	XP_021331765.1	14545894	14555608	serine/threonine-protein kinase pim-3-like
NC_007112.7	LOC100332745	+	XP_021331767.1	14559252	14562779	serine/threonine-protein kinase pim-3 isoform X1
NC_007112.7	LOC110438559	+	XP_021331809.1	14624593	14625484	uncharacterized protein LOC110438559 isoform X2
NC_007112.7	LOC108189345	+	XP_021331760.1	14627553	14641968	serine/threonine-protein kinase pim-3-like isoform X1
NC_007112.7	LOC100330143	+	XP_021331745.1	14658801	14662913	piggyBac transposable element-derived protein 4-like isoform X4
NC_007112.7	LOC108185170	+	XP_021331579.1	14666883	14668702	uncharacterized protein LOC108185170 isoform X1
NC_007112.7	LOC100330009	-	XP_021331580.1	14695792	14692312	serine/threonine-protein kinase pim-3
NC_007112.7	LOC101886102	+	XP_017211471.1	14696577	14784934	uncharacterized protein LOC101886102 isoform X1
NC_007112.7	LOC100330441	+	XP_021331803.1	14760666	14762503	uncharacterized protein LOC100330441 isoform X1
NC_007112.7	LOC110438568	-	XP_021331814.1	14768807	14767920	uncharacterized protein LOC110438568 isoform X2
NC_007112.7	pcdh7a	+	XP_005159914.1	15138842	15200766	protocadherin-7-like
NC_007112.7	itln1	+	NP_001070090.1	15217007	15223298	intelectin 1 precursor
NC_007112.7	hgsnat	+	XP_002660455.2	15226361	15253281	heparan-alpha-glucosaminide N-acetyltransferase isoform X1
NC_007112.7	pi4k2b	+	NP_001038950.1	15258891	15284564	phosphatidylinositol 4-kinase type 2-beta
NC_007112.7	dlc1	-	XP_017211480.1	15492726	15293533	rho GTPase-activating protein 7 isoform X1
NC_007112.7	sgcz	-	XP_017211482.1	15797191	15623963	zeta-sarcoglycan
NC_007112.7	tusc3	+	XP_021330560.1	16073903	16220126	tumor suppressor candidate 3 isoform X1
NC_007112.7	fgf20a	-	NP_001032180.1	16394378	16393125	fibroblast growth factor 20
NC_007112.7	micu3a	+	XP_021331852.1	16396929	16455921	calcium uptake protein 3, mitochondrial
NC_007112.7	LOC794952	-	XP_021331858.1	16461396	16460123	serine/threonine-protein kinase VRK1-like
NC_007112.7	vps37a	+	NP_956284.1	16463414	16479615	vacuolar protein sorting-associated protein 37A
NC_007112.7	mtmr7b	-	XP_005168409.1	16507561	16484416	myotubularin related protein 7b isoform X1
NC_007112.7	mtus1b	+	XP_001919969.4	16540670	16617016	microtubule-associated tumor suppressor 1 homolog isoform X1
NC_007112.7	pcm1	+	XP_021334394.1	16625678	16653461	pericentriolar material 1 protein isoform X1
NC_007112.7	asah1b	-	NP_956871.1	16664946	16654698	N-acylsphingosine amidohydrolase precursor
NC_007112.7	frg1	-	XP_021330431.1	16688872	16675633	protein FRG1 isoform X1
NC_007112.7	fat1a	+	XP_021324907.1	17379292	17522508	protocadherin Fat 1 isoform X1
NC_007112.7	casp3a	+	NP_571952.1	17528174	17534519	caspase 3, apoptosis-related cysteine peptidase a
NC_007112.7	acsl1a	-	XP_005168407.1	17565868	17539651	long-chain-fatty-acid--CoA ligase 1 isoform X2
NC_007112.7	helt	+	NP_996948.1	17593438	17594953	hairy and enhancer of split-related protein helt
NC_007112.7	si:ch211-197n1.2	-	XP_005168423.1	17674817	17618259	EF-hand calcium-binding domain-containing protein 6 isoform X2
NC_007112.7	slc25a4	+	NP_999867.1	17676819	17678626	ADP/ATP translocase 1
NC_007112.7	cfap97	-	XP_005168395.1	17689830	17681486	cilia- and flagella-associated protein 97 isoform X1
NC_007112.7	ankrd37	+	NP_001139086.1	17695560	17698335	ankyrin repeat domain-containing protein 37
NC_007112.7	ufsp2	-	XP_005168394.1	17711592	17699798	ufm1-specific protease 2 isoform X1
NC_007112.7	si:dkey-256e7.8	-	XP_017211369.2	17714041	17713019	gamma-taxilin
NC_007112.7	pdlim3a	-	NP_001019547.1	17735820	17722396	PDZ and LIM domain protein 3
NC_007112.7	sorbs2a	-	XP_017211485.1	17805665	17747951	sorbin and SH3 domain-containing protein 2 isoform X1
NC_007112.7	tlr3	+	NP_001013287.2	17894124	17898020	toll-like receptor 3 precursor
NC_007112.7	cyp4v8	+	NP_001071070.1	17900357	17911752	cytochrome P450, family 4, subfamily V, polypeptide 8
NC_007112.7	mtnr1aa	-	NP_571468.1	18336647	18251861	melatonin receptor type 1A-A
NC_007112.7	klhl5	-	XP_021330878.1	18421317	18363980	kelch-like protein 5 isoform X1
NC_007112.7	si:dkey-192k22.2	+	XP_001334793.4	18550880	18572604	uncharacterized protein si:dkey-192k22.2 isoform X1
NC_007112.7	fam114a1	-	XP_009305588.1	18587435	18576138	protein NOXP20 isoform X1
NC_007112.7	klf3	-	XP_017211893.1	18606289	18596209	Krueppel-like factor 3 isoform X1
NC_007112.7	tbc1d1	-	XP_021331918.1	18772309	18646600	TBC1 domain family member 1 isoform X1
NC_007112.7	pgm2	-	NP_998051.1	18803790	18780644	phosphoglucomutase-2
NC_007112.7	slc25a51a	+	NP_957049.1	18815869	18816717	uncharacterized protein LOC393728
NC_007112.7	zgc:195282	-	NP_001154807.1	18848929	18842157	cysteine-rich protein 2-like isoform 2
NC_007112.7	rnf38	+	XP_021331935.1	18867506	18933072	E3 ubiquitin-protein ligase RNF38 isoform X1
NC_007112.7	limch1a	+	XP_021330942.1	18965970	19066153	LIM and calponin homology domains-containing protein 1 isoform X1
NC_007112.7	phox2ba	-	NP_001139175.1	19078629	19074456	paired mesoderm homeobox protein 2B
NC_007112.7	exosc9	+	NP_001006077.1	19083608	19092051	exosome complex component RRP45
NC_007112.7	ptpn9b	+	XP_690659.5	19094579	19112668	tyrosine-protein phosphatase non-receptor type 9
NC_007112.7	ptprdb	-	XP_021330908.1	19215334	19123612	protein tyrosine phosphatase, receptor type, D isoform X6
NC_007112.7	si:dkeyp-118a3.2	+	XP_021331951.1	19303381	19329281	titin isoform X2
NC_007112.7	tyrp1b	+	NP_001002749.1	19334977	19345739	5,6-dihydroxyindole-2-carboxylic acid oxidase precursor
NC_007112.7	rbm47	-	NP_001108158.1	19369359	19358101	RNA-binding protein 47
NC_007112.7	lap3	-	NP_001108319.1	19431391	19418798	cytosol aminopeptidase
NC_007112.7	clockb	+	XP_005168396.1	19434288	19466058	clock circadian regulator b isoform X1
NC_007112.7	kitb	-	NP_001137390.1	19502320	19473030	kit receptor b precursor
NC_007112.7	clrn2	+	NP_001108162.1	19515476	19517791	clarin-2
NC_007112.7	si:dkey-245p14.4	+	NP_001108320.1	19535186	19537066	uncharacterized protein LOC563576
NC_007112.7	smc2	+	NP_955836.2	19538394	19561423	structural maintenance of chromosomes protein 2
NC_007112.7	kiaa0368	-	XP_009305622.1	19599231	19563509	proteasome-associated protein ECM29 homolog isoform X1
NC_007112.7	fbxo10	+	NP_001128729.1	19604456	19632153	F-box only protein 10
NC_007112.7	polr1e	-	NP_001018540.1	19648190	19637436	DNA-directed RNA polymerase I subunit RPA49
NC_007112.7	tmem192	+	NP_001095863.1	19649617	19665027	transmembrane protein 192
NC_007112.7	apela	-	NP_001284476.1	19673577	19670675	apelin receptor early endogenous ligand precursor
NC_007112.7	march1	+	XP_021331957.1	19708508	19756237	E3 ubiquitin-protein ligase MARCH1 isoform X5
NC_007112.7	tma16	-	NP_001171216.1	19763932	19760784	translation machinery-associated protein 16
NC_007112.7	si:ch211-42i9.8	+	XP_009305638.1	19765045	19802602	folliculin-interacting protein 2 isoform X2
NC_007112.7	zbtb5	+	XP_021331961.1	19815240	19819096	zinc finger and BTB domain-containing protein 5 isoform X1
NC_007112.7	grhprb	-	NP_991248.2	19845329	19836995	glyoxylate reductase/hydroxypyruvate reductase b
NC_007112.7	si:dkey-82j4.2	+	XP_021331963.1	19855490	19886132	ubiquitin-like modifier-activating enzyme 6
NC_007112.7	apbb2b	+	XP_005168433.2	19936176	19989062	amyloid beta A4 precursor protein-binding family B member 2 isoform X1
NC_007112.7	LOC101882573	-	XP_017211523.2	20050858	19998052	putative methyltransferase NSUN7
NC_007112.7	mettl14	-	NP_996954.1	20068043	20063740	N6-adenosine-methyltransferase subunit METTL14
NC_007112.7	prss12	+	XP_001920299.3	20069535	20138647	neurotrypsin isoform X1
NC_007112.7	ndst3	-	XP_009305879.1	20270678	20147458	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4 isoform X1
NC_007112.7	ugt8	-	NP_001037790.1	20581905	20559586	2-hydroxyacylsphingosine 1-beta-galactosyltransferase precursor
NC_007112.7	spock3	+	NP_001314916.1	20635392	20704997	testican-3 isoform a precursor
NC_007112.7	tll1	-	NP_571085.1	20824356	20734199	dorsal-ventral patterning tolloid-like protein 1 precursor
NC_007112.7	cpe	-	NP_999975.1	20911132	20870929	carboxypeptidase E precursor
NC_007112.7	msmo1	-	NP_998518.1	20926040	20917166	methylsterol monooxygenase 1
NC_007112.7	klhl2	-	XP_021331972.1	20969947	20932576	kelch-like protein 2
NC_007112.7	si:dkey-253i9.4	-	XP_021331985.1	21204127	21139459	rap guanine nucleotide exchange factor 2 isoform X4
NC_007112.7	npy1r	-	XP_005170982.1	21287380	21242838	neuropeptide Y receptor type 1 isoform X1
NC_007112.7	med28	+	NP_001007771.1	21309409	21312250	mediator of RNA polymerase II transcription subunit 28
NC_007112.7	tmem144a	-	NP_001003999.1	21321348	21314016	transmembrane protein 144 precursor
NC_007112.7	gria2a	-	XP_005170954.1	21409687	21333419	glutamate receptor, ionotropic, AMPA 2a isoform X2
NC_007112.7	glrba	-	XP_017211349.1	21483391	21423497	gylcine receptor, beta a isoform X1
NC_007112.7	wdr19	-	XP_021331990.1	21538622	21500202	WD repeat-containing protein 19 isoform X1
NC_007112.7	ncapd3	-	NP_956624.1	21562997	21540616	condensin-2 complex subunit D3
NC_007112.7	primpol	+	NP_001032455.1	21564606	21572797	DNA-directed primase/polymerase protein
NC_007112.7	adamtsl7	-	XP_021331991.1	21599417	21576879	thrombospondin type-1 domain-containing protein 4
NC_007112.7	zcchc7	-	NP_001288287.2	21714002	21611961	zinc finger CCHC domain-containing protein 7
NC_007112.7	pax5	+	NP_571713.1	21726305	21815554	paired box protein Pax-5
NC_007112.7	melk	-	NP_996771.2	21880699	21861707	maternal embryonic leucine zipper kinase
NC_007112.7	frmpd1	-	XP_005170993.1	21909606	21883551	FERM and PDZ domain-containing protein 1 isoform X1
NC_007112.7	kdm4c	+	NP_001077320.1	21937984	21971435	lysine (K)-specific demethylase 4C
NC_007112.7	dnah6	+	XP_021332000.1	22003314	22235421	dynein heavy chain 6, axonemal isoform X1
NC_007112.7	si:ch73-380n15.2	-	XP_021332002.1	22370603	22236491	neuronal acetylcholine receptor subunit alpha-7 isoform X1
NC_007112.7	chrnb3a	-	NP_957514.1	22411798	22389283	cholinergic receptor, nicotinic, beta polypeptide 3a precursor
NC_007112.7	LOC108190615	+	XP_017212442.2	22427201	22428832	DNA ligase 1-like isoform X1
NC_007112.7	chrna6	-	NP_001036149.1	22511903	22484807	neuronal acetylcholine receptor subunit alpha-6 precursor
NC_007112.7	chrnb2a	-	XP_021332008.1	22593674	22546734	neuronal acetylcholine receptor subunit beta-2
NC_007112.7	uchl1	-	NP_958885.1	22651961	22648130	ubiquitin carboxyl-terminal hydrolase isozyme L1
NC_007112.7	anxa5b	+	NP_861422.2	22655238	22664290	annexin A5
NC_007112.7	fgfbp1b	-	XP_021332009.1	22678230	22677614	fibroblast growth factor-binding protein 1
NC_007112.7	fgfbp2b	-	XP_005170952.1	22687816	22686981	fibroblast growth factor binding protein 2b isoform X1
NC_007112.7	zmynd10	+	NP_956691.1	22691344	22703284	zinc finger MYND domain-containing protein 10
NC_007112.7	prom1b	-	XP_021337020.1	22756902	22716137	prominin-1 isoform X8
NC_007112.7	tapt1b	-	NP_001116722.1	22803115	22772550	transmembrane anterior posterior transformation protein 1 homolog
NC_007112.7	ldb2b	-	NP_571390.1	22834683	22808687	LIM domain binding 2b
NC_007112.7	qdprb1	-	NP_001018534.1	22851419	22845472	dihydropteridine reductase
NC_007112.7	gtf2e2	+	NP_997896.1	22856004	22872005	transcription initiation factor IIE subunit beta
NC_007112.7	si:dkey-92j12.6	-	NP_001289983.1	22858568	22858360	small integral membrane protein 18
NC_007112.7	adgrl3.1	-	XP_005170998.1	23110807	22945269	adhesion G protein-coupled receptor L3 isoform X2
NC_007112.7	si:dkey-92j12.5	+	XP_021332028.1	23162764	23239849	multiple PDZ domain protein isoform X1
NC_007112.7	rfc1	-	NP_001082960.2	23268432	23243678	replication factor C subunit 1
NC_007112.7	rpl9	-	NP_001003861.1	23274035	23269780	60S ribosomal protein L9
NC_007112.7	lias	+	NP_001103871.1	23274771	23283131	lipoyl synthase, mitochondrial
NC_007112.7	ugdh	-	NP_001103872.1	23293171	23284166	UDP-glucose 6-dehydrogenase
NC_007112.7	smim14	-	NP_991165.1	23304934	23299050	small integral membrane protein 14
NC_007112.7	ube2kb	+	NP_001008611.1	23312072	23321354	ubiquitin-conjugating enzyme E2 K
NC_007112.7	pds5a	-	XP_005170973.1	23369629	23323710	sister chromatid cohesion protein PDS5 homolog A isoform X1
NC_007112.7	n4bp2	+	NP_001073436.1	23372622	23393091	NEDD4-binding protein 2
NC_007112.7	rhoh	+	NP_001314902.1	23398405	23398992	rho-related GTP-binding protein RhoH
NC_007112.7	chrna9	+	XP_021332042.1	23406902	23417561	neuronal acetylcholine receptor subunit alpha-9 isoform X1
NC_007112.7	LOC110439257	+	XP_021331581.1	23491066	23493732	uncharacterized protein LOC110439257
NC_007112.7	si:dkeyp-26a9.2	+	XP_021331582.1	23493828	23506392	serine/threonine-protein kinase haspin isoform X1
NC_007112.7	fam184b	-	XP_005170977.1	23557696	23507093	protein FAM184B isoform X1
NC_007112.7	ncapg	+	NP_001243134.1	23560468	23572825	condensin complex subunit 3
NC_007112.7	lcorl	-	XP_021332061.1	23595869	23574921	ligand-dependent nuclear receptor corepressor-like protein isoform X2
NC_007112.7	slit2	+	XP_021331538.1	23784905	23908705	slit homolog 2 protein isoform X15
NC_007112.7	mab21l2	+	NP_694507.1	24076624	24077703	protein mab-21-like 2
NC_007112.7	im:7138144	-	XP_021332079.1	24349787	23922027	lipopolysaccharide-responsive and beige-like anchor protein isoform X3
NC_007112.7	rps3a	+	NP_956353.1	24355546	24359608	40S ribosomal protein S3a
NC_007112.7	zgc:171517	+	NP_001104643.1	24376422	24380486	uncharacterized protein LOC563255 precursor
NC_007112.7	qdprb2	+	XP_021332088.1	24382970	24385935	quinoid dihydropteridine reductase b2 isoform X1
NC_007112.7	qdprb2_1	+	XP_021332094.1	24387965	24391627	dihydropteridine reductase isoform X1
NC_007112.7	sh3d19	-	XP_009289295.1	24462542	24394322	SH3 domain-containing protein 19 isoform X1
NC_007112.7	fam160a1a	+	XP_009289549.1	24487081	24511625	protein FAM160A1
NC_007112.7	gatb	-	NP_001013464.2	24557255	24520959	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
NC_007112.7	dctpp1	+	NP_957065.1	24557530	24558021	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
NC_007112.7	fbxw7	-	XP_005171005.1	25024660	24871091	F-box/WD repeat-containing protein 7 isoform X5
NC_007112.7	tmem154	-	XP_009306016.1	25176948	25165279	transmembrane protein 154 isoform X2
NC_007112.7	mnd1	+	XP_005170974.1	25178161	25215897	meiotic nuclear division protein 1 homolog isoform X1
NC_007112.7	tmem131l	+	XP_693816.8	25218307	25315950	transmembrane protein 131-like isoform X1
NC_007112.7	trim2a	-	NP_001014393.1	25344983	25323090	tripartite motif-containing protein 2
NC_007112.7	fhdc1	-	XP_001920056.2	25420018	25401344	FH2 domain-containing protein 1
NC_007112.7	arfip1	-	XP_005170950.1	25466880	25443069	arfaptin-1 isoform X3
NC_007112.7	sfrp2	-	NP_001070852.2	25496100	25491623	secreted frizzled-related protein 2 precursor
NC_007112.7	dchs2	-	XP_021332170.1	25648637	25593800	protocadherin-23 isoform X1
NC_007112.7	plrg1	+	NP_998605.1	25651058	25666089	pleiotropic regulator 1
NC_007112.7	fgg	-	NP_998219.1	25679301	25670052	fibrinogen gamma chain precursor
NC_007112.7	lrata	+	NP_001191060.1	25696826	25697585	lecithin retinol acyltransferase
NC_007112.7	LOC101883163	+	XP_005171012.1	25707282	25708917	uncharacterized protein LOC101883163
NC_007112.7	LOC100537259	-	XP_021332189.1	25714803	25713502	uncharacterized protein LOC100537259 isoform X2
NC_007112.7	si:dkey-30k22.5	+	NP_001188340.1	25719653	25721460	lecithin-retinol acyltransferase-like
NC_007112.7	npy2r	+	XP_021331562.1	25732728	25733867	neuropeptide Y receptor type 2
NC_007112.7	map9	-	XP_009289323.1	25749655	25738186	microtubule-associated protein 9 isoform X1
NC_007112.7	gucy1a3	+	NP_001296458.1	25784000	25798521	guanylate cyclase soluble subunit alpha-3
NC_007112.7	gucy1b3	+	NP_001238874.1	25801823	25841539	guanylate cyclase soluble subunit beta-1
NC_007112.7	fabp2	+	XP_005170960.1	25848648	25851395	fatty acid-binding protein, intestinal isoform X1
NC_007112.7	usp53b	-	XP_021332206.1	25911290	25854171	inactive ubiquitin carboxyl-terminal hydrolase 53 isoform X2
NC_007112.7	myoz2b	-	NP_957148.2	25932147	25918281	myozenin-2
NC_007112.7	synpo2b	-	XP_017211588.1	25964144	25962295	synaptopodin-2
NC_007112.7	si:ch211-145b13.5	-	XP_003197705.2	26023384	26013225	Kv channel-interacting protein 4-like
NC_007112.7	si:ch211-145b13.6	-	XP_009289877.1	26026954	26025422	uncharacterized protein si:ch211-145b13.6 isoform X2
NC_007112.7	gpank1	-	NP_001314689.1	26044940	26036271	G patch domain and ankyrin repeat-containing protein 1 isoform a
NC_007112.7	pdcd4a	-	XP_005159942.1	26062787	26047357	programmed cell death 4a isoform X1
NC_007112.7	mxd4	+	XP_021332244.1	26072037	26089014	max dimerization protein 4 isoform X2
NC_007112.7	ndufb6	+	NP_957102.1	26099332	26103150	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6
NC_007112.7	toporsa	+	XP_021334958.1	26106645	26109644	E3 ubiquitin-protein ligase Topors isoform X1
NC_007112.7	mtap	+	NP_956848.1	26111069	26127588	S-methyl-5'-thioadenosine phosphorylase
NC_007112.7	cdkn2a/b	-	XP_002660514.1	26131086	26129055	cyclin-dependent kinase inhibitor 2A-like
NC_007112.7	cxxc4	-	XP_001345418.2	26293201	26253194	CXXC-type zinc finger protein 4
NC_007112.7	tet2	+	XP_005159960.1	26374286	26384073	methylcytosine dioxygenase TET2
NC_007112.7	ppa2	-	XP_005159941.1	26398246	26392146	inorganic pyrophosphatase 2, mitochondrial isoform X1
NC_007112.7	arhgef38	+	XP_009289887.1	26411522	26437371	rho guanine nucleotide exchange factor 38 isoform X1
NC_007112.7	ints12	-	NP_001002161.2	26443714	26438794	integrator complex subunit 12
NC_007112.7	g3bp2	+	XP_021330609.1	26445641	26463367	ras GTPase-activating protein-binding protein 2 isoform X1
NC_007112.7	uso1	+	XP_009289755.1	26467232	26507265	general vesicular transport factor p115 isoform X1
NC_007112.7	LOC108185367	-	XP_021331563.1	26540544	26539604	serine/threonine-protein kinase pim-3-like
NC_007112.7	coro2a	+	XP_005159933.1	26605258	26653252	coronin-2A isoform X2
NC_007112.7	anp32b	-	NP_997768.2	26664686	26660910	acidic leucine-rich nuclear phosphoprotein 32 family member B
NC_007112.7	si:dkey-25o16.2	+	XP_705649.1	26668095	26669746	hemogen isoform X1
NC_007112.7	trmo	-	NP_001314686.1	26676248	26670976	tRNA (adenine(37)-N6)-methyltransferase isoform 1
NC_007112.7	si:dkey-25o16.4	+	XP_696012.4	26677422	26700179	sperm-associated antigen 5
NC_007112.7	foxe1	-	XP_005159967.1	26702928	26701868	forkhead box protein E1
NC_007112.7	sh3gl2a	-	NP_957410.1	26782409	26741349	endophilin-A1
NC_007112.7	cntln	-	XP_001922129.3	27014106	26827611	centlein isoform X1
NC_007112.7	bnc2	+	XP_017210466.1	27024413	27206423	zinc finger protein basonuclin-2 isoform X1
NC_007112.7	si:ch211-76m11.7	-	XP_021332297.1	27542116	27531421	zinc finger CCHC domain-containing protein 10
NC_007112.7	LOC110439825	-	XP_021332295.1	27635166	27491573	uncharacterized protein LOC110439825
NC_007112.7	LOC101883046	-	XP_021332302.1	27745084	27744185	uncharacterized protein LOC101883046
NC_007112.7	pspc1	+	NP_001038723.1	27809043	27860726	paraspeckle component 1
NC_007112.7	dnajb14	+	NP_001071255.1	27868330	27893213	dnaJ homolog subfamily B member 14
NC_007112.7	LOC110439743	+	XP_021331584.1	27937513	27942203	uncharacterized protein LOC110439743
NC_007112.7	sgut1	+	XP_021329371.1	27994818	28018748	protein SGT1 homolog isoform X1
NC_007112.7	chst10	+	XP_005159945.1	28031681	28046356	carbohydrate sulfotransferase 10 isoform X1
NC_007112.7	snapc3	-	XP_017207303.1	28089617	28043345	snRNA-activating protein complex subunit 3 isoform X1
NC_007112.7	psip1a	+	XP_005159951.1	28145181	28194987	PC4 and SFRS1-interacting protein isoform X3
