Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000067.6	Bmpr2	+	NP_031587.1	59764653	59870485	bone morphogenetic protein receptor type-2 precursor
NC_000067.6	Fam117b	+	NP_001032814.1	59913164	59981727	protein FAM117B
NC_000067.6	Ica1l	-	XP_030098756.1	60028227	59991126	islet cell autoantigen 1-like protein isoform X5
NC_000067.6	Wdr12	-	XP_030111553.1	60097545	60078166	ribosome biogenesis protein WDR12 isoform X1
NC_000067.6	Carf	+	XP_030109944.1	60108126	60150687	calcium-responsive transcription factor isoform X1
NC_000067.6	Nbeal1	+	XP_006496095.1	60181704	60330992	neurobeachin-like protein 1 isoform X1
NC_000067.6	Cyp20a1	+	NP_084289.1	60343386	60387289	cytochrome P450 20A1 isoform 1
NC_000067.6	Abi2	+	XP_006496138.1	60409803	60476915	abl interactor 2 isoform X1
NC_000067.6	Raph1	-	XP_017168365.1	60533404	60471821	ras-associated and pleckstrin homology domains-containing protein 1 isoform X7
NC_000067.6	Cd28	+	NP_031668.3	60746474	60769785	T-cell-specific surface glycoprotein CD28 precursor
NC_000067.6	Ctla4	+	NP_033973.2	60909171	60914717	cytotoxic T-lymphocyte protein 4 isoform 1 precursor
NC_000067.6	Icos	+	XP_006496201.1	60977959	60997714	inducible T-cell costimulator isoform X1
NC_000067.6	Pard3b	+	XP_011236904.1	61639243	62346103	partitioning defective 3 homolog B isoform X3
NC_000067.6	Nrp2	+	NP_001070871.1	62704205	62815637	neuropilin-2 isoform 1 precursor
NC_000067.6	Ino80d	-	NP_001074905.1	63086299	63057985	INO80 complex subunit D isoform 2
NC_000067.6	Ndufs1	-	NP_663493.2	63170907	63143833	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial precursor
NC_000067.6	Eef1b2	+	NP_061266.2	63177212	63179612	elongation factor 1-beta
NC_000067.6	Gpr1	-	XP_011236820.1	63184072	63183015	G-protein coupled receptor 1 isoform X1
NC_000067.6	Zdbf2	+	NP_001272865.1	63280818	63309945	DBF4-type zinc finger-containing protein 2 homolog isoform 2
NC_000067.6	Adam23	+	XP_006496032.1	63446211	63592656	disintegrin and metalloproteinase domain-containing protein 23 isoform X1
NC_000067.6	Gm39653	+	NP_001357771.1	63615968	63620260	predicted gene, 39653
NC_000067.6	Dytn	-	NP_001075127.1	63685117	63623017	dystrotelin
NC_000067.6	Mdh1b	-	NP_083972.3	63730290	63699011	putative malate dehydrogenase 1B
NC_000067.6	Fastkd2	+	XP_006496376.2	63731487	63752404	FAST kinase domain-containing protein 2, mitochondrial isoform X1
NC_000067.6	4933402D24Rik	-	NP_001243087.1	63769203	63756101	uncharacterized protein LOC74426
NC_000067.6	Klf7	-	XP_030099629.1	64120999	64035715	Krueppel-like factor 7 isoform X2
NC_000067.6	Creb1	+	XP_006495714.1	64550857	64597378	cyclic AMP-responsive element-binding protein 1 isoform X4
NC_000067.6	Mettl21a	-	NP_001355213.1	64616417	64607742	protein N-lysine methyltransferase METTL21A
NC_000067.6	Ccnyl1	+	XP_011236801.1	64691172	64722443	cyclin-Y-like protein 1 isoform X1
NC_000067.6	Fzd5	-	NP_001036124.1	64736598	64734845	frizzled-5 precursor
NC_000067.6	Plekhm3	-	XP_006496046.1	64922268	64795039	pleckstrin homology domain-containing family M member 3 isoform X2
NC_000067.6	LOC115487094	+	XP_030100084.1	64956451	64960684	roundabout homolog 4-like
NC_000067.6	Akr1cl	-	NP_001297546.1	65025716	65013269	aldo-keto reductase family 1, member C-like isoform 2
NC_000067.6	Cryge	-	XP_030101951.1	65050890	65048626	gamma-crystallin E isoform X1
NC_000067.6	Crygd	-	NP_031802.2	65063400	65061912	gamma-crystallin D
NC_000067.6	Crygc	-	NP_031801.1	65073503	65071601	gamma-crystallin C isoform 1
NC_000067.6	Crygb	-	NP_658906.1	65082253	65080294	gamma-crystallin B
NC_000067.6	Cryga	-	NP_031800.1	65103335	65100455	gamma-crystallin A
NC_000067.6	D630023F18Rik	-	XP_030099703.1	65122809	65105731	uncharacterized protein C2orf80 homolog isoform X2
NC_000067.6	Idh1	-	NP_001104790.1	65175350	65159467	isocitrate dehydrogenase [NADP] cytoplasmic
NC_000067.6	Pikfyve	+	XP_006495839.1	65190328	65273758	1-phosphatidylinositol 3-phosphate 5-kinase isoform X1
NC_000067.6	Pth2r	+	XP_011236775.1	65282164	65388810	parathyroid hormone 2 receptor isoform X1
NC_000067.6	Crygf	+	NP_081286.1	65926558	65928243	gamma-crystallin F isoform 1
NC_000067.6	Map2	+	XP_006495809.1	66380512	66439007	microtubule-associated protein 2 isoform X1
NC_000067.6	Unc80	+	XP_017176763.1	66468447	66695334	protein unc-80 homolog isoform X17
NC_000067.6	Rpe	+	XP_030097980.1	66714579	66717876	ribulose-phosphate 3-epimerase isoform X2
NC_000067.6	Kansl1l	-	NP_001116210.1	66802137	66720778	KAT8 regulatory NSL complex subunit 1-like protein isoform 1
NC_000067.6	Acadl	-	NP_031407.2	66863247	66831436	long-chain specific acyl-CoA dehydrogenase, mitochondrial precursor
NC_000067.6	Myl1	-	XP_006495826.1	66944903	66925039	myosin light chain 1/3, skeletal muscle isoform isoform X1
NC_000067.6	Lancl1	-	XP_011236737.1	67034182	67003483	glutathione S-transferase LANCL1 isoform X1
NC_000067.6	Cps1	+	XP_011236802.1	67123165	67230346	carbamoyl-phosphate synthase [ammonia], mitochondrial isoform X1
NC_000067.6	Erbb4	-	XP_006495755.1	69107754	68040043	receptor tyrosine-protein kinase erbB-4 isoform X1
NC_000067.6	Ikzf2	-	NP_035900.2	69684155	69538770	zinc finger protein Helios
NC_000067.6	Spag16	+	XP_006496257.1	69827004	69937539	sperm-associated antigen 16 protein isoform X1
NC_000067.6	Vwc2l	+	XP_006496127.1	70728779	70772401	von Willebrand factor C domain-containing protein 2-like isoform X2
NC_000067.6	Bard1	-	NP_031551.1	71102805	71030522	BRCA1-associated RING domain protein 1
NC_000067.6	Abca12	-	NP_780419.2	71414580	71243299	ATP-binding cassette sub-family A member 12
NC_000067.6	Atic	+	NP_080471.2	71557256	71578671	bifunctional purine biosynthesis protein PURH
NC_000067.6	Fn1	-	NP_001263342.1	71652980	71586214	fibronectin isoform g precursor
NC_000067.6	Mreg	-	NP_001344417.1	72195926	72160887	melanoregulin isoform 2
NC_000067.6	Pecr	-	NP_001343445.1	72274951	72259350	peroxisomal trans-2-enoyl-CoA reductase isoform 2
NC_000067.6	Tmem169	+	XP_006496114.1	72297908	72301306	transmembrane protein 169 isoform X1
NC_000067.6	Xrcc5	+	XP_006495955.1	72307547	72394722	X-ray repair cross-complementing protein 5 isoform X1
NC_000067.6	March4	-	NP_001038998.1	72535135	72428644	E3 ubiquitin-protein ligase MARCH4 precursor
NC_000067.6	Smarcal1	+	XP_006496204.1	72585696	72633054	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 isoform X1
NC_000067.6	Ankar	-	NP_001333992.1	72699019	72643009	ankyrin and armadillo repeat-containing protein isoform 2
NC_000067.6	Rpl37a	+	NP_033110.1	72711321	72713565	60S ribosomal protein L37a
NC_000067.6	Igfbp2	+	NP_032368.2	72824580	72852162	insulin-like growth factor-binding protein 2 isoform 1 precursor
NC_000067.6	Igfbp5	-	NP_034648.2	72874137	72862379	insulin-like growth factor-binding protein 5 precursor
NC_000067.6	Tnp1	-	NP_033433.1	73015861	73015299	spermatid nuclear transition protein 1
NC_000067.6	Tns1	-	NP_001276824.1	74124445	73914532	tensin-1 isoform b
NC_000067.6	Rufy4	+	XP_006496192.1	74127678	74147746	RUN and FYVE domain-containing protein 4 isoform X1
NC_000067.6	Cxcr2	+	NP_034039.1	74158349	74159428	C-X-C chemokine receptor type 2
NC_000067.6	Cxcr1	-	XP_030109560.1	74192859	74191808	C-X-C chemokine receptor type 1 isoform X1
NC_000067.6	Arpc2	+	XP_030099351.1	74236826	74267795	actin-related protein 2/3 complex subunit 2 isoform X1
NC_000067.6	Gpbar1	+	NP_778150.1	74278600	74279589	G-protein coupled bile acid receptor 1
NC_000067.6	Aamp	-	NP_666222.2	74284621	74280236	angio-associated migratory cell protein isoform 2
NC_000067.6	Pnkd	+	XP_006496230.1	74284622	74351931	probable hydrolase PNKD isoform X1
NC_000067.6	Tmbim1	-	NP_081430.3	74295397	74289374	protein lifeguard 3
NC_000067.6	Catip	+	NP_001028517.1	74362635	74369073	ciliogenesis-associated TTC17-interacting protein
NC_000067.6	Slc11a1	+	XP_006495836.1	74375029	74385506	natural resistance-associated macrophage protein 1 isoform X1
NC_000067.6	Ctdsp1	+	NP_694728.1	74391898	74395584	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1
NC_000067.6	Vil1	+	NP_033535.2	74415080	74434991	villin-1
NC_000067.6	Usp37	-	NP_795946.2	74495783	74439393	ubiquitin carboxyl-terminal hydrolase 37 isoform 1
NC_000067.6	Cnot9	+	XP_006496234.1	74517208	74528854	CCR4-NOT transcription complex subunit 9 isoform X1
NC_000067.6	Plcd4	+	XP_006495850.1	74547947	74565366	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 isoform X2
NC_000067.6	Zfp142	-	XP_006496382.1	74585661	74566880	zinc finger protein 142 isoform X1
NC_000067.6	Bcs1l	+	NP_080060.1	74589559	74592071	mitochondrial chaperone BCS1
NC_000067.6	Rnf25	-	NP_001292159.1	74601363	74593826	E3 ubiquitin-protein ligase RNF25 isoform 2
NC_000067.6	Stk36	+	XP_006496102.1	74602118	74635858	serine/threonine-protein kinase 36 isoform X1
NC_000067.6	Ttll4	+	XP_006496287.1	74678992	74697699	tubulin polyglutamylase TTLL4 isoform X1
NC_000067.6	Cyp27a1	+	XP_006495670.1	74713866	74737659	sterol 26-hydroxylase, mitochondrial isoform X1
NC_000067.6	Prkag3	-	XP_006496051.1	74748848	74740707	5'-AMP-activated protein kinase subunit gamma-3 isoform X1
NC_000067.6	Wnt6	+	XP_006495950.1	74772146	74784600	protein Wnt-6 isoform X1
NC_000067.6	Wnt10a	+	NP_033544.1	74792171	74803620	protein Wnt-10a precursor
NC_000067.6	Cdk5r2	+	NP_034002.2	74855098	74856207	cyclin-dependent kinase 5 activator 2
NC_000067.6	Fev	-	XP_017176291.1	74882502	74882078	protein FEV isoform X1
NC_000067.6	Cryba2	-	XP_006495719.1	74892885	74889991	beta-crystallin A2 isoform X1
NC_000067.6	Cfap65	-	XP_006496056.1	74933196	74902137	cilia- and flagella-associated protein 65 isoform X5
NC_000067.6	Ihh	-	NP_034674.2	74951212	74946091	indian hedgehog protein isoform 1 preproprotein
NC_000067.6	Nhej1	-	NP_083618.3	75054785	74967696	non-homologous end-joining factor 1
NC_000067.6	Slc23a3	-	XP_006496544.1	75132983	75125731	solute carrier family 23 member 3 isoform X3
NC_000067.6	Cnppd1	-	NP_081253.1	75141482	75136401	protein CNPPD1
NC_000067.6	Retreg2	+	NP_739561.2	75142863	75147055	reticulophagy regulator 2 isoform 1
NC_000067.6	Zfand2b	+	NP_001153377.1	75168852	75171280	AN1-type zinc finger protein 2B
NC_000067.6	Abcb6	-	NP_076221.1	75180116	75171882	ATP-binding cassette sub-family B member 6, mitochondrial
NC_000067.6	Atg9a	-	NP_001003917.2	75190403	75181928	autophagy-related protein 9A isoform a
NC_000067.6	Ankzf1	+	NP_080463.3	75192452	75199187	ankyrin repeat and zinc finger domain-containing protein 1 isoform 1
NC_000067.6	Glb1l	-	XP_006496617.1	75209438	75199496	beta-galactosidase-1-like protein isoform X1
NC_000067.6	Stk16	+	XP_006496525.1	75211329	75213952	serine/threonine-protein kinase 16 isoform X2
NC_000067.6	Tuba4a	-	NP_001300652.1	75216360	75215624	tubulin alpha-4A chain isoform 2
NC_000067.6	A630095N17Rik	-	NP_001230019.1	75232072	75220462	uncharacterized protein LOC381272 isoform 1
NC_000067.6	Dnajb2	+	XP_006496574.1	75236884	75244869	dnaJ homolog subfamily B member 2 isoform X1
NC_000067.6	Ptprn	-	XP_006496508.1	75262034	75247551	receptor-type tyrosine-protein phosphatase-like N isoform X2
NC_000067.6	Resp18	-	NP_033075.1	75278305	75272313	regulated endocrine-specific protein 18 precursor
NC_000067.6	Dnpep	-	XP_006496468.1	75316801	75308661	aspartyl aminopeptidase isoform X1
NC_000067.6	Des	+	NP_034173.1	75360418	75367050	desmin
NC_000067.6	Speg	+	NP_031489.4	75375440	75431451	striated muscle-specific serine/threonine-protein kinase isoform 1
NC_000067.6	Gmppa	+	XP_006496595.1	75436799	75443001	mannose-1-phosphate guanyltransferase alpha isoform X1
NC_000067.6	Asic4	+	NP_898843.1	75450832	75473632	acid-sensing ion channel 4
NC_000067.6	Chpf	-	NP_001001566.1	75479103	75474972	chondroitin sulfate synthase 2 isoform a
NC_000067.6	Tmem198	+	NP_796030.1	75480232	75484984	transmembrane protein 198
NC_000067.6	Obsl1	-	XP_017168548.1	75506222	75485954	obscurin-like protein 1 isoform X3
NC_000067.6	Inha	+	NP_034694.3	75507248	75510163	inhibin alpha chain isoform 1 preproprotein
NC_000067.6	Stk11ip	+	NP_082162.3	75521789	75536235	serine/threonine-protein kinase 11-interacting protein
NC_000067.6	Slc4a3	+	XP_006496513.1	75546871	75558890	anion exchange protein 3 isoform X1
NC_000067.6	Epha4	-	XP_006496470.1	77515029	77374769	ephrin type-A receptor 4 isoform X1
NC_000067.6	Pax3	-	NP_001152992.1	78196747	78102803	paired box protein Pax-3 isoform b
NC_000067.6	Gm2102	-	XP_006496650.1	78217639	78216591	RING finger protein 223
NC_000067.6	Sgpp2	+	XP_011236997.1	78310419	78416896	sphingosine-1-phosphate phosphatase 2 isoform X4
NC_000067.6	Farsb	-	NP_001265004.1	78488840	78425196	phenylalanine--tRNA ligase beta subunit
NC_000067.6	Mogat1	+	NP_080989.2	78511962	78538098	2-acylglycerol O-acyltransferase 1
NC_000067.6	Utp14b	+	NP_001001981.2	78664387	78666729	U3 small nucleolar RNA-associated protein 14 homolog B
NC_000067.6	Acsl3	+	NP_083093.2	78681633	78706415	long-chain-fatty-acid--CoA ligase 3 isoform a
NC_000067.6	Kcne4	+	NP_067317.1	78817637	78818149	potassium voltage-gated channel subfamily E member 4
NC_000067.6	Scg2	-	NP_001297609.1	79437002	79435153	secretogranin-2 isoform 2 precursor
NC_000067.6	Ap1s3	-	NP_898848.1	79671850	79609169	AP-1 complex subunit sigma-3
NC_000067.6	Wdfy1	-	NP_001104749.1	79761698	79705513	WD repeat and FYVE domain-containing protein 1 isoform 1
NC_000067.6	Mrpl44	+	NP_001074679.1	79776133	79781138	39S ribosomal protein L44, mitochondrial precursor
NC_000067.6	Serpine2	-	XP_006496522.1	79821533	79795007	glia-derived nexin isoform X1
NC_000067.6	Fam124b	-	NP_775601.1	80213662	80199912	protein FAM124B
NC_000067.6	Cul3	-	NP_057925.1	80340309	80267158	cullin-3 isoform 1
NC_000067.6	Dock10	-	NP_780500.2	80758446	80501709	dedicator of cytokinesis protein 10 isoform 1
NC_000067.6	Nyap2	+	XP_006496548.1	81087273	81336741	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 isoform X1
NC_000067.6	Irs1	-	NP_034700.2	82290491	82286800	insulin receptor substrate 1
NC_000067.6	Rhbdd1	+	XP_011237016.1	82340398	82378994	rhomboid-related protein 4 isoform X2
NC_000067.6	Col4a4	-	XP_011236954.1	82540957	82453133	collagen alpha-4(IV) chain isoform X1
NC_000067.6	Col4a3	+	NP_031760.2	82587345	82718884	collagen alpha-3(IV) chain precursor
NC_000067.6	Mff	+	XP_017168135.1	82729256	82751716	mitochondrial fission factor isoform X9
NC_000067.6	Tm4sf20	-	NP_001355181.1	82768415	82757711	transmembrane 4 L6 family member 20 isoform 2
NC_000067.6	Agfg1	+	XP_006496493.1	82839723	82895058	arf-GAP domain and FG repeat-containing protein 1 isoform X1
NC_000067.6	Slc19a3	-	XP_011237018.1	83026376	83013821	thiamine transporter 2 isoform X1
NC_000067.6	Krtap28-13	+	NP_082054.2	83060996	83061412	keratin associated protein 28-13
NC_000067.6	Ccl20	+	NP_058656.1	83116824	83118717	C-C motif chemokine 20 isoform 1 precursor
NC_000067.6	Daw1	+	XP_006496610.1	83159799	83210189	dynein assembly factor with WDR repeat domains 1 isoform X1
NC_000067.6	Sphkap	-	XP_006496640.1	83408009	83257129	A-kinase anchor protein SPHKAP isoform X3
NC_000067.6	Pid1	-	NP_001003948.2	84284368	84038033	PTB-containing, cubilin and LRP1-interacting protein
NC_000067.6	Dner	-	NP_690879.1	84695726	84370766	delta and Notch-like epidermal growth factor-related receptor precursor
NC_000067.6	Trip12	-	NP_598736.4	84814918	84724620	E3 ubiquitin-protein ligase TRIP12
NC_000067.6	Fbxo36	+	NP_079662.1	84839873	84900185	F-box only protein 36
NC_000067.6	Slc16a14	-	XP_006496614.1	84929549	84907280	monocarboxylate transporter 14 isoform X1
NC_000067.6	A530032D15Rik	-	NP_998780.2	85109366	85088780	SP140 nuclear body protein family member
NC_000067.6	Gm35498	-	XP_030100777.1	85118521	85112447	nuclear body protein SP140-like protein
NC_000067.6	Gm38510	-	XP_011237030.1	85157697	85156901	uncharacterized protein Gm38510
NC_000067.6	Gm7609	+	XP_006496586.1	85212650	85213540	component of Sp100-rs-like isoform X2
NC_000067.6	C130026I21Rik	-	XP_030111576.1	85260971	85241883	SP140 nuclear body protein family member isoform X10
NC_000067.6	LOC115485726	+	XP_030100780.1	85275107	85285565	sp110 nuclear body protein-like
NC_000067.6	LOC108167347	-	XP_017169150.1	85317281	85314328	component of Sp100-rs-like
NC_000067.6	Gm2427	+	XP_030100783.1	85498134	85514604	nuclear body protein SP140-like protein
NC_000067.6	LOC101055758	+	XP_017169107.1	85549687	85550577	proteinase-activated receptor 1 isoform X2
NC_000067.6	Sp110	-	XP_030111577.1	85596106	85571320	sp110 nuclear body protein isoform X7
NC_000067.6	Sp140	+	XP_030111256.1	85601160	85644682	SP140 nuclear body protein family member isoform X3
NC_000067.6	Sp100	+	XP_006529346.2	85650102	85709118	nuclear autoantigen Sp-100 isoform X5
NC_000067.6	A630001G21Rik	-	NP_796029.2	85726612	85718195	uncharacterized protein LOC319997
NC_000067.6	Cab39	+	NP_001341975.1	85818400	85849221	calcium-binding protein 39
NC_000067.6	Itm2c	+	NP_071862.2	85894664	85907638	integral membrane protein 2C
NC_000067.6	Gpr55	-	XP_017175826.1	85941855	85940876	G-protein coupled receptor 55 isoform X4
NC_000067.6	Spata3	+	XP_030098723.1	86018101	86021629	spermatogenesis-associated protein 3 isoform X4
NC_000067.6	2810459M11Rik	+	NP_001138464.1	86045963	86053089	uncharacterized protein C2orf72 homolog isoform 1
NC_000067.6	Psmd1	+	NP_081633.1	86064790	86137109	26S proteasome non-ATPase regulatory subunit 1
NC_000067.6	Htr2b	-	XP_006529208.1	86110880	86099345	5-hydroxytryptamine receptor 2B isoform X1
NC_000067.6	Armc9	+	XP_006530015.1	86156955	86274975	lisH domain-containing protein ARMC9 isoform X1
NC_000067.6	B3gnt7	+	NP_660257.2	86303544	86306227	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
NC_000067.6	Ncl	-	NP_035010.3	86359221	86350622	nucleolin
NC_000067.6	Nmur1	-	NP_001306156.1	86389342	86386327	neuromedin-U receptor 1 isoform 1
NC_000067.6	Tex44	+	NP_082242.1	86426371	86427963	testis-expressed protein 44
NC_000067.6	Ptma	+	NP_001347759.1	86526906	86529790	prothymosin alpha isoform 2
NC_000067.6	Pde6d	-	NP_001347745.1	86582347	86543569	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta isoform 2
NC_000067.6	Cops7b	+	XP_030110356.1	86599039	86605216	COP9 signalosome complex subunit 7b isoform X2
NC_000067.6	Nppc	-	NP_035063.1	86670436	86669666	C-type natriuretic peptide preproprotein
NC_000067.6	Dis3l2	+	XP_006529363.1	86854386	87049745	DIS3-like exonuclease 2 isoform X4
NC_000067.6	Alppl2	-	NP_031459.3	87089761	87087050	alkaline phosphatase, germ cell type precursor
NC_000067.6	Alpi	-	NP_001074551.1	87101533	87098605	intestinal alkaline phosphatase precursor
NC_000067.6	Akp3	+	NP_031458.2	87125008	87127912	intestinal-type alkaline phosphatase precursor
NC_000067.6	Ecel1	-	XP_017170387.1	87154987	87147989	endothelin-converting enzyme-like 1 isoform X1
NC_000067.6	Prss56	+	XP_006529923.1	87184229	87188220	serine protease 56 isoform X3
NC_000067.6	Chrnd	+	NP_067611.2	87190691	87198762	acetylcholine receptor subunit delta precursor
NC_000067.6	Chrng	+	NP_033734.3	87205825	87211488	acetylcholine receptor subunit gamma precursor
NC_000067.6	Eif4e2	+	NP_001334012.1	87214000	87232448	eukaryotic translation initiation factor 4E type 2 isoform 4
NC_000067.6	Efhd1	+	NP_083165.1	87264450	87309795	EF-hand domain-containing protein D1
NC_000067.6	Gigyf2	+	XP_017175836.1	87354446	87449145	GRB10-interacting GYF protein 2 isoform X3
NC_000067.6	Kcnj13	-	NP_001103697.1	87389387	87386418	inward rectifier potassium channel 13
NC_000067.6	Snorc	+	NP_082749.1	87470339	87475438	protein SNORC isoform 1 precursor
NC_000067.6	Ngef	-	NP_001104784.1	87546056	87477556	ephexin-1 isoform 1
NC_000067.6	Neu2	+	NP_001153635.1	87579505	87597476	sialidase-2 isoform 1
NC_000067.6	Inpp5d	+	NP_034696.2	87620489	87719323	phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 isoform 1
NC_000067.6	Atg16l1	+	NP_001192320.1	87756200	87791309	autophagy-related protein 16-1 isoform 1
