Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
1	ENSGALG00000053908	+	ENSGALP00000065797	28864808	28866307	ENSGALT00000090774	no_data
1	ENSGALG00000009523	+	ENSGALP00000055820	29035592	29104389	ENSGALT00000063605	CNTN1
1	ENSGALG00000009530	+	ENSGALP00000030056	29166969	29412777	ENSGALT00000030693	PDZRN4
1	ENSGALG00000009532	-	ENSGALP00000015499	29620273	29591001	ENSGALT00000015515	GXYLT1
1	ENSGALG00000009540	-	ENSGALP00000015510	29660327	29635362	ENSGALT00000015526	YAF2
1	ENSGALG00000009544	-	ENSGALP00000015516	29697456	29691359	ENSGALT00000015532	ZCRB1
1	ENSGALG00000009547	+	ENSGALP00000045810	29708825	29768870	ENSGALT00000073496	PPHLN1
1	ENSGALG00000009556	-	ENSGALP00000015542	29783661	29774815	ENSGALT00000015558	PRICKLE1
1	ENSGALG00000009572	-	ENSGALP00000049194	30129300	30046662	ENSGALT00000078782	ADAMTS20
1	ENSGALG00000009577	-	ENSGALP00000015589	30190824	30181039	ENSGALT00000015605	PUS7L
1	ENSGALG00000009586	+	ENSGALP00000015599	30190824	30198425	ENSGALT00000015615	IRAK4
1	ENSGALG00000048820	+	ENSGALP00000015600	30199234	30201734	ENSGALT00000015616	no_data
1	ENSGALG00000009595	-	ENSGALP00000043630	30222690	30206797	ENSGALT00000074174	TWF1
1	ENSGALG00000053883	-	ENSGALP00000066112	30261614	30257906	ENSGALT00000100129	no_data
1	ENSGALG00000009596	+	ENSGALP00000015620	30237476	30429834	ENSGALT00000015636	TMEM117
1	ENSGALG00000009601	-	ENSGALP00000037995	30606269	30463928	ENSGALT00000038787	NELL2
1	ENSGALG00000009603	+	ENSGALP00000015633	30651194	30654648	ENSGALT00000015649	no_data
1	ENSGALG00000009604	-	ENSGALP00000037987	30681721	30662643	ENSGALT00000038779	DBX2
1	ENSGALG00000009638	+	ENSGALP00000015678	30720903	30787195	ENSGALT00000015694	ANO6
1	ENSGALG00000046889	-	ENSGALP00000070945	30853388	30852286	ENSGALT00000102627	no_data
1	ENSGALG00000033074	+	ENSGALP00000053887	30873620	30977413	ENSGALT00000048984	ARID2
1	ENSGALG00000028849	-	ENSGALP00000058085	31016363	30988049	ENSGALT00000047593	SCAF11
1	ENSGALG00000009698	-	ENSGALP00000015771	31082612	31058374	ENSGALT00000015787	SLC38A1
1	ENSGALG00000008497	-	ENSGALP00000069490	31120901	31109933	ENSGALT00000107178	SLC38A2
1	ENSGALG00000009730	-	ENSGALP00000015821	31239361	31224198	ENSGALT00000015837	SLC38A4
1	ENSGALG00000009739	-	ENSGALP00000015833	31372026	31370465	ENSGALT00000015849	AMIGO2
1	ENSGALG00000009743	-	ENSGALP00000048468	31562284	31548675	ENSGALT00000073695	RPAP3
1	ENSGALG00000009747	+	ENSGALP00000015845	31563393	31570250	ENSGALT00000015861	ATP23
1	ENSGALG00000009755	-	ENSGALP00000015856	31886226	31843233	ENSGALT00000015872	LRIG3
1	ENSGALG00000050139	-	ENSGALP00000065608	32060173	32058330	ENSGALT00000097022	no_data
1	ENSGALG00000049710	-	ENSGALP00000068511	32061864	32060279	ENSGALT00000103340	no_data
1	ENSGALG00000009759	+	ENSGALP00000070367	32213177	32240926	ENSGALT00000093092	SLC16A7
1	ENSGALG00000052108	-	ENSGALP00000073543	32734562	32731633	ENSGALT00000092052	no_data
1	ENSGALG00000019361	-	ENSGALP00000030045	32879720	32828668	ENSGALT00000030682	TAFA2
1	ENSGALG00000049735	-	ENSGALP00000065188	32954053	32953011	ENSGALT00000092020	no_data
1	ENSGALG00000030024	+	ENSGALP00000046641	33026418	33088441	ENSGALT00000061318	USP15
1	ENSGALG00000009795	+	ENSGALP00000037891	33104623	33173901	ENSGALT00000038683	MON2
1	ENSGALG00000009805	-	ENSGALP00000015930	33338736	33210897	ENSGALT00000015947	PPM1H
1	ENSGALG00000040567	-	ENSGALP00000045171	33421639	33419046	ENSGALT00000073363	AVPR1A
1	ENSGALG00000009815	+	ENSGALP00000015944	33515769	33526583	ENSGALT00000015961	TMEM5
1	ENSGALG00000009825	+	ENSGALP00000055157	33560897	33698416	ENSGALT00000076654	SRGAP1
1	ENSGALG00000027682	-	ENSGALP00000043432	33723027	33715794	ENSGALT00000045276	C12orf66
1	ENSGALG00000049865	-	ENSGALP00000015964	33726118	33723933	ENSGALT00000015981	RPL18A
1	ENSGALG00000009835	+	ENSGALP00000015971	33729933	33752020	ENSGALT00000015988	XPOT
1	ENSGALG00000009840	+	ENSGALP00000072890	33762205	33783069	ENSGALT00000101355	TBK1
1	ENSGALG00000009842	+	ENSGALP00000015985	33836182	33884293	ENSGALT00000016002	RASSF3
1	ENSGALG00000009856	-	ENSGALP00000016008	33913417	33896530	ENSGALT00000016025	GNS
1	ENSGALG00000009859	+	ENSGALP00000051295	33914416	33962286	ENSGALT00000065097	no_data
1	ENSGALG00000039209	-	ENSGALP00000052329	34043966	34002939	ENSGALT00000063712	WIF1
1	ENSGALG00000009873	+	ENSGALP00000016035	34057985	34104883	ENSGALT00000016052	LEMD3
1	ENSGALG00000026661	+	ENSGALP00000065695	34124801	34188477	ENSGALT00000101486	MSRB3
1	ENSGALG00000009875	+	ENSGALP00000016038	34324396	34428827	ENSGALT00000016055	HMGA2
1	ENSGALG00000019358	-	ENSGALP00000054870	34489528	34487429	ENSGALT00000057146	LLPH
1	ENSGALG00000009879	-	ENSGALP00000016042	34497674	34490812	ENSGALT00000016059	no_data
1	ENSGALG00000009885	+	ENSGALP00000065718	34536247	34548758	ENSGALT00000100684	HELB
1	ENSGALG00000009895	-	ENSGALP00000068781	34761123	34551573	ENSGALT00000102781	GRIP1
1	ENSGALG00000033879	+	ENSGALP00000016080	34900760	34929163	ENSGALT00000016099	CAND1
1	ENSGALG00000009901	+	ENSGALP00000016084	35027554	35029134	ENSGALT00000016103	DYRK2
1	ENSGALG00000009903	-	ENSGALP00000016086	35177653	35174336	ENSGALT00000016105	IFNG
1	ENSGALG00000009904	-	ENSGALP00000016087	35223938	35221863	ENSGALT00000016106	IL22
1	ENSGALG00000009905	-	ENSGALP00000016111	35257323	35234458	ENSGALT00000016130	MDM1
1	ENSGALG00000009927	+	ENSGALP00000016120	35351421	35360882	ENSGALT00000016139	RAP1B
1	ENSGALG00000009934	+	ENSGALP00000072110	35367927	35392969	ENSGALT00000095359	NUP107
1	ENSGALG00000009940	+	ENSGALP00000016141	35393991	35397317	ENSGALT00000016160	SLC35E3
1	ENSGALG00000009942	+	ENSGALP00000016144	35415401	35426439	ENSGALT00000016163	MDM2
1	ENSGALG00000009945	-	ENSGALP00000016151	35464310	35433154	ENSGALT00000016170	CPM
1	ENSGALG00000019355	+	ENSGALP00000016173	35503265	35520284	ENSGALT00000016192	CPSF6
1	ENSGALG00000009963	+	ENSGALP00000016177	35542923	35546470	ENSGALT00000016196	LYZ
1	ENSGALG00000029135	+	ENSGALP00000041034	35546816	35549166	ENSGALT00000044371	YEATS4
1	ENSGALG00000009966	+	ENSGALP00000016181	35602355	35611382	ENSGALT00000016200	FRS2
1	ENSGALG00000009975	+	ENSGALP00000016196	35621036	35632639	ENSGALT00000016215	CCT2
1	ENSGALG00000047495	-	ENSGALP00000069070	35635707	35631586	ENSGALT00000100631	LRRC10
1	ENSGALG00000010018	+	ENSGALP00000016252	35639138	35646691	ENSGALT00000016271	CTSEAL
1	ENSGALG00000010029	-	ENSGALP00000016269	35667843	35651359	ENSGALT00000016288	BEST3
1	ENSGALG00000009959	+	ENSGALP00000044475	35681995	35711049	ENSGALT00000049799	no_data
1	ENSGALG00000019352	+	ENSGALP00000016285	35743912	35756611	ENSGALT00000016304	no_data
1	ENSGALG00000010042	+	ENSGALP00000016295	35892090	35930467	ENSGALT00000016314	CNOT2
1	ENSGALG00000010044	+	ENSGALP00000016303	35937997	35948513	ENSGALT00000016322	KCNMB4
1	ENSGALG00000010049	-	ENSGALP00000016311	36008832	35964987	ENSGALT00000016330	PTPRB
1	ENSGALG00000040855	-	ENSGALP00000047026	36168773	36026284	ENSGALT00000079691	PTPRR
1	ENSGALG00000010152	-	ENSGALP00000016483	36266781	36250028	ENSGALT00000016502	TSPAN8
1	ENSGALG00000010163	+	ENSGALP00000016507	36352208	36436218	ENSGALT00000016526	LGR5
1	ENSGALG00000010177	-	ENSGALP00000051343	36492131	36455213	ENSGALT00000049117	ZFC3H1
1	ENSGALG00000041783	+	ENSGALP00000049676	36512992	36525085	ENSGALT00000071672	TMEM19
1	ENSGALG00000010183	+	ENSGALP00000016534	36512992	36562474	ENSGALT00000016553	RAB21
1	ENSGALG00000010190	+	ENSGALP00000016547	36575125	36601047	ENSGALT00000016566	TBC1D15
1	ENSGALG00000010198	+	ENSGALP00000037703	36613363	36666962	ENSGALT00000038498	TPH2
1	ENSGALG00000010200	+	ENSGALP00000016562	36737091	36951463	ENSGALT00000016581	TRHDE
1	ENSGALG00000010204	-	ENSGALP00000058432	37807982	37712527	ENSGALT00000048870	KCNC2
1	ENSGALG00000010208	-	ENSGALP00000044426	37853579	37820649	ENSGALT00000068682	CAPS2
1	ENSGALG00000047516	-	ENSGALP00000074191	37861965	37854704	ENSGALT00000101108	no_data
1	ENSGALG00000010222	+	ENSGALP00000016599	37861870	37869975	ENSGALT00000016618	no_data
1	ENSGALG00000010223	+	ENSGALP00000016600	37861870	37878734	ENSGALT00000016619	no_data
1	ENSGALG00000010224	+	ENSGALP00000065541	37882389	37889534	ENSGALT00000108220	GLIPR1L
1	ENSGALG00000010227	-	ENSGALP00000016606	37899341	37894375	ENSGALT00000016625	KRR1
1	ENSGALG00000034788	-	ENSGALP00000053396	37899341	38018611	ENSGALT00000057632	PHLDA1
1	ENSGALG00000010238	-	ENSGALP00000054857	38042553	38028260	ENSGALT00000048966	NAP1L1
1	ENSGALG00000033769	-	ENSGALP00000055822	38116291	38115229	ENSGALT00000066998	no_data
1	ENSGALG00000010246	-	ENSGALP00000051849	38171715	38120906	ENSGALT00000055735	OSBPL8
1	ENSGALG00000010253	+	ENSGALP00000016655	38250500	38313498	ENSGALT00000016674	ZDHHC17
1	ENSGALG00000029921	-	ENSGALP00000045485	38327869	38320214	ENSGALT00000046957	CSRP2
1	ENSGALG00000031340	-	ENSGALP00000048416	38391306	38375613	ENSGALT00000070654	E2F7
1	ENSGALG00000010311	+	ENSGALP00000069566	38750910	39004016	ENSGALT00000092313	NAV3
1	ENSGALG00000041094	+	ENSGALP00000074181	39414554	39533696	ENSGALT00000106562	SYT1
1	ENSGALG00000010320	-	ENSGALP00000016783	39631574	39563365	ENSGALT00000016802	PAWR
1	ENSGALG00000010325	-	ENSGALP00000016789	39767862	39650546	ENSGALT00000016808	PPP1R12A
1	ENSGALG00000026490	+	ENSGALP00000061899	39833130	39835863	ENSGALT00000083483	RPS16
1	ENSGALG00000010342	+	ENSGALP00000017072	39833130	39934790	ENSGALT00000017091	OTOGL
1	ENSGALG00000051132	+	ENSGALP00000067109	39941570	39961060	ENSGALT00000099305	no_data
1	ENSGALG00000010935	+	ENSGALP00000017773	39941570	40063282	ENSGALT00000017794	PTPRQ
1	ENSGALG00000010936	+	ENSGALP00000030023	40080445	40081506	ENSGALT00000030660	MYF6
1	ENSGALG00000028091	+	ENSGALP00000043455	40085112	40086326	ENSGALT00000044184	MYF5
1	ENSGALG00000010939	-	ENSGALP00000071462	40156856	40111895	ENSGALT00000097541	LIN7A
1	ENSGALG00000010940	+	ENSGALP00000037606	40199693	40276736	ENSGALT00000038401	ACSS3
1	ENSGALG00000010958	-	ENSGALP00000050477	40569220	40284439	ENSGALT00000054646	PPFIA2
1	ENSGALG00000028648	-	ENSGALP00000042940	40772824	40768578	ENSGALT00000044826	CCDC59
1	ENSGALG00000042269	+	ENSGALP00000053814	40772949	40828590	ENSGALT00000061849	METTL25
1	ENSGALG00000010975	+	ENSGALP00000048354	40893198	41131936	ENSGALT00000052535	TMTC2
1	ENSGALG00000050123	+	ENSGALP00000069301	41592961	41593995	ENSGALT00000093433	no_data
1	ENSGALG00000010992	-	ENSGALP00000017881	41700411	41676492	ENSGALT00000017902	SLC6A15
1	ENSGALG00000027103	-	ENSGALP00000042218	41783791	41774171	ENSGALT00000044653	TSPAN19
1	ENSGALG00000044478	+	ENSGALP00000066959	41786261	41884685	ENSGALT00000094848	no_data
1	ENSGALG00000027213	+	ENSGALP00000041112	41899106	41918073	ENSGALT00000046004	ALX1
1	ENSGALG00000027633	-	ENSGALP00000042092	42189740	42163119	ENSGALT00000045438	RASSF9
1	ENSGALG00000027192	+	ENSGALP00000040948	42207750	42219352	ENSGALT00000043317	NTS
1	ENSGALG00000028360	-	ENSGALP00000042648	42260570	42251081	ENSGALT00000045243	MGAT4C
1	ENSGALG00000045907	+	ENSGALP00000074283	42389054	42390064	ENSGALT00000089934	no_data
1	ENSGALG00000045093	-	ENSGALP00000062896	42822826	42816203	ENSGALT00000090276	no_data
1	ENSGALG00000011168	+	ENSGALP00000059584	42829965	42835938	ENSGALT00000086391	C12orf29
1	ENSGALG00000049176	-	ENSGALP00000018199	42851219	42837312	ENSGALT00000018221	no_data
1	ENSGALG00000051263	-	ENSGALP00000072012	42865610	42863333	ENSGALT00000104648	no_data
1	ENSGALG00000011177	-	ENSGALP00000057297	42885026	42869838	ENSGALT00000061573	no_data
1	ENSGALG00000033106	+	ENSGALP00000018235	42898830	42945679	ENSGALT00000018257	TMTC3
1	ENSGALG00000011206	-	ENSGALP00000018246	43066785	43016744	ENSGALT00000018268	KITLG
1	ENSGALG00000011207	-	ENSGALP00000037562	43326761	43323782	ENSGALT00000038357	DUSP6
1	ENSGALG00000035493	-	ENSGALP00000053704	43404325	43362658	ENSGALT00000080099	POC1B
1	ENSGALG00000030550	-	ENSGALP00000057692	43456163	43426900	ENSGALT00000055271	ATP2B1
1	ENSGALG00000011269	-	ENSGALP00000018368	43976564	43956729	ENSGALT00000018390	EPYC
1	ENSGALG00000011270	-	ENSGALP00000064476	44007480	44001769	ENSGALT00000085113	KERA
1	ENSGALG00000011271	-	ENSGALP00000018370	44027149	44019158	ENSGALT00000018392	LUM
1	ENSGALG00000011274	-	ENSGALP00000063443	44085542	44051500	ENSGALT00000089781	DCN
1	ENSGALG00000011276	-	ENSGALP00000073348	44433307	44430261	ENSGALT00000102045	BTG1
1	ENSGALG00000011277	+	ENSGALP00000018379	44616123	44646792	ENSGALT00000018401	PLEKHG7
1	ENSGALG00000011280	-	ENSGALP00000052390	44720505	44655040	ENSGALT00000076937	EEA1
1	ENSGALG00000011285	+	ENSGALP00000070174	44855280	44869564	ENSGALT00000100053	no_data
1	ENSGALG00000030515	-	ENSGALP00000054456	44891308	44876049	ENSGALT00000065860	UBE2N
1	ENSGALG00000011293	+	ENSGALP00000018400	44902539	44908429	ENSGALT00000018422	MRPL42
1	ENSGALG00000050619	+	ENSGALP00000067577	44923727	44927604	ENSGALT00000098204	SOCS2
1	ENSGALG00000011297	+	ENSGALP00000066218	44937873	45008306	ENSGALT00000099112	CRADD
1	ENSGALG00000011309	+	ENSGALP00000072243	45095614	45160129	ENSGALT00000106791	no_data
1	ENSGALG00000019336	-	ENSGALP00000030003	45183827	45165412	ENSGALT00000030640	CEP83
1	ENSGALG00000011320	-	ENSGALP00000065601	45235898	45196495	ENSGALT00000091600	TMCC3
1	ENSGALG00000011323	+	ENSGALP00000018452	45273051	45274187	ENSGALT00000018475	SNAPC3
1	ENSGALG00000011325	-	ENSGALP00000018456	45346908	45339556	ENSGALT00000018479	NDUFA12
1	ENSGALG00000011327	-	ENSGALP00000047956	45386729	45355361	ENSGALT00000072056	NR2C1
1	ENSGALG00000011342	-	ENSGALP00000018485	45469800	45405229	ENSGALT00000018508	FGD6
1	ENSGALG00000011357	+	ENSGALP00000066703	45470220	45516753	ENSGALT00000094372	VEZT
1	ENSGALG00000011377	+	ENSGALP00000018537	45566441	45580726	ENSGALT00000018560	METAP2
1	ENSGALG00000011400	-	ENSGALP00000018572	45597139	45585774	ENSGALT00000018595	USP44
1	ENSGALG00000011406	-	ENSGALP00000018590	45665251	45630402	ENSGALT00000018613	NTN4
1	ENSGALG00000011409	+	ENSGALP00000061684	45696415	45697587	ENSGALT00000085192	SNRPF
1	ENSGALG00000011414	+	ENSGALP00000018600	45700611	45708294	ENSGALT00000018623	AMDHD1
1	ENSGALG00000011421	-	ENSGALP00000071595	45722840	45710915	ENSGALT00000103495	HAL
1	ENSGALG00000033709	-	ENSGALP00000049704	45740750	45726322	ENSGALT00000065184	LTA4H
1	ENSGALG00000043701	+	ENSGALP00000056017	45798572	45814071	ENSGALT00000076238	ELK3
1	ENSGALG00000011456	-	ENSGALP00000065926	45872956	45822070	ENSGALT00000107911	CDK17
1	ENSGALG00000011459	+	ENSGALP00000018662	45872956	45955192	ENSGALT00000018685	no_data
1	ENSGALG00000047489	+	ENSGALP00000066165	45988965	45991943	ENSGALT00000091773	no_data
1	ENSGALG00000030853	+	ENSGALP00000050256	46008988	46037043	ENSGALT00000083016	no_data
1	ENSGALG00000031699	+	ENSGALP00000056159	46043210	46063910	ENSGALT00000048049	NEDD1
1	ENSGALG00000011504	+	ENSGALP00000063409	46669079	46689577	ENSGALT00000088107	TMPO
1	ENSGALG00000011514	+	ENSGALP00000018750	46695354	46702876	ENSGALT00000018773	SLC25A3
1	ENSGALG00000026284	-	ENSGALP00000043284	46716766	46711244	ENSGALT00000046169	IKBIP
1	ENSGALG00000011531	+	ENSGALP00000037437	46718161	46743511	ENSGALT00000038231	APAF1
1	ENSGALG00000011549	-	ENSGALP00000018791	47167936	46757498	ENSGALT00000018814	ANKS1B
1	ENSGALG00000011557	-	ENSGALP00000018826	47238126	47185504	ENSGALT00000018849	UHRF1BP1L
1	ENSGALG00000040976	+	ENSGALP00000045330	47242609	47251330	ENSGALT00000064051	ACTR6
1	ENSGALG00000011569	+	ENSGALP00000018847	47266709	47282386	ENSGALT00000018870	SCYL2
1	ENSGALG00000041122	+	ENSGALP00000056104	47293241	47318837	ENSGALT00000055202	SLC17A8
1	ENSGALG00000011594	+	ENSGALP00000018906	47342899	47375276	ENSGALT00000018929	NR1H4
1	ENSGALG00000028373	+	ENSGALP00000041085	47380456	47391722	ENSGALT00000044088	GAS2L3
1	ENSGALG00000052442	+	ENSGALP00000067514	47380456	47406694	ENSGALT00000096530	no_data
1	ENSGALG00000011614	+	ENSGALP00000018946	47510012	47607131	ENSGALT00000018969	ANO4
1	ENSGALG00000011633	-	ENSGALP00000018978	47636248	47613819	ENSGALT00000019001	SLC5A8
1	ENSGALG00000011643	+	ENSGALP00000019005	47648410	47707994	ENSGALT00000019028	UTP20
1	ENSGALG00000011651	-	ENSGALP00000060064	47713314	47709022	ENSGALT00000086697	ARL1
1	ENSGALG00000011662	-	ENSGALP00000051764	47757436	47715315	ENSGALT00000054394	NUP205
1	ENSGALG00000011682	+	ENSGALP00000070405	47804325	47845825	ENSGALT00000108336	CNOT4
1	ENSGALG00000011717	+	ENSGALP00000019122	47865542	47884993	ENSGALT00000019146	no_data
1	ENSGALG00000011722	-	ENSGALP00000037359	47900519	47892852	ENSGALT00000038151	STRA8
1	ENSGALG00000011724	+	ENSGALP00000019133	47905033	47919478	ENSGALT00000019157	WDR91
1	ENSGALG00000044155	-	ENSGALP00000071123	47924710	47923378	ENSGALT00000090133	TMEM140
1	ENSGALG00000011727	-	ENSGALP00000019136	47949061	47943369	ENSGALT00000019160	AGBL3
1	ENSGALG00000025735	-	ENSGALP00000043463	47971850	47970423	ENSGALT00000043921	PDE6H
1	ENSGALG00000011738	+	ENSGALP00000059494	47990426	47994793	ENSGALT00000085351	ARHGDIB
1	ENSGALG00000011739	+	ENSGALP00000062955	47995875	48013823	ENSGALT00000086349	ERP27
1	ENSGALG00000011740	+	ENSGALP00000019149	48031289	48033790	ENSGALT00000019173	MGP
1	ENSGALG00000028560	+	ENSGALP00000043169	48037673	48042927	ENSGALT00000044491	OC3
1	ENSGALG00000011742	+	ENSGALP00000019151	48045880	48048385	ENSGALT00000019175	ART4
1	ENSGALG00000011743	+	ENSGALP00000019152	48052680	48053357	ENSGALT00000019176	SMCO3
1	ENSGALG00000011745	+	ENSGALP00000019161	48057370	48065159	ENSGALT00000019185	no_data
1	ENSGALG00000049268	+	ENSGALP00000066955	48067286	48067675	ENSGALT00000094867	H2A-VIII
1	ENSGALG00000050350	-	ENSGALP00000071137	48071761	48071385	ENSGALT00000104386	HIST1H2B7
1	ENSGALG00000048231	-	ENSGALP00000069974	48076794	48076388	ENSGALT00000102489	no_data
1	ENSGALG00000011747	+	ENSGALP00000019163	48069616	48087052	ENSGALT00000019187	no_data
1	ENSGALG00000053680	-	ENSGALP00000073829	48079137	48078830	ENSGALT00000096855	HIST1H46L2
1	ENSGALG00000031571	-	ENSGALP00000044632	48086873	48086488	ENSGALT00000058977	H2A-VIII
1	ENSGALG00000049408	+	ENSGALP00000056960	48087224	48087604	ENSGALT00000073766	HIST1H2B8
1	ENSGALG00000038969	+	ENSGALP00000055093	48088816	48089226	ENSGALT00000058115	no_data
1	ENSGALG00000037322	+	ENSGALP00000058410	48095136	48095447	ENSGALT00000070686	HIST1H46
1	ENSGALG00000036908	-	ENSGALP00000055900	48096065	48095689	ENSGALT00000073535	no_data
1	ENSGALG00000053262	-	ENSGALP00000066009	48096933	48096626	ENSGALT00000096775	HIST2H4B
1	ENSGALG00000049859	-	ENSGALP00000040715	48101762	48101377	ENSGALT00000045162	H2AFJ
1	ENSGALG00000049751	+	ENSGALP00000071464	48102098	48102478	ENSGALT00000105242	no_data
1	ENSGALG00000031159	-	ENSGALP00000055707	48104447	48103789	ENSGALT00000080917	HIST1H110
1	ENSGALG00000047126	+	ENSGALP00000050789	48116092	48116403	ENSGALT00000046737	no_data
1	ENSGALG00000035244	+	ENSGALP00000049375	48117695	48118105	ENSGALT00000056622	no_data
1	ENSGALG00000051325	-	ENSGALP00000044176	48121684	48121278	ENSGALT00000052453	H3C15
1	ENSGALG00000048097	-	ENSGALP00000064928	48123733	48123426	ENSGALT00000095438	no_data
1	ENSGALG00000037167	-	ENSGALP00000048542	48130256	48129586	ENSGALT00000079743	HIST1H103
1	ENSGALG00000042491	+	ENSGALP00000049875	48136011	48136322	ENSGALT00000080967	no_data
1	ENSGALG00000055014	-	ENSGALP00000055994	48138989	48137892	ENSGALT00000058129	no_data
1	ENSGALG00000046198	-	ENSGALP00000064063	48139736	48139504	ENSGALT00000087974	no_data
1	ENSGALG00000048212	+	ENSGALP00000071368	48140188	48140577	ENSGALT00000093393	H2A-VIII
1	ENSGALG00000050250	-	ENSGALP00000054826	48141910	48141603	ENSGALT00000055350	no_data
1	ENSGALG00000031874	+	ENSGALP00000057433	48151569	48152313	ENSGALT00000051001	HIST1H101
1	ENSGALG00000054083	-	ENSGALP00000067139	48153625	48153240	ENSGALT00000108326	H2A-VIII
1	ENSGALG00000027571	+	ENSGALP00000042501	48153971	48154351	ENSGALT00000043224	no_data
1	ENSGALG00000052030	-	ENSGALP00000072929	48159883	48159498	ENSGALT00000095522	H2A-VIII
1	ENSGALG00000050309	+	ENSGALP00000042437	48160236	48160616	ENSGALT00000042841	no_data
1	ENSGALG00000032645	-	ENSGALP00000056288	48170042	48169657	ENSGALT00000046827	H2A-VIII
1	ENSGALG00000052649	+	ENSGALP00000069619	48170395	48170775	ENSGALT00000092743	HIST1H2B5
1	ENSGALG00000027064	+	ENSGALP00000042290	48172222	48172632	ENSGALT00000042655	HIST1H3H
1	ENSGALG00000046904	-	ENSGALP00000069661	48173550	48172582	ENSGALT00000098465	no_data
1	ENSGALG00000051251	-	ENSGALP00000065924	48175346	48174970	ENSGALT00000090832	no_data
1	ENSGALG00000052284	+	ENSGALP00000050888	48175677	48176066	ENSGALT00000049616	H2A-VIII
1	ENSGALG00000011783	-	ENSGALP00000019205	48177262	48176607	ENSGALT00000019229	HIST1H111R
1	ENSGALG00000053511	+	ENSGALP00000070241	48192286	48193026	ENSGALT00000095198	APOLD1
1	ENSGALG00000011794	+	ENSGALP00000019220	48200529	48208284	ENSGALT00000019245	DDX47
1	ENSGALG00000011796	+	ENSGALP00000019223	48226520	48227584	ENSGALT00000019248	no_data
1	ENSGALG00000011798	-	ENSGALP00000019231	48250221	48245883	ENSGALT00000019256	HEBP1
1	ENSGALG00000011799	-	ENSGALP00000052234	48254790	48253440	ENSGALT00000071964	no_data
1	ENSGALG00000011800	+	ENSGALP00000049117	48265093	48284823	ENSGALT00000081148	FAM234B
1	ENSGALG00000011802	-	ENSGALP00000019237	48294409	48287740	ENSGALT00000019262	GSG1
1	ENSGALG00000011803	+	ENSGALP00000029983	48337958	48340074	ENSGALT00000030620	EMP1
1	ENSGALG00000011809	-	ENSGALP00000019247	48635801	48469724	ENSGALT00000019272	GRIN2B
1	ENSGALG00000011814	+	ENSGALP00000019263	48844718	48898342	ENSGALT00000019288	ATF7IP
1	ENSGALG00000029583	-	ENSGALP00000046460	48942384	48905862	ENSGALT00000050600	PLBD1
1	ENSGALG00000011838	-	ENSGALP00000019294	48990387	48945374	ENSGALT00000019319	GUCY2C
1	ENSGALG00000011847	+	ENSGALP00000019304	49002531	49047525	ENSGALT00000019330	TTC26
1	ENSGALG00000011854	+	ENSGALP00000019313	49060380	49107848	ENSGALT00000019339	UBN2
1	ENSGALG00000011856	+	ENSGALP00000019317	49060380	49118327	ENSGALT00000019343	FMC1
