Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
1	ENSDARG00000062132	+	ENSDARP00000083913	17900357	17911752	ENSDART00000089480	cyp4v8
1	ENSDARG00000037545	-	ENSDARP00000054673	18336647	18251861	ENSDART00000054674	mtnr1aa
1	ENSDARG00000062122	-	ENSDARP00000083875	18446159	18363980	ENSDART00000089442	klhl5
1	ENSDARG00000008287	-	ENSDARP00000076500	18587435	18576138	ENSDART00000082063	fam114a1
1	ENSDARG00000015495	-	ENSDARP00000015473	18606289	18596209	ENSDART00000014916	klf3
1	ENSDARG00000062081	-	ENSDARP00000144768	18772309	18642119	ENSDART00000191493	tbc1d1
1	ENSDARG00000018178	-	ENSDARP00000007739	18803790	18780644	ENSDART00000020970	pgm2
1	ENSDARG00000093886	-	ENSDARP00000117419	18811346	18811140	ENSDART00000142026	tmsb5
1	ENSDARG00000056163	+	ENSDARP00000073071	18815869	18816717	ENSDART00000078610	slc25a51a
1	ENSDARG00000079488	-	ENSDARP00000122539	18848929	18842157	ENSDART00000146410	zgc:195282
1	ENSDARG00000062055	+	ENSDARP00000113766	18867506	18933072	ENSDART00000139241	rnf38
1	ENSDARG00000074275	+	ENSDARP00000120339	18965970	19066153	ENSDART00000132379	limch1a
1	ENSDARG00000075330	-	ENSDARP00000114376	19078629	19074456	ENSDART00000141795	phox2ba
1	ENSDARG00000006392	+	ENSDARP00000005262	19083608	19092051	ENSDART00000002886	exosc9
1	ENSDARG00000073902	+	ENSDARP00000101761	19094579	19112668	ENSDART00000114514	ptpn9b
1	ENSDARG00000019945	-	ENSDARP00000134692	19215334	19123612	ENSDART00000162949	ptprdb
1	ENSDARG00000086957	+	ENSDARP00000140624	19303381	19329281	ENSDART00000129970	si:dkeyp-118a3.2
1	ENSDARG00000056151	+	ENSDARP00000073055	19334977	19345739	ENSDART00000078594	tyrp1b
1	ENSDARG00000061985	-	ENSDARP00000116938	19369359	19358101	ENSDART00000135552	rbm47
1	ENSDARG00000061981	-	ENSDARP00000083458	19431391	19418798	ENSDART00000089025	lap3
1	ENSDARG00000003631	+	ENSDARP00000120780	19434288	19466058	ENSDART00000133959	clockb
1	ENSDARG00000056133	-	ENSDARP00000044029	19502320	19473030	ENSDART00000044030	kitb
1	ENSDARG00000070321	+	ENSDARP00000093865	19515476	19517791	ENSDART00000103091	clrn2
1	ENSDARG00000070320	+	ENSDARP00000093863	19535186	19537066	ENSDART00000103089	si:dkey-245p14.4
1	ENSDARG00000017744	+	ENSDARP00000104167	19538394	19561423	ENSDART00000109416	smc2
1	ENSDARG00000061952	-	ENSDARP00000083382	19599231	19563509	ENSDART00000088949	ecpas
1	ENSDARG00000061936	+	ENSDARP00000102381	19604456	19632153	ENSDART00000111555	fbxo10
1	ENSDARG00000006434	-	ENSDARP00000054573	19648190	19637436	ENSDART00000054574	polr1e
1	ENSDARG00000037484	+	ENSDARP00000054574	19649617	19665027	ENSDART00000054575	tmem192
1	ENSDARG00000094729	-	ENSDARP00000138546	19673577	19670675	ENSDART00000148219	apela
1	ENSDARG00000037487	+	ENSDARP00000054580	19708508	19756237	ENSDART00000054581	march1
1	ENSDARG00000008068	-	ENSDARP00000017350	19763932	19760784	ENSDART00000005733	tma16
1	ENSDARG00000077648	+	ENSDARP00000117463	19765045	19802602	ENSDART00000138276	si:ch211-42i9.8
1	ENSDARG00000019986	-	ENSDARP00000117985	19845329	19836995	ENSDART00000132958	grhprb
1	ENSDARG00000080019	+	ENSDARP00000102515	19855490	19886132	ENSDART00000111454	UBA6
1	ENSDARG00000099995	+	ENSDARP00000135063	19936176	19989062	ENSDART00000158344	apbb2b
1	ENSDARG00000070278	-	ENSDARP00000093767	20068043	20063740	ENSDART00000102993	mettl14
1	ENSDARG00000061830	+	ENSDARP00000083086	20069535	20138647	ENSDART00000088653	prss12
1	ENSDARG00000041776	-	ENSDARP00000115823	20270678	20147458	ENSDART00000146084	ndst3
1	ENSDARG00000037455	-	ENSDARP00000106796	20581905	20559586	ENSDART00000124770	ugt8
1	ENSDARG00000093816	+	ENSDARP00000114239	20593773	20607077	ENSDART00000132440	si:ch211-142c4.1
1	ENSDARG00000070266	+	ENSDARP00000135664	20635392	20704997	ENSDART00000166479	spock3
1	ENSDARG00000037429	-	ENSDARP00000054471	20824356	20734199	ENSDART00000054472	tll1
1	ENSDARG00000055874	-	ENSDARP00000072733	20911132	20870929	ENSDART00000078271	cpe
1	ENSDARG00000055876	-	ENSDARP00000072739	20926040	20917166	ENSDART00000078277	msmo1
1	ENSDARG00000094202	+	ENSDARP00000115215	20936779	20938057	ENSDART00000136556	CT583646.2
1	ENSDARG00000061786	-	ENSDARP00000082978	20969947	20932576	ENSDART00000088545	klhl2
1	ENSDARG00000061459	-	ENSDARP00000120972	21204112	21139459	ENSDART00000141077	si:dkey-253i9.4
1	ENSDARG00000037411	-	ENSDARP00000115808	21287380	21242838	ENSDART00000142109	npy1r
1	ENSDARG00000037410	+	ENSDARP00000054441	21309409	21312250	ENSDART00000054442	med28
1	ENSDARG00000037409	-	ENSDARP00000054439	21321348	21314016	ENSDART00000054440	tmem144a
1	ENSDARG00000070173	-	ENSDARP00000093557	21409687	21336126	ENSDART00000102782	gria2a
1	ENSDARG00000052782	-	ENSDARP00000093565	21483391	21423497	ENSDART00000102790	glrba
1	ENSDARG00000037406	-	ENSDARP00000149826	21538327	21500202	ENSDART00000182798	wdr19
1	ENSDARG00000034773	-	ENSDARP00000049571	21562997	21540616	ENSDART00000049572	ncapd3
1	ENSDARG00000033273	+	ENSDARP00000022890	21564606	21572797	ENSDART00000006147	primpol
1	ENSDARG00000055439	-	ENSDARP00000114703	21564606	21576879	ENSDART00000148327	adamtsl7
1	ENSDARG00000055443	-	ENSDARP00000106239	21714002	21611961	ENSDART00000129066	zcchc7
1	ENSDARG00000095593	-	ENSDARP00000118481	21723219	21721919	ENSDART00000137138	si:ch211-134c9.2
1	ENSDARG00000037383	+	ENSDARP00000114412	21726305	21815554	ENSDART00000132602	pax5
1	ENSDARG00000030759	-	ENSDARP00000047727	21880699	21861707	ENSDART00000047728	melk
1	ENSDARG00000061504	+	ENSDARP00000082162	21937984	21971435	ENSDART00000087729	kdm4c
1	ENSDARG00000000606	+	ENSDARP00000054387	22003173	22235421	ENSDART00000054388	dnah6
1	ENSDARG00000087224	-	ENSDARP00000144302	22003173	22236491	ENSDART00000176849	si:ch73-380n15.2
1	ENSDARG00000052764	-	ENSDARP00000069164	22411798	22389283	ENSDART00000074678	chrnb3a
1	ENSDARG00000092275	+	ENSDARP00000120088	22427201	22428832	ENSDART00000147193	si:dkey-234d14.2
1	ENSDARG00000055559	-	ENSDARP00000038141	22511903	22484807	ENSDART00000031546	chrna6
1	ENSDARG00000115778	-	ENSDARP00000149406	22593674	22546734	ENSDART00000187834	chrnb5a
1	ENSDARG00000026871	-	ENSDARP00000034536	22651961	22648130	ENSDART00000036797	uchl1
1	ENSDARG00000016470	+	ENSDARP00000006207	22655238	22664290	ENSDART00000019698	anxa5b
1	ENSDARG00000091660	-	ENSDARP00000105647	22678230	22677614	ENSDART00000128918	fgfbp1b
1	ENSDARG00000038056	-	ENSDARP00000136188	22687816	22686981	ENSDART00000168171	fgfbp2b
1	ENSDARG00000002406	+	ENSDARP00000006141	22691344	22703284	ENSDART00000017413	zmynd10
1	ENSDARG00000034007	-	ENSDARP00000112980	22756902	22714114	ENSDART00000134719	prom1b
1	ENSDARG00000061143	-	ENSDARP00000081301	22803115	22772550	ENSDART00000086867	tapt1b
1	ENSDARG00000034896	-	ENSDARP00000043555	22834683	22808687	ENSDART00000043556	ldb2b
1	ENSDARG00000037378	-	ENSDARP00000054385	22851419	22845472	ENSDART00000054386	qdprb1
1	ENSDARG00000093064	-	ENSDARP00000136117	22858568	22858360	ENSDART00000139412	SMIM18
1	ENSDARG00000012672	+	ENSDARP00000144651	22856004	22872005	ENSDART00000193925	gtf2e2
1	ENSDARG00000061121	-	ENSDARP00000156478	23110807	22945269	ENSDART00000190858	adgrl3.1
1	ENSDARG00000094677	+	ENSDARP00000131526	23161369	23239849	ENSDART00000162827	si:dkey-92j12.5
1	ENSDARG00000054799	-	ENSDARP00000113369	23268432	23243678	ENSDART00000143948	rfc1
1	ENSDARG00000037350	-	ENSDARP00000054339	23274035	23269780	ENSDART00000054340	rpl9
1	ENSDARG00000022845	+	ENSDARP00000035286	23274771	23283131	ENSDART00000036448	lias
1	ENSDARG00000019838	-	ENSDARP00000004687	23293171	23284166	ENSDART00000013263	ugdh
1	ENSDARG00000005799	-	ENSDARP00000022551	23304934	23299050	ENSDART00000008201	smim14
1	ENSDARG00000013505	+	ENSDARP00000018676	23312072	23321354	ENSDART00000025770	ube2kb
1	ENSDARG00000055022	-	ENSDARP00000140465	23369629	23323672	ENSDART00000159138	pds5a
1	ENSDARG00000061451	+	ENSDARP00000082092	23372622	23393091	ENSDART00000087658	n4bp2
1	ENSDARG00000070121	+	ENSDARP00000093421	23398405	23398992	ENSDART00000102646	rhoh
1	ENSDARG00000054680	+	ENSDARP00000154815	23406902	23417561	ENSDART00000189921	chrna9
1	ENSDARG00000092290	+	ENSDARP00000118059	23490149	23506392	ENSDART00000134576	si:dkeyp-26a9.2
1	ENSDARG00000055099	-	ENSDARP00000113883	23557696	23507093	ENSDART00000145942	fam184b
1	ENSDARG00000070109	+	ENSDARP00000123226	23560468	23572825	ENSDART00000133659	ncapg
1	ENSDARG00000070098	-	ENSDARP00000118938	23595869	23574995	ENSDART00000138852	lcorl
1	ENSDARG00000094046	-	ENSDARP00000133126	23598613	23597416	ENSDART00000143588	si:dkeyp-26a9.7
1	ENSDARG00000004246	+	ENSDARP00000155570	23784905	23908705	ENSDART00000188521	slit2
1	ENSDARG00000015266	+	ENSDARP00000019528	24076624	24077703	ENSDART00000014608	mab21l2
1	ENSDARG00000031108	-	ENSDARP00000143583	24349787	23922027	ENSDART00000177989	lrba
1	ENSDARG00000035692	+	ENSDARP00000051762	24355546	24359608	ENSDART00000051763	rps3a
1	ENSDARG00000090822	+	ENSDARP00000093318	24376422	24380486	ENSDART00000102542	zgc:171517
1	ENSDARG00000086859	+	ENSDARP00000112476	24382970	24385935	ENSDART00000123789	qdprb2
1	ENSDARG00000090118	+	ENSDARP00000104702	24387965	24391627	ENSDART00000130356	qdprb2
1	ENSDARG00000088202	-	ENSDARP00000154713	24462542	24378872	ENSDART00000184421	sh3d19
1	ENSDARG00000061021	+	ENSDARP00000144314	24487081	24511625	ENSDART00000176581	fam160a1a
1	ENSDARG00000037309	-	ENSDARP00000093298	24557255	24520959	ENSDART00000102522	gatb
1	ENSDARG00000054334	+	ENSDARP00000070991	24557530	24558021	ENSDART00000076519	dctpp1
1	ENSDARG00000060994	-	ENSDARP00000121723	25024660	24871091	ENSDART00000132355	fbxw7
1	ENSDARG00000074776	-	ENSDARP00000144609	25176948	25165279	ENSDART00000177225	tmem154
1	ENSDARG00000074451	+	ENSDARP00000123454	25178161	25215897	ENSDART00000141648	mnd1
1	ENSDARG00000079434	+	ENSDARP00000116593	25178161	25315950	ENSDART00000133208	tmem131l
1	ENSDARG00000031817	-	ENSDARP00000050444	25344983	25323090	ENSDART00000050445	trim2a
1	ENSDARG00000074812	-	ENSDARP00000098167	25420018	25401344	ENSDART00000111686	fhdc1
1	ENSDARG00000070055	-	ENSDARP00000121937	25479636	25443069	ENSDART00000141892	arfip1
1	ENSDARG00000070050	-	ENSDARP00000093275	25496100	25491623	ENSDART00000102498	sfrp2
1	ENSDARG00000037283	+	ENSDARP00000054234	25651058	25666089	ENSDART00000054235	plrg1
1	ENSDARG00000037281	-	ENSDARP00000054229	25679301	25670052	ENSDART00000054230	fgg
1	ENSDARG00000037278	+	ENSDARP00000054227	25696826	25697585	ENSDART00000054228	lrata
1	ENSDARG00000037276	-	ENSDARP00000113420	25749655	25738186	ENSDART00000133937	map9
1	ENSDARG00000013787	+	ENSDARP00000093232	25784000	25798521	ENSDART00000102455	gucy1a1
1	ENSDARG00000086790	+	ENSDARP00000105472	25801823	25841539	ENSDART00000129471	gucy1b1
1	ENSDARG00000006427	+	ENSDARP00000021241	25848648	25851325	ENSDART00000027973	fabp2
1	ENSDARG00000076499	-	ENSDARP00000100235	25911290	25898679	ENSDART00000109714	usp53b
1	ENSDARG00000037266	-	ENSDARP00000120440	25934289	25918281	ENSDART00000146488	myoz2b
1	ENSDARG00000077157	-	ENSDARP00000152411	25964144	25959703	ENSDART00000193375	synpo2b
1	ENSDARG00000037256	-	ENSDARP00000054201	26023384	26013225	ENSDART00000054202	si:ch211-145b13.5
1	ENSDARG00000069998	-	ENSDARP00000093122	26026954	26025422	ENSDART00000102346	si:ch211-145b13.6
1	ENSDARG00000053995	-	ENSDARP00000106985	26044940	26036271	ENSDART00000129259	gpank1
1	ENSDARG00000021702	-	ENSDARP00000131636	26062787	26047357	ENSDART00000168640	pdcd4a
1	ENSDARG00000054031	+	ENSDARP00000059263	26072037	26093445	ENSDART00000059264	mxd4
1	ENSDARG00000037259	+	ENSDARP00000054204	26099332	26103150	ENSDART00000054205	ndufb6
1	ENSDARG00000037260	+	ENSDARP00000093155	26106645	26109644	ENSDART00000102379	toporsa
1	ENSDARG00000037261	+	ENSDARP00000054207	26111069	26127588	ENSDART00000054208	mtap
1	ENSDARG00000037262	-	ENSDARP00000145630	26131086	26127820	ENSDART00000193973	cdkn2a/b
1	ENSDARG00000077817	-	ENSDARP00000131360	26293201	26253194	ENSDART00000168594	cxxc4
1	ENSDARG00000076928	+	ENSDARP00000101295	26374286	26384073	ENSDART00000113020	tet2
1	ENSDARG00000009685	-	ENSDARP00000138824	26398246	26392146	ENSDART00000160183	ppa2
1	ENSDARG00000079377	+	ENSDARP00000103670	26398246	26437371	ENSDART00000112263	arhgef38
1	ENSDARG00000091678	-	ENSDARP00000106610	26443714	26438794	ENSDART00000125690	ints12
1	ENSDARG00000014790	+	ENSDARP00000046375	26445641	26463367	ENSDART00000046376	g3bp2
1	ENSDARG00000019581	+	ENSDARP00000101948	26467232	26507265	ENSDART00000112329	uso1
1	ENSDARG00000096665	-	ENSDARP00000126604	26467232	26539429	ENSDART00000152117	si:ch211-202n12.2
1	ENSDARG00000005210	+	ENSDARP00000144803	26622214	26653252	ENSDART00000182040	coro2a
1	ENSDARG00000023330	-	ENSDARP00000093277	26664686	26660910	ENSDART00000102500	anp32b
1	ENSDARG00000096667	+	ENSDARP00000126742	26668095	26669746	ENSDART00000152144	hemgn
1	ENSDARG00000037245	-	ENSDARP00000126922	26676248	26670976	ENSDART00000152492	trmo
1	ENSDARG00000096554	+	ENSDARP00000147336	26677422	26700210	ENSDART00000181997	si:dkey-25o16.4
1	ENSDARG00000079266	-	ENSDARP00000098221	26702928	26701868	ENSDART00000109297	foxe1
1	ENSDARG00000023600	-	ENSDARP00000085044	26782409	26741349	ENSDART00000090611	sh3gl2a
1	ENSDARG00000033345	-	ENSDARP00000122164	27014106	26827611	ENSDART00000147414	cntln
1	ENSDARG00000069989	+	ENSDARP00000134074	27053103	27208422	ENSDART00000161169	bnc2
1	ENSDARG00000095189	-	ENSDARP00000122049	27542116	27531421	ENSDART00000135759	si:ch211-127n13.2
1	ENSDARG00000104096	+	ENSDARP00000141457	27542116	27732846	ENSDART00000169584	si:dkey-29d5.1
1	ENSDARG00000102639	-	ENSDARP00000137484	27742711	27738983	ENSDART00000165515	si:dkey-29d5.2
1	ENSDARG00000006621	+	ENSDARP00000093111	27809043	27860726	ENSDART00000102335	pspc1
1	ENSDARG00000069996	+	ENSDARP00000093113	27868330	27893213	ENSDART00000102337	dnajb14
1	ENSDARG00000100083	+	ENSDARP00000148100	27977567	28018748	ENSDART00000180692	sugt1
1	ENSDARG00000031632	+	ENSDARP00000151627	28035471	28046356	ENSDART00000187922	chst10
1	ENSDARG00000101474	-	ENSDARP00000138943	28089617	28067985	ENSDART00000167875	snapc3
1	ENSDARG00000104710	+	ENSDARP00000140292	28145181	28195009	ENSDART00000166989	psip1a
1	ENSDARG00000089138	-	ENSDARP00000123393	28473348	28392073	ENSDART00000148175	si:ch1073-440b2.1
1	ENSDARG00000112052	-	ENSDARP00000154038	28606561	28598704	ENSDART00000191210	FO907124.1
1	ENSDARG00000089334	-	ENSDARP00000111210	28629354	28624281	ENSDART00000121758	ednrba
1	ENSDARG00000053456	-	ENSDARP00000124947	28831773	28724431	ENSDART00000148536	GK3P
1	ENSDARG00000053466	-	ENSDARP00000143436	28860723	28835633	ENSDART00000177588	timmdc1
1	ENSDARG00000053463	-	ENSDARP00000069982	28889866	28874749	ENSDART00000075500	poglut1
1	ENSDARG00000037109	-	ENSDARP00000101591	28950278	28899482	ENSDART00000110270	pwp2h
1	ENSDARG00000005739	-	ENSDARP00000026420	29045164	28962833	ENSDART00000019770	gpm6ba
1	ENSDARG00000053496	-	ENSDARP00000148188	29061044	29058838	ENSDART00000192615	gemin8
1	ENSDARG00000053500	+	ENSDARP00000155239	29070680	29092481	ENSDART00000192015	cbsa
1	ENSDARG00000053502	+	ENSDARP00000070021	29097012	29100159	ENSDART00000075539	cryaa
1	ENSDARG00000035080	-	ENSDARP00000114662	29139148	29102329	ENSDART00000133246	hsf2bp
1	ENSDARG00000037100	+	ENSDARP00000053925	29141143	29163842	ENSDART00000053926	ankrd10a
1	ENSDARG00000069804	+	ENSDARP00000148600	29178331	29179533	ENSDART00000186905	si:ch211-198k9.6
1	ENSDARG00000078546	+	ENSDARP00000103031	29184202	29202394	ENSDART00000113735	cars2
1	ENSDARG00000037099	+	ENSDARP00000053923	29211695	29227457	ENSDART00000053924	irs2a
1	ENSDARG00000060620	+	ENSDARP00000080083	29268439	29271168	ENSDART00000085648	lig4
1	ENSDARG00000075858	+	ENSDARP00000098845	29282294	29389866	ENSDART00000112106	fam155a
1	ENSDARG00000069799	+	ENSDARP00000126752	29516193	29519002	ENSDART00000152226	si:dkey-228l14.1
1	ENSDARG00000074117	-	ENSDARP00000102366	29653193	29608290	ENSDART00000109224	si:dkey-1h24.2
1	ENSDARG00000092653	-	ENSDARP00000121388	29658639	29654896	ENSDART00000132063	si:dkey-1h24.6
1	ENSDARG00000061732	+	ENSDARP00000082723	29715860	29742327	ENSDART00000088290	raph1b
1	ENSDARG00000095590	-	ENSDARP00000115588	29747643	29743819	ENSDART00000133225	spp2
1	ENSDARG00000031202	-	ENSDARP00000049513	29758900	29752237	ENSDART00000049514	alg11
1	ENSDARG00000037144	+	ENSDARP00000054058	29759700	29763736	ENSDART00000054059	cpb2
1	ENSDARG00000037177	+	ENSDARP00000054063	29769364	29797359	ENSDART00000054064	zc3h13
1	ENSDARG00000003866	+	ENSDARP00000016201	29798279	29823440	ENSDART00000019743	tm9sf2
1	ENSDARG00000037178	+	ENSDARP00000054065	29858311	29860210	ENSDART00000054066	zic2b
1	ENSDARG00000055839	-	ENSDARP00000081369	30039113	29954798	ENSDART00000086935	march4l
1	ENSDARG00000060477	+	ENSDARP00000117166	30083679	30310630	ENSDART00000143639	vps8
1	ENSDARG00000091513	-	ENSDARP00000105219	30366548	30347396	ENSDART00000125759	C1H3orf70
1	ENSDARG00000026771	+	ENSDARP00000039201	30422262	30437054	ENSDART00000033024	tmem41ab
1	ENSDARG00000099758	-	ENSDARP00000139029	30456935	30443296	ENSDART00000168189	igf2bp2b
1	ENSDARG00000093065	-	ENSDARP00000121440	30568071	30540551	ENSDART00000144297	ubac2
1	ENSDARG00000074302	+	ENSDARP00000099273	30553873	30554973	ENSDART00000112778	gpr183b
1	ENSDARG00000003142	-	ENSDARP00000008927	30688783	30585812	ENSDART00000018827	dachc
1	ENSDARG00000096668	-	ENSDARP00000126983	30723054	30720088	ENSDART00000152150	MZT1
1	ENSDARG00000042688	+	ENSDARP00000110650	30723704	30734108	ENSDART00000127670	bora
1	ENSDARG00000060559	-	ENSDARP00000079889	30762202	30736785	ENSDART00000085454	dis3
1	ENSDARG00000019715	+	ENSDARP00000010471	30946250	30974082	ENSDART00000022841	metap1d
1	ENSDARG00000017174	-	ENSDARP00000007080	30979561	30978484	ENSDART00000008469	dlx2b
1	ENSDARG00000069946	+	ENSDARP00000092986	31019242	31063787	ENSDART00000102210	itga6b
1	ENSDARG00000074575	-	ENSDARP00000123505	31104123	31072715	ENSDART00000132466	ppp1r9alb
1	ENSDARG00000069951	+	ENSDARP00000118774	31113968	31129583	ENSDART00000137863	eef1a1l2
1	ENSDARG00000069953	-	ENSDARP00000079805	31349749	31135681	ENSDART00000085370	kcnq5b
1	ENSDARG00000078902	-	ENSDARP00000081549	31505142	31374753	ENSDART00000087115	rims1b
1	ENSDARG00000039616	-	ENSDARP00000123524	31516014	31509030	ENSDART00000146567	cenpk
1	ENSDARG00000018611	-	ENSDARP00000014246	31533836	31532562	ENSDART00000007770	lbx1b
1	ENSDARG00000053269	+	ENSDARP00000069770	31573355	31598207	ENSDART00000075286	slc2a15b
1	ENSDARG00000039615	+	ENSDARP00000057884	31638758	31642304	ENSDART00000057885	fgf8b
1	ENSDARG00000060501	-	ENSDARP00000079744	31657632	31654410	ENSDART00000085309	dpcd
1	ENSDARG00000039613	+	ENSDARP00000150421	31658017	31672027	ENSDART00000192203	poll
1	ENSDARG00000029751	+	ENSDARP00000044213	31674504	31699628	ENSDART00000044214	wbp1lb
1	ENSDARG00000027572	+	ENSDARP00000057878	31706686	31722729	ENSDART00000057879	as3mt
1	ENSDARG00000078733	+	ENSDARP00000098293	31725301	31797578	ENSDART00000112333	cnnm2b
1	ENSDARG00000058231	-	ENSDARP00000065124	31853543	31809336	ENSDART00000065125	nt5c2b
1	ENSDARG00000053248	+	ENSDARP00000069744	31864491	31867242	ENSDART00000075260	inab
1	ENSDARG00000012896	+	ENSDARP00000008034	31943048	31979164	ENSDART00000007522	anos1a
1	ENSDARG00000100996	+	ENSDARP00000141523	31943048	32014279	ENSDART00000168045	BX901898.2
1	ENSDARG00000053241	+	ENSDARP00000118457	32053076	32077192	ENSDART00000146602	sts
1	ENSDARG00000069834	-	ENSDARP00000100462	32111619	32097505	ENSDART00000112639	pnpla4
1	ENSDARG00000027826	+	ENSDARP00000112809	32341762	32385227	ENSDART00000137156	pudp
1	ENSDARG00000079455	+	ENSDARP00000103677	32528097	32691706	ENSDART00000113818	nlgn4xa
1	ENSDARG00000078810	+	ENSDARP00000102574	32791920	32793644	ENSDART00000109369	zgc:174320
1	ENSDARG00000060716	+	ENSDARP00000117890	33218452	33280447	ENSDART00000136761	prkx
1	ENSDARG00000074815	+	ENSDARP00000097966	33322585	33332061	ENSDART00000113486	mxra5a
1	ENSDARG00000033380	-	ENSDARP00000143538	33351337	33337727	ENSDART00000178996	gyg2
1	ENSDARG00000051975	-	ENSDARP00000116659	33379834	33356470	ENSDART00000136383	cd99
1	ENSDARG00000079280	+	ENSDARP00000150008	33401842	33484068	ENSDART00000187194	dhrsx
1	ENSDARG00000053586	-	ENSDARP00000070114	33556384	33548411	ENSDART00000075632	creb1a
1	ENSDARG00000002190	+	ENSDARP00000008354	33558697	33568046	ENSDART00000018472	chmp2bb
1	ENSDARG00000053580	+	ENSDARP00000070108	33634186	33635304	ENSDART00000075626	htr1fb
1	ENSDARG00000003701	-	ENSDARP00000153981	33645964	33645339	ENSDART00000192758	cldng
1	ENSDARG00000079350	+	ENSDARP00000104010	33647693	33662584	ENSDART00000114384	znf654
1	ENSDARG00000012763	+	ENSDARP00000092960	33668788	33693755	ENSDART00000102184	arl13b
1	ENSDARG00000013023	+	ENSDARP00000118143	33697231	33722321	ENSDART00000131664	nsun3
1	ENSDARG00000022971	+	ENSDARP00000121462	33969616	34199148	ENSDART00000146530	epha6
1	ENSDARG00000032056	+	ENSDARP00000155069	34225256	34232238	ENSDART00000192938	arl6
1	ENSDARG00000074860	+	ENSDARP00000117033	34243720	34258692	ENSDART00000147201	slc5a7a
1	ENSDARG00000053542	+	ENSDARP00000070066	34295977	34296792	ENSDART00000075584	kctd12.2
1	ENSDARG00000094556	-	ENSDARP00000116289	34295977	34322013	ENSDART00000140157	si:dkey-24h22.5
1	ENSDARG00000053535	-	ENSDARP00000115656	34447558	34367304	ENSDART00000140515	lmo7b
1	ENSDARG00000015312	+	ENSDARP00000151809	34527813	34555595	ENSDART00000180483	klf12a
1	ENSDARG00000015506	-	ENSDARP00000012722	34612489	34597689	ENSDART00000004361	pibf1
1	ENSDARG00000013006	-	ENSDARP00000016113	34684995	34616222	ENSDART00000008277	pibf1
