Gene 1	Gene 2	id %	som %	E-value
ZNF493 (NP_001070146.1)	ZNF429 (XP_016882237.1)	70%	80%	0.0
ZNF100 (NP_001338601.1)	ZNF43 (NP_001243580.1)	68%	74%	6e-155
ZNF91 (XP_024307461.1)	ZNF675 (NP_612203.2)	81%	91%	9e-41
ZNF675 (NP_612203.2)	ZNF681 (NP_612143.2)	70%	78%	0.0
ZNF726 (NP_001335616.1)	ZNF254 (NP_001265590.1)	89%	93%	4e-27
ZNF302 (NP_001276111.1)	ZNF181 (XP_006723246.1)	83%	87%	0.0
FXYD1 (XP_016882363.1)	FXYD7 (NP_071289.1)	48%	75%	2e-18
FXYD7 (NP_071289.1)	FXYD5 (NP_001158077.1)	44%	71%	3e-11
MAG (NP_542167.1)	CD22 (NP_001172030.1)	24%	40%	3e-25
FFAR1 (NP_005294.1)	FFAR3 (XP_011525160.1)	33%	48%	3e-35
FFAR3 (XP_011525160.1)	GPR42 (NP_001335124.1)	98%	99%	0.0
GPR42 (NP_001335124.1)	FFAR2 (NP_005297.1)	42%	62%	7e-74
ZFP14 (NP_065968.1)	ZFP82 (NP_001308848.1)	54%	70%	6e-31
ZNF566 (XP_011525730.1)	ZNF260 (NP_001362525.1)	57%	66%	5e-100
ZNF260 (NP_001362525.1)	ZNF529 (XP_011525471.1)	43%	53%	9e-57
ZNF850 (NP_001254708.1)	ZNF790 (XP_005258960.1)	49%	64%	0.0
ZNF568 (NP_001191767.1)	ZNF420 (XP_011524812.1)	55%	70%	2e-144
ZNF585A (NP_001275729.1)	ZNF585B (NP_689492.3)	95%	97%	0.0
ZNF383 (XP_011524889.1)	ZNF875 (NP_001316694.1)	48%	63%	2e-117
ZNF875 (NP_001316694.1)	ZNF527 (XP_005259385.1)	40%	54%	2e-128
ZNF570 (XP_011524846.1)	ZNF793 (NP_001013681.2)	38%	53%	3e-87
ZFP30 (NP_001307600.1)	ZNF781 (NP_689818.2)	44%	55%	1e-42
ZNF781 (NP_689818.2)	ZNF607 (NP_001166148.1)	57%	68%	2e-41
ZNF607 (NP_001166148.1)	ZNF573 (NP_001166163.1)	52%	67%	0.0
FBXO17 (NP_079183.4)	FBXO27 (XP_016881779.1)	58%	71%	5e-86
IFNL2 (NP_742150.1)	IFNL1 (NP_742152.1)	74%	82%	2e-94
EID2B (NP_689574.1)	EID2 (NP_694964.3)	48%	67%	1e-21
LGALS13 (XP_016882204.1)	LGALS16 (NP_001177370.2)	73%	82%	4e-55
LGALS16 (NP_001177370.2)	LGALS14 (NP_982297.1)	60%	76%	7e-62
ZNF780B (NP_001005851.1)	ZNF780A (XP_006723213.1)	83%	90%	0.0
SERTAD1 (NP_037508.2)	SERTAD3 (NP_037500.2)	30%	46%	1e-07
CYP2A6 (NP_000753.3)	CYP2A7 (NP_000755.2)	94%	97%	0.0
CYP2B6 (NP_000758.1)	CYP2A13 (NP_000757.2)	54%	73%	0.0
CYP2A13 (NP_000757.2)	CYP2F1 (XP_011524854.1)	55%	73%	4e-165
CYP2F1 (XP_011524854.1)	CYP2S1 (NP_085125.1)	44%	65%	2e-121
CEACAM4 (XP_016881689.1)	CEACAM7 (NP_001278414.1)	49%	67%	4e-45
CEACAM5 (NP_004354.3)	CEACAM6 (XP_011525292.1)	85%	88%	0.0
CEACAM6 (XP_011525292.1)	CEACAM3 (NP_001806.2)	86%	90%	8e-89
CEACAM1 (NP_001171745.1)	CEACAM8 (NP_001807.2)	77%	84%	0.0
CEACAM8 (NP_001807.2)	PSG3 (XP_011525429.1)	60%	73%	2e-95
PSG3 (XP_011525429.1)	PSG8 (NP_001123640.1)	88%	91%	2e-57
PSG8 (NP_001123640.1)	PSG1 (NP_001317453.1)	65%	72%	6e-146
PSG1 (NP_001317453.1)	PSG6 (NP_001027020.1)	58%	69%	2e-121
PSG6 (NP_001027020.1)	PSG7 (NP_001193579.1)	89%	92%	1e-180
PSG7 (NP_001193579.1)	PSG11 (NP_001106881.1)	63%	78%	1e-82
PSG11 (NP_001106881.1)	PSG2 (NP_112536.2)	84%	88%	1e-119
PSG2 (NP_112536.2)	PSG5 (NP_001123486.1)	75%	84%	0.0
PSG5 (NP_001123486.1)	PSG4 (NP_001263424.1)	88%	93%	0.0
PSG4 (NP_001263424.1)	PSG9 (NP_001288638.1)	62%	71%	3e-94
CD177 (XP_016882510.1)	TEX101 (NP_113639.4)	34%	53%	6e-35
ZNF404 (NP_001028891.2)	ZNF45 (NP_003416.1)	39%	52%	2e-145
ZNF221 (XP_016882722.1)	ZNF155 (XP_011525581.1)	74%	83%	0.0
ZNF155 (XP_011525581.1)	ZNF230 (NP_006291.2)	59%	70%	0.0
ZNF230 (NP_006291.2)	ZNF222 (XP_016882726.1)	85%	90%	2e-42
ZNF222 (XP_016882726.1)	ZNF223 (XP_016882747.1)	86%	93%	3e-45
ZNF223 (XP_016882747.1)	ZNF284 (XP_024307254.1)	61%	71%	0.0
ZNF284 (XP_024307254.1)	ZNF224 (XP_016882750.1)	69%	80%	0.0
ZNF224 (XP_016882750.1)	ZNF225 (XP_011525588.1)	75%	82%	0.0
ZNF225 (XP_011525588.1)	ZNF234 (XP_016881641.1)	58%	70%	0.0
ZNF234 (XP_016881641.1)	ZNF226 (NP_001306019.1)	81%	88%	0.0
ZNF226 (NP_001306019.1)	ZNF227 (XP_016882763.1)	51%	65%	0.0
ZNF227 (XP_016882763.1)	ZNF233 (XP_016882249.1)	50%	68%	9e-08
ZNF235 (XP_005259469.1)	ZNF112 (NP_001335211.1)	52%	65%	0.0
ZNF112 (NP_001335211.1)	ZNF285 (NP_001278420.1)	56%	66%	7e-137
ZNF285 (NP_001278420.1)	ZNF229 (NP_001265439.2)	57%	69%	6e-138
ZNF229 (NP_001265439.2)	ZNF180 (NP_001278562.1)	45%	60%	7e-158
CEACAM19 (NP_064604.2)	CEACAM16 (NP_001034302.2)	33%	48%	4e-15
IGFL4 (NP_001002923.1)	IGFL3 (XP_016882285.1)	54%	66%	1e-36
IGFL2 (XP_024307149.1)	IGFL1 (NP_940943.1)	41%	54%	3e-22
CCDC8 (NP_114429.2)	PNMA8A (NP_001096619.1)	43%	65%	8e-17
PNMA8A (NP_001096619.1)	PNMA8B (NP_065760.1)	48%	66%	8e-34
C5AR1 (NP_001727.2)	C5AR2 (XP_011525038.1)	38%	54%	2e-73
LHB (NP_000885.1)	CGB3 (NP_000728.1)	85%	89%	8e-81
CGB8 (NP_149439.1)	CGB7 (XP_024307552.1)	98%	99%	2e-120
MED25 (NP_001365284.1)	PTOV1 (XP_011525336.1)	64%	73%	3e-88
KLK1 (NP_002248.1)	KLK15 (XP_011525391.1)	38%	51%	1e-31
KLK3 (NP_001025218.1)	KLK2 (NP_001243009.1)	77%	90%	5e-61
KLK4 (NP_004908.4)	KLK5 (XP_011525005.1)	45%	61%	7e-88
KLK5 (XP_011525005.1)	KLK6 (XP_024307379.1)	49%	68%	3e-48
KLK6 (XP_024307379.1)	KLK7 (NP_001193982.1)	43%	60%	8e-43
KLK9 (NP_036447.1)	KLK10 (NP_002767.2)	40%	55%	3e-62
KLK10 (NP_002767.2)	KLK11 (XP_011524671.1)	38%	55%	2e-59
KLK11 (XP_011524671.1)	KLK12 (XP_005259008.1)	52%	59%	2e-16
KLK13 (NP_001335107.1)	KLK14 (NP_001298111.2)	53%	66%	8e-37
SIGLEC9 (NP_001185487.1)	SIGLEC7 (XP_011525023.1)	58%	63%	6e-68
SIGLEC7 (XP_011525023.1)	CD33 (XP_016882997.1)	38%	52%	8e-61
NKG7 (XP_006723291.1)	LIM2 (NP_001155220.1)	29%	46%	6e-06
SIGLEC10 (NP_001164632.1)	SIGLEC8 (NP_001350477.1)	36%	50%	7e-80
SIGLEC12 (NP_443729.1)	SIGLEC6 (NP_001171018.1)	50%	62%	2e-126
SIGLEC5 (XP_016882908.1)	SIGLEC14 (XP_016881602.1)	96%	97%	5e-179
FPR2 (XP_006723183.1)	FPR3 (NP_002021.3)	72%	83%	0.0
ZNF577 (NP_001357386.1)	ZNF649 (NP_075562.2)	61%	73%	3e-28
ZNF350 (XP_016882583.1)	ZNF615 (XP_016882137.1)	55%	65%	7e-177
ZNF615 (XP_016882137.1)	ZNF614 (NP_079316.2)	53%	66%	0.0
ZNF614 (NP_079316.2)	ZNF432 (NP_055465.1)	59%	72%	0.0
ZNF432 (NP_055465.1)	ZNF841 (NP_001356758.1)	43%	55%	3e-171
ZNF841 (NP_001356758.1)	ZNF616 (NP_848618.2)	63%	72%	0.0
ZNF616 (NP_848618.2)	ZNF836 (XP_011524861.1)	58%	68%	0.0
ZNF766 (XP_016882930.1)	ZNF480 (NP_001284553.1)	62%	72%	5e-160
ZNF480 (NP_001284553.1)	ZNF610 (NP_001154897.1)	55%	62%	1e-179
ZNF610 (NP_001154897.1)	ZNF880 (XP_016882301.1)	59%	68%	0.0
ZNF880 (XP_016882301.1)	ZNF528 (XP_016882852.1)	67%	77%	0.0
ZNF528 (XP_016882852.1)	ZNF534 (NP_001278297.1)	90%	94%	1e-52
ZNF534 (NP_001278297.1)	ZNF578 (NP_001093164.1)	58%	76%	9e-21
ZNF578 (NP_001093164.1)	ZNF808 (XP_024307277.1)	72%	81%	0.0
ZNF808 (XP_024307277.1)	ZNF701 (NP_060730.2)	68%	78%	0.0
ZNF83 (NP_001264877.1)	ZNF611 (NP_001154972.1)	54%	65%	0.0
ZNF611 (NP_001154972.1)	ZNF600 (NP_940859.3)	88%	92%	0.0
ZNF600 (NP_940859.3)	ZNF28 (XP_024307454.1)	59%	69%	0.0
ZNF28 (XP_024307454.1)	ZNF468 (NP_001008801.1)	80%	85%	0.0
ZNF468 (NP_001008801.1)	ZNF320 (XP_024307165.1)	36%	48%	2e-39
ZNF320 (XP_024307165.1)	ZNF888 (XP_016882287.1)	52%	69%	2e-32
ZNF888 (XP_016882287.1)	ZNF816-ZNF321P (NP_001189402.1)	80%	85%	1e-121
ERVV-1 (NP_689686.2)	ERVV-2 (NP_001177984.1)	97%	98%	0.0
ZNF160 (NP_001309064.1)	ZNF415 (XP_024307368.1)	56%	68%	0.0
ZNF415 (XP_024307368.1)	ZNF347 (NP_115973.2)	58%	67%	0.0
ZNF347 (NP_115973.2)	ZNF665 (NP_001340388.1)	64%	72%	0.0
ZNF665 (NP_001340388.1)	ZNF677 (NP_872415.1)	50%	63%	0.0
ZNF845 (NP_001308451.1)	ZNF525 (NP_001335085.1)	78%	86%	0.0
ZNF525 (NP_001335085.1)	ZNF765 (NP_001337424.1)	72%	80%	0.0
ZNF765 (NP_001337424.1)	ZNF765-ZNF761 (NP_001337425.1)	76%	83%	0.0
ZNF761 (NP_001008401.3)	ZNF813 (NP_001004301.2)	76%	84%	0.0
ZNF813 (NP_001004301.2)	ZNF331 (XP_016882426.1)	54%	69%	8e-131
CACNG7 (XP_016882582.1)	CACNG8 (NP_114101.4)	30%	49%	6e-31
VSTM1 (XP_011525151.1)	TARM1 (NP_001129158.2)	45%	57%	6e-30
TARM1 (NP_001129158.2)	OSCAR (NP_573398.2)	38%	51%	8e-39
LILRB3 (NP_006855.3)	LILRA6 (NP_077294.3)	89%	93%	0.0
LILRA6 (NP_077294.3)	LILRB5 (NP_001074912.2)	62%	69%	4e-124
LILRB5 (NP_001074912.2)	LILRB2 (NP_001074447.2)	65%	72%	0.0
LILRB2 (NP_001074447.2)	LILRA5 (NP_871714.1)	51%	63%	6e-67
LILRA5 (NP_871714.1)	LILRA4 (NP_036408.4)	64%	73%	2e-81
LILRA4 (NP_036408.4)	LAIR1 (NP_001275952.2)	37%	54%	5e-17
LAIR2 (XP_011525263.1)	LILRA2 (NP_006857.2)	36%	52%	9e-19
LILRA2 (NP_006857.2)	LILRA1 (NP_006854.1)	77%	80%	0.0
LILRA1 (NP_006854.1)	LILRB1 (NP_006660.4)	86%	89%	0.0
LILRB1 (NP_006660.4)	LILRB4 (XP_016881704.1)	61%	72%	9e-156
LILRB4 (XP_016881704.1)	KIR3DL3 (NP_703144.3)	28%	39%	1e-36
KIR3DL3 (NP_703144.3)	KIR2DL3 (NP_056952.2)	76%	83%	8e-164
KIR2DL3 (NP_056952.2)	KIR2DL1 (XP_016882272.1)	91%	93%	5e-167
KIR2DL1 (XP_016882272.1)	KIR2DL4 (NP_001074241.1)	60%	71%	1e-94
KIR2DL4 (NP_001074241.1)	KIR3DL1 (NP_037421.2)	62%	72%	3e-91
KIR3DL1 (NP_037421.2)	KIR2DS4 (NP_001268900.1)	77%	84%	2e-67
KIR2DS4 (NP_001268900.1)	KIR3DL2 (XP_016882273.1)	84%	89%	2e-75
KIR3DL2 (XP_016882273.1)	FCAR (XP_011524927.1)	34%	49%	6e-25
FCAR (XP_011524927.1)	NCR1 (XP_011525830.1)	35%	48%	1e-28
TNNT1 (NP_001119605.1)	TNNI3 (NP_000354.4)	30%	61%	7e-07
SBK2 (NP_001357025.1)	SBK3 (XP_011524600.1)	41%	54%	2e-46
ZNF579 (NP_689813.2)	FIZ1 (XP_011525728.1)	39%	50%	2e-14
ZNF524 (XP_011524789.1)	ZNF865 (NP_001182534.1)	40%	59%	2e-21
ZNF580 (NP_996998.1)	ZNF581 (XP_016882356.1)	52%	62%	1e-51
RFPL4A (XP_011525217.1)	RFPL4AL1 (NP_001264326.1)	99%	99%	0.0
NLRP8 (NP_789781.2)	NLRP5 (NP_703148.4)	31%	50%	4e-130
ZSCAN5A (NP_001309007.1)	ZNF582 (NP_653291.1)	50%	63%	1e-41
ZNF471 (NP_065864.2)	ZFP28 (XP_011524765.2)	54%	69%	0.0
ZFP28 (XP_011524765.2)	ZNF470 (NP_001001668.3)	54%	68%	0.0
ZNF470 (NP_001001668.3)	ZNF71 (NP_067039.1)	57%	70%	3e-163
ZNF835 (NP_001005850.2)	ZIM2 (NP_001139799.1)	40%	53%	1e-41
ZNF805 (NP_001018857.2)	ZNF460 (NP_001317551.1)	51%	63%	0.0
ZNF460 (NP_001317551.1)	ZNF543 (NP_998763.2)	62%	70%	0.0
ZNF543 (NP_998763.2)	ZNF304 (XP_011525447.1)	55%	71%	2e-153
ZNF547 (NP_775902.2)	ZNF548 (NP_690873.2)	58%	68%	0.0
ZNF548 (NP_690873.2)	ZNF17 (NP_001317546.1)	55%	71%	0.0
ZNF17 (NP_001317546.1)	ZNF749 (XP_011525258.1)	59%	70%	0.0
ZNF419 (XP_024307488.1)	ZNF773 (NP_001291263.1)	98%	98%	2e-64
ZNF773 (NP_001291263.1)	ZNF549 (NP_694995.2)	45%	60%	4e-137
ZNF550 (XP_011524870.1)	ZNF416 (XP_024307362.1)	54%	72%	4e-88
ZIK1 (XP_011525064.1)	ZNF530 (XP_011525223.1)	46%	59%	1e-154
ZNF530 (XP_011525223.1)	ZNF134 (NP_003426.3)	48%	62%	5e-129
ZNF134 (NP_003426.3)	ZNF211 (NP_001252527.1)	52%	67%	2e-142
ZNF211 (NP_001252527.1)	ZSCAN4 (XP_011524909.1)	47%	61%	1e-32
ZSCAN4 (XP_011524909.1)	ZNF551 (NP_612356.2)	47%	61%	4e-29
ZNF154 (NP_001078853.1)	ZNF671 (XP_016882803.1)	47%	65%	1e-110
ZNF776 (NP_775903.3)	ZNF586 (NP_001191743.1)	52%	70%	3e-113
ZNF587B (NP_001363152.1)	ZNF587 (NP_116217.1)	62%	73%	0.0
ZNF814 (NP_001138461.1)	ZNF417 (XP_011524775.1)	61%	72%	0.0
ZNF417 (XP_011524775.1)	ZNF418 (XP_016881795.1)	66%	75%	0.0
ZNF418 (XP_016881795.1)	ZNF256 (NP_001362332.1)	57%	69%	4e-180
ZSCAN18 (XP_006723398.1)	ZNF329 (NP_078896.3)	45%	55%	5e-13
ZNF274 (NP_001265663.1)	ZNF544 (XP_024307221.1)	50%	68%	2e-59
ZNF544 (XP_024307221.1)	ZNF8 (NP_066575.2)	48%	65%	2e-88
ZNF8 (NP_066575.2)	ZSCAN22 (NP_862829.1)	37%	54%	1e-78
ZNF497 (NP_001193938.1)	ZNF837 (NP_612475.1)	48%	64%	1e-112
ZNF324B (XP_005258972.1)	ZNF324 (NP_055162.1)	91%	93%	0.0
ZNF324 (NP_055162.1)	ZNF446 (NP_060378.1)	38%	50%	4e-18
SIRPB2 (NP_001128308.1)	SIRPD (NP_848555.2)	40%	63%	1e-22
SIRPD (NP_848555.2)	SIRPB1 (NP_006056.2)	45%	60%	1e-37
SIRPB1 (NP_006056.2)	SIRPG (XP_011527588.1)	75%	83%	0.0
TGM3 (NP_003236.3)	TGM6 (NP_945345.2)	50%	65%	0.0
PRNP (NP_001073592.1)	PRND (NP_036541.2)	25%	50%	2e-06
PLCB1 (NP_877398.1)	PLCB4 (NP_001364063.1)	41%	59%	0.0
THBD (NP_000352.1)	CD93 (NP_036204.2)	31%	41%	6e-42
CST9L (NP_542177.1)	CST9 (NP_001008693.2)	51%	64%	9e-37
CST9 (NP_001008693.2)	CST3 (NP_001275543.1)	24%	55%	1e-08
CST3 (NP_001275543.1)	CST4 (NP_001890.1)	57%	74%	2e-54
CST4 (NP_001890.1)	CST1 (NP_001889.2)	90%	97%	1e-85
CST1 (NP_001889.2)	CST2 (NP_001313.1)	87%	94%	5e-75
CST2 (NP_001313.1)	CST5 (NP_001891.2)	56%	76%	6e-62
DEFB119 (NP_695021.2)	DEFB121 (XP_005260440.1)	31%	56%	6e-10
BPIFB2 (NP_079503.1)	BPIFB6 (XP_016883152.1)	25%	46%	2e-25
BPIFB6 (XP_016883152.1)	BPIFB3 (NP_001363861.1)	28%	52%	1e-39
BPIFB3 (NP_001363861.1)	BPIFB4 (NP_872325.2)	37%	59%	4e-81
BPIFA2 (NP_001306093.1)	BPIFA3 (NP_001035904.1)	21%	59%	9e-09
BPIFA3 (NP_001035904.1)	BPIFA1 (NP_570913.1)	30%	54%	6e-15
BPIFA1 (NP_570913.1)	BPIFB1 (XP_024307786.1)	31%	46%	2e-17
BPI (NP_001716.3)	LBP (NP_004130.2)	45%	66%	1e-145
WFDC5 (XP_011526904.1)	WFDC12 (NP_543145.1)	41%	54%	9e-11
SEMG1 (NP_002998.1)	SEMG2 (NP_002999.1)	75%	84%	0.0
EPPIN (NP_065131.1)	WFDC8 (NP_852611.2)	40%	54%	1e-21
ZSWIM3 (NP_542790.2)	ZSWIM1 (XP_005260668.1)	28%	46%	4e-60
SALL4 (NP_001304960.1)	ZFP64 (NP_955459.2)	42%	47%	3e-09
FAM209A (NP_001012989.2)	FAM209B (XP_016883338.1)	88%	92%	1e-113
CDH26 (XP_016883484.1)	CDH4 (NP_001785.2)	32%	51%	3e-104
PTK6 (NP_005966.1)	SRMS (NP_543013.1)	47%	61%	6e-128
LOC102724843 (XP_016883711.1)	LOC102724951 (NP_001308965.1)	100%	100%	2e-90
ADAMTS1 (NP_008919.3)	ADAMTS5 (XP_024307822.1)	45%	59%	0.0
CLDN17 (NP_036263.1)	CLDN8 (NP_955360.1)	58%	74%	6e-99
KRTAP24-1 (NP_001078924.1)	KRTAP25-1 (NP_001122070.1)	32%	51%	2e-06
KRTAP25-1 (NP_001122070.1)	KRTAP26-1 (NP_981950.1)	28%	45%	1e-09
KRTAP26-1 (NP_981950.1)	KRTAP27-1 (NP_001071179.1)	32%	43%	3e-11
KRTAP23-1 (NP_853655.1)	KRTAP13-2 (NP_853652.1)	73%	75%	2e-13
KRTAP13-4 (NP_853631.1)	KRTAP15-1 (NP_853654.1)	45%	53%	1e-25
KRTAP19-1 (NP_853638.1)	KRTAP19-2 (NP_853639.1)	46%	50%	3e-10
OLIG2 (XP_005260965.1)	OLIG1 (NP_620450.2)	65%	78%	2e-28
IL10RB (NP_000619.3)	IFNAR1 (XP_005261021.1)	25%	44%	3e-25
IFNAR1 (XP_005261021.1)	IFNGR2 (NP_001316057.1)	22%	42%	1e-10
CBR1 (NP_001273718.1)	CBR3 (XP_011528074.1)	79%	88%	1e-81
MX2 (XP_011527875.1)	MX1 (XP_011527870.1)	59%	73%	0.0
TFF3 (NP_003217.3)	TFF2 (NP_005414.1)	44%	65%	4e-16
TFF2 (NP_005414.1)	TFF1 (NP_003216.1)	42%	65%	4e-22
KRTAP10-1 (NP_941964.2)	KRTAP10-2 (NP_941966.1)	87%	90%	5e-100
KRTAP10-2 (NP_941966.1)	KRTAP10-3 (NP_941969.2)	68%	74%	1e-80
KRTAP10-5 (NP_941967.3)	KRTAP10-6 (NP_941961.3)	58%	61%	2e-70
KRTAP10-7 (NP_941962.1)	KRTAP10-8 (NP_941968.2)	66%	71%	2e-78
KRTAP10-8 (NP_941968.2)	KRTAP10-9 (NP_941963.2)	63%	65%	7e-91
KRTAP10-9 (NP_941963.2)	KRTAP10-10 (NP_859016.1)	64%	66%	9e-66
KRTAP10-10 (NP_859016.1)	KRTAP10-11 (NP_941965.2)	66%	70%	3e-99
KRTAP12-2 (NP_859012.1)	KRTAP12-1 (NP_859014.1)	60%	62%	6e-40
COL6A1 (NP_001839.2)	COL6A2 (NP_001840.3)	35%	49%	5e-149
ZNF280B (NP_542942.2)	ZNF280A (NP_542778.2)	65%	76%	0.0
CRYBB3 (XP_016884088.1)	CRYBB2 (XP_011528202.1)	53%	78%	3e-35
SEC14L3 (NP_001363843.1)	SEC14L4 (XP_006724298.1)	70%	86%	1e-172
SEC14L4 (XP_006724298.1)	SEC14L6 (NP_001180265.2)	79%	91%	0.0
APOL6 (XP_011528694.1)	APOL5 (XP_006724384.1)	39%	58%	8e-61
APOL3 (NP_663617.1)	APOL4 (NP_663693.1)	53%	71%	9e-59
APOL4 (NP_663693.1)	APOL2 (NP_663612.2)	40%	60%	4e-66
APOBEC3A (NP_663745.1)	APOBEC3B (NP_004891.5)	89%	92%	1e-128
APOBEC3B (NP_004891.5)	APOBEC3C (XP_024307986.1)	53%	65%	3e-51
APOBEC3C (XP_024307986.1)	APOBEC3D (NP_689639.2)	76%	83%	1e-79
APOBEC3D (NP_689639.2)	APOBEC3F (XP_024307946.1)	62%	67%	0.0
APOBEC3F (XP_024307946.1)	APOBEC3G (XP_016884392.1)	65%	76%	8e-63
APOBEC3G (XP_016884392.1)	APOBEC3H (XP_011528293.1)	33%	53%	2e-28
PARVB (XP_024308004.1)	PARVG (XP_011528604.1)	42%	60%	5e-74
MAPK12 (NP_001290181.1)	MAPK11 (NP_002742.3)	61%	77%	1e-167
CSF2RA (NP_001155001.1)	IL3RA (XP_016884980.1)	31%	51%	2e-51
ARSD (XP_005274571.1)	ARSL (NP_000038.2)	58%	67%	0.0
ARSH (NP_001011719.1)	ARSF (NP_001188467.1)	60%	74%	0.0
FAM9A (NP_777611.1)	FAM9B (NP_995321.1)	46%	54%	6e-56
TLR7 (NP_057646.1)	TLR8 (NP_057694.2)	43%	61%	0.0
ASB9 (XP_016884773.1)	ASB11 (NP_001188512.1)	47%	63%	7e-72
ACE2 (XP_011543853.1)	CLTRN (XP_016885169.1)	43%	64%	2e-24
MAGEB18 (NP_775970.2)	MAGEB6 (NP_775794.2)	47%	66%	1e-78
MAGEB6 (NP_775794.2)	MAGEB5 (NP_001258681.1)	46%	63%	4e-71
MAGEB2 (NP_002355.2)	MAGEB3 (NP_002356.2)	52%	67%	9e-108
MAGEB3 (NP_002356.2)	MAGEB4 (NP_002358.1)	56%	69%	2e-119
MAGEB4 (NP_002358.1)	MAGEB1 (NP_002354.2)	67%	77%	5e-148
GPR34 (XP_005272654.1)	GPR82 (NP_543007.1)	24%	47%	5e-27
GAGE10 (NP_001091883.3)	GAGE12J (NP_001091876.2)	91%	92%	5e-72
GAGE12J (NP_001091876.2)	GAGE13 (NP_001091882.2)	98%	99%	8e-83
GAGE13 (NP_001091882.2)	GAGE12B (NP_001120817.2)	98%	99%	3e-83
GAGE12B (NP_001120817.2)	GAGE12C (NP_001091878.1)	99%	99%	1e-83
GAGE12C (NP_001091878.1)	GAGE12D (NP_001120671.1)	100%	100%	3e-85
GAGE12D (NP_001120671.1)	GAGE12E (NP_001091888.1)	100%	100%	3e-85
GAGE12E (NP_001091888.1)	GAGE12F (NP_001091875.1)	99%	99%	1e-83
GAGE12F (NP_001091875.1)	GAGE12G (NP_001091879.1)	100%	100%	4e-85
GAGE12G (NP_001091879.1)	GAGE12H (NP_001091880.1)	98%	99%	3e-83
GAGE12H (NP_001091880.1)	GAGE2A (NP_001120684.1)	95%	97%	5e-78
GAGE2A (NP_001120684.1)	GAGE1 (XP_011542198.1)	95%	97%	8e-74
CENPVL3 (NP_001342205.1)	CENPVL2 (NP_001342207.1)	96%	97%	9e-174
XAGE2 (XP_011529138.1)	XAGE1A (NP_001091065.1)	58%	79%	3e-06
SSX7 (NP_775494.1)	SSX2 (NP_783629.1)	86%	90%	4e-122
MAGED2 (NP_803182.1)	TRO (NP_001258112.1)	66%	80%	6e-115
PAGE2B (XP_011529087.1)	PAGE2 (NP_997222.1)	94%	95%	3e-75
SPIN3 (XP_016884804.1)	SPIN2B (XP_011529091.1)	56%	67%	2e-47
SPIN2B (XP_011529091.1)	SPIN2A (XP_016885088.1)	96%	97%	5e-54
DGAT2L6 (NP_940914.1)	AWAT1 (XP_016884784.1)	52%	68%	2e-94
FAM236B (NP_001335002.1)	FAM236D (NP_001335131.1)	91%	91%	7e-51
FAM236C (XP_024308098.1)	FAM236A (NP_001334999.1)	85%	85%	9e-42
LPAR4 (XP_005262183.1)	P2RY10 (NP_938147.1)	34%	55%	3e-53
P2RY10 (NP_938147.1)	GPR174 (NP_115942.1)	48%	66%	4e-109
ARMCX4 (NP_001243084.2)	ARMCX1 (NP_057692.1)	40%	68%	9e-68
ARMCX5 (NP_001161951.1)	GPRASP1 (NP_001092880.1)	29%	52%	6e-54
GPRASP1 (NP_001092880.1)	ARMCX5-GPRASP2 (NP_001186747.1)	52%	64%	0.0
GPRASP2 (NP_001171803.1)	BHLHB9 (NP_001135996.1)	33%	54%	4e-71
TCEAL8 (NP_001006685.1)	TCEAL5 (NP_001012997.1)	34%	52%	2e-10
TCEAL7 (NP_001335187.1)	TCEAL9 (NP_057387.1)	46%	66%	3e-17
TCEAL4 (NP_001287830.1)	TCEAL3 (NP_001006934.1)	48%	67%	8e-45
SLC25A43 (XP_016884829.1)	SLC25A5 (NP_001143.2)	24%	45%	1e-23
RHOXF2B (NP_001093155.1)	RHOXF1 (XP_011529583.1)	52%	71%	6e-19
CT47B1 (XP_016885223.1)	CT47A12 (NP_001229851.1)	85%	87%	2e-106
CT47A12 (NP_001229851.1)	CT47A11 (NP_775842.2)	100%	100%	0.0
CT47A11 (NP_775842.2)	CT47A10 (NP_001073606.1)	100%	100%	0.0
CT47A10 (NP_001073606.1)	CT47A9 (NP_001073607.1)	100%	100%	0.0
CT47A9 (NP_001073607.1)	CT47A8 (NP_001073608.1)	100%	100%	0.0
CT47A8 (NP_001073608.1)	CT47A7 (NP_001073609.1)	100%	100%	0.0
CT47A7 (NP_001073609.1)	CT47A6 (NP_001073610.1)	100%	100%	0.0
CT47A6 (NP_001073610.1)	CT47A5 (NP_001073611.1)	100%	100%	0.0
CT47A5 (NP_001073611.1)	CT47A4 (NP_001073612.1)	100%	100%	0.0
CT47A4 (NP_001073612.1)	CT47A3 (NP_001073613.1)	100%	100%	0.0
CT47A3 (NP_001073613.1)	CT47A2 (NP_001073614.1)	100%	100%	0.0
CT47A2 (NP_001073614.1)	CT47A1 (NP_001073615.1)	100%	100%	0.0
DCAF12L2 (NP_001013650.1)	DCAF12L1 (NP_848565.2)	87%	92%	0.0
GPC4 (NP_001439.2)	GPC3 (NP_001158091.1)	26%	48%	5e-39
INTS6L (XP_006724803.1)	CT45A1 (XP_011529654.1)	35%	49%	1e-36
CT45A3 (NP_001357077.1)	CT45A5 (NP_001007552.2)	99%	99%	1e-143
CT45A5 (NP_001007552.2)	CT45A6 (NP_001017438.2)	100%	100%	4e-145
