Gene 1	Gene 2	id %	som %	E-value
LOC110437904 (XP_021322086.1)	pigr (XP_005163660.1)	39%	52%	4e-47
LOC103908620 (XP_009297184.1)	LOC103910140 (XP_009297185.1)	66%	78%	4e-35
LOC103910140 (XP_009297185.1)	LOC103910141 (XP_017208227.1)	78%	87%	3e-44
LOC103910141 (XP_017208227.1)	LOC100329375 (XP_009297187.1)	46%	66%	3e-32
zgc:136336 (XP_009297193.1)	chico (NP_001299614.1)	59%	69%	6e-58
zgc:165603 (NP_001092221.1)	celf5b (XP_021322092.1)	41%	57%	3e-14
rab11bb (NP_001002555.1)	LOC100536182 (XP_017207958.1)	88%	94%	1e-113
si:dkeyp-68b7.7 (XP_005171542.1)	si:dkeyp-68b7.5 (XP_001920581.1)	42%	56%	7e-16
si:ch211-155e24.3 (XP_021334205.1)	LOC101882640 (XP_005171536.2)	51%	67%	2e-17
LOC100002591 (XP_017207985.1)	LOC100538151 (XP_003198025.1)	70%	83%	0.0
LOC110438155 (XP_021324069.1)	LOC100332639 (XP_021324064.1)	30%	44%	3e-15
ftr65 (XP_003198031.3)	ftr29 (XP_009297236.1)	91%	94%	0.0
ftr29 (XP_009297236.1)	ftr95 (XP_009297237.1)	97%	98%	0.0
ftr95 (XP_009297237.1)	ftr30 (XP_003198033.2)	92%	94%	0.0
ftr30 (XP_003198033.2)	LOC108179017 (XP_017208011.1)	88%	93%	0.0
LOC108179017 (XP_017208011.1)	LOC108180198 (XP_017208036.1)	89%	92%	1e-166
LOC108180198 (XP_017208036.1)	ftr33 (XP_003198035.2)	91%	93%	2e-174
ftr33 (XP_003198035.2)	ftr34 (XP_005163669.1)	93%	95%	0.0
ftr34 (XP_005163669.1)	ftr35 (XP_005163671.1)	94%	96%	0.0
ftr35 (XP_005163671.1)	zgc:173666 (XP_003198037.1)	91%	95%	0.0
zgc:173666 (XP_003198037.1)	LOC567984 (XP_009297241.1)	87%	93%	0.0
LOC567984 (XP_009297241.1)	ftr37 (XP_696445.3)	83%	90%	0.0
ftr37 (XP_696445.3)	LOC100006950 (XP_001345543.5)	77%	83%	0.0
zgc:110249 (XP_021326434.1)	wu:fd06e11 (XP_005163751.1)	74%	82%	5e-128
wu:fd06e11 (XP_005163751.1)	LOC100537032 (XP_021327905.1)	60%	71%	5e-104
LOC101885586 (XP_017210364.1)	LOC792627 (XP_009297245.1)	60%	71%	9e-164
LOC792627 (XP_009297245.1)	LOC100537082 (XP_021327912.1)	69%	75%	6e-116
LOC100537082 (XP_021327912.1)	LOC108179097 (XP_021327909.1)	75%	80%	1e-132
mhc1zfa (NP_001274027.1)	LOC563036 (XP_001919291.4)	82%	89%	0.0
LOC563036 (XP_001919291.4)	mhc1zja (XP_005171565.1)	81%	88%	6e-166
LOC110437750 (XP_021327983.1)	LOC103910169 (XP_021328031.1)	75%	79%	3e-146
LOC103910169 (XP_021328031.1)	dicp1.5-6 (XP_009297266.1)	95%	97%	0.0
dicp1.7 (XP_021324928.1)	LOC110438862 (XP_021328012.1)	98%	99%	0.0
LOC110438862 (XP_021328012.1)	LOC110438870 (XP_021328032.1)	70%	74%	3e-83
LOC108182910 (XP_021328000.1)	LOC103910163 (XP_009297274.1)	82%	85%	1e-143
LOC103910163 (XP_009297274.1)	LOC103910162 (XP_021328033.1)	72%	75%	3e-138
LOC100535743 (XP_017210375.2)	dicp1.17 (XP_009297254.1)	66%	75%	1e-55
dicp1.17 (XP_009297254.1)	dicp1.19 (XP_017210367.1)	64%	72%	3e-51
dicp1.19 (XP_017210367.1)	LOC108182761 (XP_021328056.1)	55%	67%	1e-75
LOC108182761 (XP_021328056.1)	LOC100334508 (XP_003198057.2)	56%	67%	3e-78
LOC101882750 (XP_005171587.1)	LOC562960 (XP_021327619.1)	30%	52%	5e-23
LOC562960 (XP_021327619.1)	LOC101882698 (XP_005171586.1)	31%	48%	1e-21
zgc:172051 (XP_021324573.1)	LOC108179091 (XP_002661065.2)	83%	90%	0.0
LOC108179091 (XP_002661065.2)	zgc:172253 (XP_017208424.1)	82%	88%	0.0
zgc:172253 (XP_017208424.1)	zgc:153921 (XP_005171567.1)	67%	78%	0.0
zgc:153921 (XP_005171567.1)	LOC100007703 (XP_021324590.1)	89%	94%	0.0
LOC110438919 (XP_021328141.1)	LOC100334883 (XP_021327626.1)	99%	99%	0.0
LOC100004932 (XP_001344110.2)	LOC100151285 (XP_021328149.1)	76%	80%	1e-95
LOC100151285 (XP_021328149.1)	LOC108179175 (XP_021327658.1)	89%	93%	0.0
LOC108179175 (XP_021327658.1)	LOC108182764 (XP_021327668.1)	38%	60%	3e-64
LOC108182764 (XP_021327668.1)	LOC100333355 (XP_021328169.1)	42%	63%	6e-50
LOC100333355 (XP_021328169.1)	LOC108179174 (XP_021327672.1)	66%	76%	1e-93
LOC108179174 (XP_021327672.1)	LOC100005323 (XP_009297294.2)	68%	81%	1e-87
LOC110438928 (XP_021328161.1)	LOC100005640 (XP_021327684.1)	46%	69%	8e-57
LOC101882869 (XP_017210185.2)	LOC100331400 (XP_021327691.1)	38%	50%	2e-12
LOC100331609 (XP_005158039.1)	LOC108182766 (XP_017210113.2)	45%	65%	4e-58
LOC108182766 (XP_017210113.2)	LOC569612 (XP_021328168.1)	34%	53%	4e-71
LOC569612 (XP_021328168.1)	LOC100331751 (XP_021327697.1)	33%	53%	1e-68
LOC100331751 (XP_021327697.1)	LOC101883001 (XP_021328199.1)	34%	53%	3e-73
LOC100005864 (XP_017210117.2)	LOC100005907 (XP_001344821.3)	40%	65%	5e-69
LOC100005907 (XP_001344821.3)	zgc:101806 (NP_001006050.2)	41%	63%	8e-50
zgc:101806 (NP_001006050.2)	zgc:152753 (XP_017209729.1)	71%	80%	2e-134
si:ch211-254c8.3 (XP_021327463.1)	LOC100006177 (XP_021327701.1)	64%	74%	1e-125
LOC100006177 (XP_021327701.1)	si:dkey-88j15.3 (XP_689287.3)	43%	66%	2e-55
si:dkey-88j15.3 (XP_689287.3)	LOC110438792 (XP_021327703.1)	78%	89%	0.0
LOC110438792 (XP_021327703.1)	LOC560949 (XP_021327705.1)	49%	71%	2e-72
LOC560949 (XP_021327705.1)	LOC565905 (XP_017210122.2)	34%	58%	1e-78
LOC799889 (XP_021328227.1)	LOC566574 (XP_021327708.1)	39%	66%	9e-53
LOC100000417 (XP_009304630.1)	LOC100000504 (XP_021327712.1)	57%	67%	6e-166
LOC100000504 (XP_021327712.1)	LOC566064 (XP_021327725.1)	56%	67%	0.0
LOC566064 (XP_021327725.1)	LOC100330866 (XP_017210124.2)	34%	57%	2e-76
LOC100330866 (XP_017210124.2)	LOC100331068 (XP_021327736.1)	66%	79%	0.0
LOC100331068 (XP_021327736.1)	LOC103909249 (XP_017210126.1)	40%	60%	6e-20
LOC108182767 (XP_017210127.2)	LOC100331359 (XP_021327750.1)	47%	73%	1e-74
LOC100329772 (XP_021327763.1)	LOC101882729 (XP_005168306.3)	34%	57%	6e-76
LOC101882729 (XP_005168306.3)	LOC110438806 (XP_021327764.1)	82%	91%	0.0
LOC110438806 (XP_021327764.1)	LOC110438807 (XP_021327765.1)	57%	74%	3e-76
LOC110438807 (XP_021327765.1)	LOC101883670 (XP_021327766.1)	31%	53%	2e-23
LOC101883670 (XP_021327766.1)	LOC108179113 (XP_017210089.1)	33%	54%	6e-25
LOC108179113 (XP_017210089.1)	LOC571124 (XP_699777.4)	28%	48%	1e-19
zgc:122993 (XP_021330510.1)	si:dkey-30g5.1 (XP_009290812.3)	92%	94%	2e-162
si:dkey-30g5.1 (XP_009290812.3)	LOC100007467 (XP_017210090.2)	78%	88%	1e-116
LOC792450 (XP_021327769.1)	LOC792939 (XP_021327771.1)	63%	76%	0.0
LOC792939 (XP_021327771.1)	LOC793010 (XP_021327774.1)	64%	79%	0.0
LOC793010 (XP_021327774.1)	LOC103910188 (XP_021330493.1)	57%	71%	0.0
si:dkey-46g23.2 (XP_021327775.1)	zgc:171446 (NP_001108028.1)	96%	98%	0.0
zgc:171446 (NP_001108028.1)	zgc:171445 (NP_001107101.1)	95%	97%	0.0
zgc:171445 (NP_001107101.1)	si:dkey-46g23.5 (NP_001188334.2)	84%	90%	0.0
zgc:165453 (XP_009297326.1)	zgc:171426 (XP_017210396.1)	83%	89%	0.0
LOC101884245 (XP_021330484.1)	LOC103910189 (XP_017210382.1)	72%	83%	0.0
LOC103910189 (XP_017210382.1)	LOC100007754 (XP_001346132.4)	59%	73%	0.0
art4 (NP_001303691.1)	LOC101884769 (XP_021330508.1)	49%	69%	1e-85
LOC101884509 (XP_021330491.1)	LOC100007727 (XP_021330511.1)	76%	85%	0.0
LOC110437770 (XP_001340834.4)	si:dkey-175d9.2 (XP_687461.6)	83%	88%	0.0
LOC100149234 (XP_009297347.1)	LOC101882166 (XP_005164400.1)	69%	79%	0.0
ftr43 (XP_005164401.1)	ftr50 (XP_021330501.1)	83%	89%	0.0
ftr50 (XP_021330501.1)	LOC100330744 (XP_021330503.1)	83%	86%	0.0
LOC100330744 (XP_021330503.1)	ftr46 (XP_021330502.1)	89%	93%	0.0
ftr46 (XP_021330502.1)	LOC100001589 (XP_001341559.3)	86%	91%	0.0
LOC100001589 (XP_001341559.3)	LOC571488 (XP_021330504.1)	64%	76%	0.0
LOC100332761 (XP_017210387.1)	LOC101885874 (XP_005169853.1)	81%	88%	0.0
LOC101886875 (XP_009297374.1)	LOC100535144 (XP_003198081.1)	90%	94%	5e-152
si:ch73-106l15.3 (XP_005163760.1)	si:ch73-106l15.2 (XP_021328237.1)	74%	84%	0.0
LOC101885345 (XP_021328243.1)	LOC103910196 (XP_017210189.1)	44%	59%	7e-106
LOC100333266 (XP_021328364.1)	LOC110438970 (XP_021328365.1)	62%	73%	1e-179
LOC110438970 (XP_021328365.1)	LOC110438722 (XP_021327479.1)	58%	72%	1e-179
si:ch211-12p12.2 (XP_001920571.1)	zgc:136767 (NP_001035457.2)	45%	61%	6e-134
zgc:136767 (NP_001035457.2)	LOC558300 (XP_686593.5)	91%	94%	0.0
LOC101882642 (XP_021328402.1)	LOC103910200 (XP_021327787.1)	61%	75%	0.0
LOC103910200 (XP_021327787.1)	LOC101882579 (XP_009297386.1)	75%	85%	0.0
LOC101882111 (XP_009297410.1)	LOC100536746 (XP_005164474.1)	57%	65%	3e-101
LOC100536746 (XP_005164474.1)	LOC101882201 (XP_021330512.1)	66%	77%	2e-104
LOC101882201 (XP_021330512.1)	LOC101882267 (XP_021330551.1)	64%	76%	3e-122
LOC101882267 (XP_021330551.1)	LOC108182795 (XP_021327798.1)	73%	83%	0.0
LOC108182795 (XP_021327798.1)	LOC101882402 (XP_021330555.1)	90%	94%	0.0
LOC101882402 (XP_021330555.1)	LOC110439330 (XP_021330559.1)	79%	84%	0.0
LOC110439330 (XP_021330559.1)	LOC110439329 (XP_021330553.1)	76%	82%	0.0
LOC110439329 (XP_021330553.1)	LOC101884473 (XP_021330552.1)	82%	89%	0.0
LOC797319 (XP_021330548.1)	LOC101882703 (XP_005164449.1)	56%	68%	4e-99
LOC101882703 (XP_005164449.1)	LOC101884528 (XP_005164476.1)	76%	82%	1e-153
LOC110437722 (XP_021330543.1)	LOC110438587 (XP_021330544.1)	64%	72%	0.0
LOC110438587 (XP_021330544.1)	LOC560099 (XP_021330522.1)	56%	62%	2e-154
LOC560099 (XP_021330522.1)	LOC101884089 (XP_021330546.1)	50%	61%	8e-131
LOC101884089 (XP_021330546.1)	LOC100002283 (XP_021330562.1)	80%	86%	0.0
LOC100002283 (XP_021330562.1)	LOC101884644 (XP_009297415.1)	76%	82%	0.0
LOC101884644 (XP_009297415.1)	zgc:113102 (XP_009297414.1)	55%	66%	9e-90
zgc:113102 (XP_009297414.1)	zgc:173577 (NP_001098597.1)	89%	95%	0.0
zgc:113443 (XP_021327276.1)	LOC100538333 (XP_003198095.1)	64%	71%	1e-111
LOC100538333 (XP_003198095.1)	LOC101886187 (XP_017210202.1)	59%	65%	4e-107
LOC101886187 (XP_017210202.1)	zgc:158517 (XP_009297418.1)	66%	74%	2e-115
zgc:158517 (XP_009297418.1)	zgc:173517 (NP_001103999.1)	60%	69%	3e-93
zgc:173517 (NP_001103999.1)	LOC100334873 (XP_017210198.1)	63%	71%	1e-170
LOC100334873 (XP_017210198.1)	LOC100534733 (XP_005168295.1)	76%	84%	0.0
LOC100534733 (XP_005168295.1)	LOC100538208 (XP_003198094.1)	61%	69%	1e-139
LOC100538208 (XP_003198094.1)	zgc:136308 (NP_001038712.1)	65%	72%	1e-135
zgc:136308 (NP_001038712.1)	LOC798120 (XP_021330556.1)	66%	72%	7e-157
LOC798120 (XP_021330556.1)	znf1001 (XP_021327400.1)	78%	83%	0.0
znf1001 (XP_021327400.1)	LOC100331003 (XP_005168517.1)	86%	90%	0.0
LOC100331003 (XP_005168517.1)	zgc:174623 (XP_021324519.1)	62%	72%	7e-116
zgc:174623 (XP_021324519.1)	LOC110439331 (XP_021330561.1)	62%	70%	7e-98
LOC110439331 (XP_021330561.1)	LOC100148648 (XP_001923592.1)	74%	82%	2e-104
trim35-25 (XP_690007.3)	trim35-24 (NP_001038176.1)	85%	91%	0.0
trim35-24 (NP_001038176.1)	trim35-23 (NP_001038426.1)	83%	90%	0.0
trim35-23 (NP_001038426.1)	trim35-22 (NP_001038423.1)	81%	88%	0.0
trim35-22 (NP_001038423.1)	si:ch211-175l6.2 (XP_021328467.1)	84%	90%	0.0
si:ch211-175l6.2 (XP_021328467.1)	trim35-19 (NP_001082868.1)	86%	91%	0.0
LOC108182771 (XP_021327800.1)	si:ch211-51i16.1 (XP_021327804.1)	55%	69%	1e-85
si:ch211-51i16.1 (XP_021327804.1)	LOC108182773 (XP_021327810.1)	47%	63%	3e-83
LOC108182773 (XP_021327810.1)	LOC108182772 (XP_021327813.1)	49%	66%	1e-85
LOC108182772 (XP_021327813.1)	LOC110438591 (XP_021328458.1)	54%	69%	6e-93
LOC110438591 (XP_021328458.1)	LOC100537553 (XP_003198090.2)	57%	69%	5e-101
LOC100537553 (XP_003198090.2)	LOC100537504 (XP_021328452.1)	53%	67%	4e-86
LOC100537504 (XP_021328452.1)	LOC101882480 (XP_021328457.1)	62%	69%	3e-124
cyp2k22 (NP_956529.1)	cyp2k31 (XP_001334090.3)	86%	93%	0.0
LOC108182775 (XP_021327480.1)	LOC110438743 (XP_021327487.1)	59%	71%	4e-98
LOC110438743 (XP_021327487.1)	zmp:0000000997 (XP_021327492.1)	55%	72%	1e-99
LOC110438835 (XP_021327835.1)	LOC110438744 (XP_021327494.1)	58%	66%	2e-96
LOC101883776 (XP_009297449.1)	LOC110438745 (XP_021327510.1)	69%	78%	1e-138
LOC101884626 (XP_021327847.1)	LOC100333256 (XP_021327848.1)	48%	68%	2e-79
LOC100333256 (XP_021327848.1)	zgc:112965 (NP_001018542.1)	80%	88%	2e-153
LOC108179099 (XP_021328650.1)	LOC100001930 (XP_021327857.1)	42%	57%	1e-28
LOC100001930 (XP_021327857.1)	LOC556776 (XP_021328642.1)	56%	66%	1e-90
LOC110439009 (XP_021328658.1)	LOC110439013 (XP_021328684.1)	86%	89%	5e-113
LOC110439013 (XP_021328684.1)	LOC110437796 (XP_021327863.1)	79%	85%	0.0
LOC110437796 (XP_021327863.1)	LOC100331067 (XP_017210159.2)	94%	97%	0.0
LOC563995 (XP_021327870.1)	LOC564237 (XP_017210353.2)	85%	92%	1e-172
LOC564237 (XP_017210353.2)	LOC799819 (XP_021328702.1)	52%	67%	9e-106
LOC799819 (XP_021328702.1)	LOC103910210 (XP_009297472.3)	49%	68%	4e-87
LOC100537716 (XP_021328707.1)	znf1004 (XP_017210218.1)	57%	66%	0.0
cyp2k18 (XP_005163790.1)	cyp2k20 (XP_021328803.1)	89%	95%	0.0
cyp2k20 (XP_021328803.1)	cyp2k19 (NP_001073172.1)	90%	95%	0.0
cyp2k19 (NP_001073172.1)	cyp2k21 (XP_692555.2)	95%	98%	0.0
cyp2k21 (XP_692555.2)	cyp2k17 (NP_001036243.2)	83%	92%	0.0
cyp2k17 (NP_001036243.2)	cyp2k16 (NP_001005963.2)	68%	82%	0.0
cyp2k16 (NP_001005963.2)	cyp2k8 (NP_001124095.1)	67%	80%	0.0
cyp2k8 (NP_001124095.1)	cyp2k6 (XP_009297487.1)	63%	80%	0.0
zgc:77748 (XP_009297495.1)	LOC100536607 (XP_003198039.1)	55%	72%	1e-112
nfil3-2 (XP_005164407.1)	nfil3-6 (NP_001002218.1)	76%	83%	7e-34
si:ch211-108d22.2 (XP_009297513.1)	LOC101884073 (XP_005164409.1)	63%	74%	0.0
LOC101884073 (XP_005164409.1)	LOC101884177 (XP_021328962.1)	76%	84%	4e-81
LOC101882898 (XP_005163891.1)	si:dkey-93n13.2 (XP_002661155.1)	38%	61%	2e-17
zgc:66474 (XP_005163858.1)	zgc:66443 (NP_998700.1)	34%	54%	3e-07
stat3 (NP_571554.1)	stat5a (NP_919368.2)	33%	52%	2e-102
dnajc7 (XP_009297610.1)	ttc25 (NP_956610.1)	28%	51%	2e-08
cbx4 (NP_991312.1)	cbx8a (NP_991179.2)	68%	81%	6e-27
LOC100004427 (XP_005163955.1)	LOC100004545 (XP_021327885.1)	86%	88%	2e-91
LOC100004545 (XP_021327885.1)	zgc:163079 (NP_001077051.2)	70%	84%	8e-81
sepw2b (NP_919399.3)	sepw2a (NP_919398.1)	59%	79%	2e-42
zgc:123295 (NP_001032651.1)	zgc:112038 (NP_001018482.1)	57%	74%	5e-127
zgc:112038 (NP_001018482.1)	zgc:153968 (NP_001070924.1)	50%	65%	4e-109
ifnphi2 (NP_001104552.1)	ifnphi1 (NP_997523.1)	21%	45%	1e-09
b4galnt2.2 (XP_017210240.1)	b4galnt2.1 (XP_686341.3)	68%	82%	0.0
hoxb13a (NP_001038377.1)	hoxb10a (NP_571616.1)	49%	71%	6e-21
hoxb10a (NP_571616.1)	hoxb9a (NP_571196.2)	74%	91%	4e-36
hoxb9a (NP_571196.2)	hoxb8a (XP_005171620.1)	46%	53%	3e-27
hoxb8a (XP_005171620.1)	hoxb7a (NP_001108563.1)	41%	56%	3e-43
hoxb7a (NP_001108563.1)	hoxb6a (NP_571194.1)	78%	86%	2e-44
hoxb6a (NP_571194.1)	hoxb5a (NP_571176.2)	70%	82%	4e-46
hoxb5a (NP_571176.2)	hoxb4a (NP_571193.1)	57%	71%	9e-50
hoxb4a (NP_571193.1)	hoxb3a (NP_571192.2)	55%	65%	5e-32
hoxb3a (NP_571192.2)	hoxb2a (NP_571191.1)	76%	95%	4e-32
hoxb2a (NP_571191.1)	hoxb1a (NP_571190.2)	70%	82%	2e-25
sp100.1 (XP_021329284.1)	LOC110437860 (XP_021329288.1)	67%	76%	5e-169
LOC110437860 (XP_021329288.1)	sp100.3 (XP_021329292.1)	59%	70%	8e-146
sp100.3 (XP_021329292.1)	si:dkey-68o6.5 (XP_703053.1)	52%	64%	1e-15
si:dkey-68o6.5 (XP_703053.1)	si:dkey-68o6.6 (XP_683135.3)	48%	60%	4e-93
si:dkey-68o6.6 (XP_683135.3)	zgc:171506 (NP_001314741.1)	63%	80%	3e-39
zgc:171506 (NP_001314741.1)	si:dkey-68o6.8 (XP_017210252.1)	36%	56%	9e-12
si:dkey-68o6.8 (XP_017210252.1)	zgc:113411 (XP_021326344.1)	48%	60%	9e-15
zmp:0000001062 (XP_021330465.1)	LOC571582 (XP_005171679.1)	69%	84%	7e-137
lgals1l1 (NP_001005958.2)	lgals2a (NP_998059.2)	80%	90%	5e-85
prf1.9 (NP_001304687.1)	prf1.1 (XP_001341008.1)	54%	70%	0.0
si:dkey-66i24.8 (XP_017210268.1)	si:dkey-66i24.9 (XP_017210269.1)	38%	52%	2e-48
apnl (NP_001280600.1)	LOC100534815 (XP_003198166.1)	51%	75%	1e-70
LOC100534669 (XP_021327524.1)	baxb (NP_001013314.1)	42%	62%	4e-39
zgc:92066 (NP_001002378.1)	zgc:198419 (NP_001107131.1)	94%	96%	1e-124
zgc:198419 (NP_001107131.1)	zgc:173593 (XP_017210274.1)	91%	95%	3e-125
zgc:173593 (XP_017210274.1)	zgc:109934 (NP_001018367.1)	95%	96%	7e-130
zgc:109934 (NP_001018367.1)	zgc:194125 (XP_021324849.1)	90%	93%	2e-123
zgc:194125 (XP_021324849.1)	LOC558816 (XP_687175.1)	91%	94%	2e-125
LOC558816 (XP_687175.1)	LOC100006428 (XP_001921731.1)	95%	98%	3e-131
LOC100006428 (XP_001921731.1)	zgc:173594 (NP_001103324.1)	97%	99%	1e-134
casp6l1 (XP_005164109.1)	casp6 (NP_001018333.1)	74%	85%	1e-145
casp6 (NP_001018333.1)	casp6l2 (NP_001035069.1)	70%	82%	6e-134
LOC560447 (XP_688939.6)	LOC101886073 (XP_005164142.1)	46%	58%	1e-28
LOC101886073 (XP_005164142.1)	LOC110439311 (XP_021330466.1)	50%	60%	8e-27
ighv2-1 (XP_021330141.1)	ighv4-5 (XP_009297896.1)	38%	62%	2e-31
LOC100004321 (NP_001314995.1)	baxa (NP_571637.1)	54%	73%	4e-75
retsat (NP_001015061.1)	zgc:154169 (NP_001071261.1)	84%	92%	0.0
si:ch211-232p21.6 (XP_021327532.1)	LOC101886459 (XP_021327538.1)	37%	47%	1e-21
LOC101886459 (XP_021327538.1)	LOC110438754 (XP_021327539.1)	37%	51%	2e-25
arpc1a (NP_958500.1)	arpc1b (NP_998321.1)	69%	83%	0.0
cyp3c4 (NP_001071016.1)	cyp3c3 (NP_001007401.2)	80%	90%	0.0
cyp3c3 (NP_001007401.2)	cyp3c2 (XP_021330384.1)	91%	96%	0.0
cyp3c2 (XP_021330384.1)	cyp3c1 (NP_997838.1)	77%	88%	0.0
il4r.2 (XP_021330391.1)	il4r.1 (XP_005164266.1)	96%	96%	0.0
il21r.2 (XP_021324729.1)	il21r.1 (XP_005164273.1)	27%	48%	1e-20
gpr146 (NP_001307411.1)	gper1 (NP_001122195.1)	24%	45%	2e-18
sc:d0202 (XP_017210312.1)	si:ch211-66e2.3 (NP_001108576.1)	82%	88%	7e-175
si:ch211-66e2.3 (NP_001108576.1)	si:ch211-66e2.5 (XP_001920347.3)	47%	62%	4e-81
ftr42 (XP_021330404.1)	ftr41 (XP_695494.6)	75%	83%	0.0
ftr41 (XP_695494.6)	ftr94 (XP_021330405.1)	71%	82%	0.0
zgc:163083 (NP_001077028.1)	zgc:92161 (NP_001004556.2)	82%	91%	2e-154
zgc:92161 (NP_001004556.2)	zgc:112146 (NP_001017731.1)	65%	78%	2e-127
zgc:112146 (NP_001017731.1)	zgc:123284 (NP_001032488.1)	88%	94%	7e-174
LOC103910319 (XP_009297999.1)	LOC103910320 (XP_009298001.1)	79%	91%	0.0
si:dkey-120c6.5 (XP_021330410.1)	LOC110438607 (XP_021327568.1)	29%	52%	3e-37
LOC100150142 (XP_021330418.1)	zgc:165582 (NP_001096106.1)	87%	93%	0.0
adgre14 (XP_021330419.1)	LOC100538195 (XP_021330472.1)	88%	94%	1e-170
LOC108182851 (XP_017210318.1)	LOC100538283 (XP_009298056.1)	33%	53%	5e-15
si:dkey-210j14.3 (XP_017210319.1)	zgc:113210 (NP_001013532.1)	64%	76%	3e-74
zgc:113210 (NP_001013532.1)	LOC566011 (XP_021330473.1)	57%	73%	2e-52
si:ch211-74m13.3 (XP_002661307.2)	si:ch211-74m13.1 (XP_001922015.4)	66%	75%	4e-129
si:ch211-74m13.1 (XP_001922015.4)	LOC566194 (XP_694556.3)	81%	88%	0.0
si:ch211-5k11.8 (NP_001028265.1)	hbbe1.1 (NP_932339.1)	38%	57%	4e-30
LOC100334599 (XP_002661306.1)	hbae3 (NP_898889.2)	68%	80%	9e-74
LOC101885631 (XP_021330429.1)	LOC101885757 (XP_009298088.1)	57%	67%	4e-89
lgals3bpa (NP_001035130.1)	zgc:112492 (NP_001017658.1)	85%	92%	0.0
zgc:112492 (NP_001017658.1)	lgals3bpb (NP_998038.1)	81%	89%	0.0
LOC101883850 (XP_005171709.2)	LOC103910342 (XP_009298114.1)	63%	79%	2e-90
LOC101884804 (XP_021330440.1)	LOC103908723 (XP_021330477.1)	63%	73%	3e-103
zgc:113030 (XP_021330445.1)	LOC101882465 (XP_005164333.1)	75%	81%	5e-131
LOC101882465 (XP_005164333.1)	LOC100003182 (XP_021330478.1)	70%	81%	2e-97
LOC100003182 (XP_021330478.1)	zgc:174268 (XP_017208296.1)	59%	72%	0.0
LOC110437795 (XP_021330442.1)	LOC101883456 (XP_017210343.1)	70%	79%	8e-134
LOC101883456 (XP_017210343.1)	LOC108182859 (XP_017210344.1)	78%	83%	0.0
LOC110439319 (XP_021330479.1)	zgc:112183 (NP_001017715.1)	54%	73%	7e-13
pvalb8 (NP_891982.2)	pvalb4 (NP_997948.2)	53%	64%	7e-38
pvalb4 (NP_997948.2)	pvalb1 (XP_005164345.1)	86%	93%	1e-51
pvalb1 (XP_005164345.1)	pvalb5 (NP_997050.1)	55%	73%	8e-36
LOC101884750 (XP_021330457.1)	LOC110439308 (XP_021330455.1)	89%	94%	0.0
LOC108182861 (XP_021330459.1)	zgc:113295 (XP_021326232.1)	58%	69%	1e-122
znf1024 (NP_001027014.1)	wu:fc31d10 (XP_003198250.1)	70%	80%	1e-123
wu:fc31d10 (XP_003198250.1)	LOC110439310 (XP_021330463.1)	66%	76%	5e-115
LOC110439310 (XP_021330463.1)	zgc:174624 (NP_001120944.1)	67%	74%	4e-110
zgc:174624 (NP_001120944.1)	zgc:173575 (NP_001108393.1)	67%	77%	4e-125
zgc:173575 (NP_001108393.1)	LOC110439309 (XP_021330458.1)	75%	85%	6e-146
LOC110439309 (XP_021330458.1)	znf1124 (NP_001103332.1)	75%	82%	6e-159
slc38a4 (XP_017210490.1)	slc38a2 (NP_001038569.1)	59%	72%	0.0
LOC110439346 (XP_021330834.1)	si:ch73-177h5.3 (XP_021330835.1)	75%	80%	3e-164
LOC100331140 (XP_021331094.1)	LOC103910408 (XP_021330836.1)	87%	89%	0.0
LOC103910408 (XP_021330836.1)	si:dkey-61f9.2 (XP_021331095.1)	99%	100%	1e-81
si:dkey-61f9.2 (XP_021331095.1)	si:dkey-61f9.1 (XP_017210940.1)	96%	97%	5e-79
fgf6b (NP_001009563.1)	fgf23 (NP_001009564.2)	32%	57%	2e-12
galnt8b.1 (XP_009298309.1)	galnt8b.2 (XP_021331087.1)	98%	99%	8e-174
si:dkey-14d8.20 (XP_017210934.1)	LOC108183587 (XP_017210937.1)	45%	59%	5e-103
LOC108183587 (XP_017210937.1)	si:dkey-14d8.21 (XP_009298294.1)	43%	59%	5e-101
LOC101884942 (XP_021331096.1)	LOC110437838 (XP_021330837.1)	28%	45%	2e-08
mapk11 (NP_001002095.1)	mapk12b (NP_001038306.1)	59%	79%	3e-161
si:dkey-14d8.6 (NP_001038304.2)	si:dkey-14d8.7 (NP_001038301.1)	80%	90%	2e-113
si:ch1073-67j19.1 (NP_001314821.1)	si:ch1073-67j19.2 (NP_001314926.1)	64%	77%	5e-110
si:ch211-240l19.8 (NP_001076399.1)	si:ch211-240l19.7 (NP_001076398.1)	47%	67%	2e-44
si:ch211-240l19.7 (NP_001076398.1)	si:ch211-240l19.6 (NP_001076397.1)	51%	70%	1e-48
si:ch211-240l19.6 (NP_001076397.1)	si:ch211-240l19.5 (NP_001025323.2)	69%	77%	2e-70
LOC100536376 (XP_021330909.1)	LOC101885301 (XP_021330839.1)	72%	77%	0.0
LOC101885301 (XP_021330839.1)	LOC108183380 (XP_021330912.1)	76%	81%	2e-50
LOC108183380 (XP_021330912.1)	LOC108183378 (XP_021330840.1)	46%	62%	1e-29
LOC108183378 (XP_021330840.1)	LOC108183287 (XP_021330841.1)	50%	60%	1e-29
LOC108183287 (XP_021330841.1)	LOC110439348 (XP_021330842.1)	71%	82%	5e-104
