Gene 1	Gene 2	id %	som %	E-value
LOC107050205 (XP_025001832.1)	LOC107051245 (XP_025001856.1)	37%	48%	2e-28
LOC107051245 (XP_025001856.1)	LOC107050454 (XP_025001829.1)	52%	61%	9e-50
LOC107050931 (XP_025001852.1)	LOC107050930 (XP_025001795.1)	60%	68%	3e-93
LOC107050277 (XP_025001797.1)	LOC107050276 (XP_025001847.1)	78%	87%	2e-50
LOC107049379 (XP_025001869.1)	LOC107049386 (XP_015128348.2)	100%	100%	7e-07
LOC101747860 (XP_015156059.1)	LOC101748207 (XP_015156088.1)	40%	49%	5e-46
BTN3A2 (XP_004949822.2)	LOC101752152 (XP_025001704.1)	26%	46%	4e-20
LOC101752152 (XP_025001704.1)	LOC107055478 (XP_025001678.1)	24%	44%	6e-20
LOC107055478 (XP_025001678.1)	LOC107049375 (XP_025001666.1)	28%	47%	4e-20
LOC107049000 (XP_025001679.1)	BTN3A3 (XP_015156030.1)	98%	99%	0.0
LOC112531049 (XP_025001672.1)	UTRIM39L (XP_025001690.1)	75%	83%	7e-164
LOC107049201 (XP_025001667.1)	LOC101748790 (XP_015155974.1)	95%	99%	1e-66
LOC101748790 (XP_015155974.1)	LOC101751305 (XP_025001674.1)	92%	95%	3e-65
LOC101751305 (XP_025001674.1)	LOC107049156 (XP_015155973.1)	90%	94%	6e-112
LOC107049156 (XP_015155973.1)	LOC101751153 (XP_025001701.1)	50%	67%	3e-77
LOC107055458 (XP_015155962.1)	LOC101750718 (XP_025001716.1)	54%	66%	5e-57
LOC101750718 (XP_025001716.1)	LOC107055460 (XP_025001717.1)	100%	100%	3e-152
LOC107055460 (XP_025001717.1)	LOC107055447 (XP_025001691.1)	89%	91%	1e-74
LOC107055447 (XP_025001691.1)	LOC107055450 (XP_025001714.1)	86%	86%	2e-104
LOC112531114 (XP_025001803.1)	LOC112531115 (XP_025001804.1)	70%	78%	9e-90
LOC112529946 (XP_025001805.1)	LOC112531165 (XP_025001888.1)	48%	58%	6e-54
LOC107056115 (XP_025001806.1)	LOC107056128 (XP_025001807.1)	63%	74%	1e-88
LOC107056128 (XP_025001807.1)	CHIR-B2 (NP_001139612.2)	56%	64%	5e-109
IGSF1L6 (XP_025001883.1)	LOC107049149 (XP_015128924.2)	70%	76%	3e-139
LOC100857302 (XP_025001893.1)	LOC101748339 (XP_025001891.1)	45%	56%	1e-56
LOC101748339 (XP_025001891.1)	LILRA6L1 (XP_025001809.1)	55%	64%	5e-57
LOC112531117 (XP_025001810.1)	LOC107051138 (XP_025001882.1)	69%	79%	2e-93
LOC112531119 (XP_025001812.1)	LOC112531166 (XP_025001889.1)	63%	76%	5e-41
EYY68_mgp04 (YP_009555270.1)	EYY68_mgp03 (YP_009555271.1)	28%	45%	3e-18
